file,total_entries,total_exits,wins,losses,win_rate,gross_pnl,total_fees,realized_pnl,final_pnl,avg_net_pnl_per_trade,avg_hold_sec,avg_mfe,avg_mae,avg_mfe_pct,avg_mae_pct,stop_loss_exits,take_profit_exits,timeout_exits,opposite_signal_exits,early_cut_exits,trend_filtered,file
BTCUSDT-aggTrades-2026-03-23.csv,28,28,5,23,0.17857142857142858,0.05990000000000875,0.9753302600000002,-0.9154302599999913,-0.9154302599999913,-0.032693937857142544,84.78653569732394,0.02884285714285423,-0.025503571428572677,0.0004151493207066298,-0.0003685065592970322,0,3,25,0,0,199,BTCUSDT-aggTrades-2026-03-23.csv
BTCUSDT-aggTrades-2026-03-24.csv,35,35,6,29,0.17142857142857143,-0.08580000000009026,1.2342682050000002,-1.3200682050000903,-1.3200682050000903,-0.037716234428574004,75.42439999580384,0.04079857142856844,-0.038548571428573014,0.00057856680746798,-0.0005472446736639778,0,8,27,0,0,407,BTCUSDT-aggTrades-2026-03-24.csv
BTCUSDT-aggTrades-2026-03-25.csv,50,50,11,39,0.22,0.057599999999991214,1.7731422400000008,-1.715542240000008,-1.715542240000008,-0.034310844800000156,81.80147999286652,0.031029999999996803,-0.0276000000000032,0.0004376809212409048,-0.0003890496957866132,0,7,40,3,0,261,BTCUSDT-aggTrades-2026-03-25.csv
BTCUSDT-aggTrades-2026-03-26.csv,41,41,14,27,0.34146341463414637,0.1980000000000582,1.4300729750000003,-1.232072974999942,-1.232072974999942,-0.03005056036585224,78.74582925075438,0.027882926829267518,-0.03453536585366024,0.0004016620384303986,-0.0004956555212050222,0,8,33,0,0,454,BTCUSDT-aggTrades-2026-03-26.csv
BTCUSDT-aggTrades-2026-03-27.csv,53,53,11,42,0.20754716981132076,0.22969999999996804,1.784222805,-1.554522805000032,-1.554522805000032,-0.029330618962264753,80.98532074352481,0.02699999999999698,-0.018684905660380436,0.0003983437224052613,-0.0002779013079658663,0,8,44,1,0,767,BTCUSDT-aggTrades-2026-03-27.csv
