entry_ts,exit_ts,side,entry_price,exit_price,qty,gross_pnl,entry_fee,exit_fee,total_fee,net_pnl,hold_sec,exit_reason
1774577393.482,1774577483.556,BUY,69057.05,69117.84999999999,0.001,0.060799999999988356,0.027622820000000003,0.027647139999999997,0.05526996,0.00553003999998836,90.07399988174438,timeout_exit
1774577539.719,1774577598.593,SELL,69046.55,69050.15000000001,0.001,0.0036000000000058208,0.027618620000000007,0.02762006000000001,0.05523868000000001,-0.05163867999999419,58.87399983406067,imbalance_reversal
1774577743.837,1774577833.89,SELL,69004.55,68968.95,0.001,-0.03560000000000582,0.027601820000000006,0.027587579999999997,0.0551894,-0.09078940000000582,90.0530002117157,timeout_exit
1774577865.953,1774577956.036,SELL,68956.95,68956.35,0.001,-0.0005999999999912689,0.027582779999999998,0.027582540000000003,0.055165320000000004,-0.055765319999991264,90.08299994468689,timeout_exit
1774578042.621,1774578132.634,SELL,68937.45,68944.55,0.001,0.007100000000005821,0.02757498,0.027577820000000003,0.0551528,-0.04805279999999418,90.01300001144409,timeout_exit
1774578256.407,1774578292.944,BUY,68985.75,68988.84999999999,0.001,0.003099999999991269,0.0275943,0.02759554,0.055189840000000004,-0.05208984000000873,36.53699994087219,imbalance_reversal
1774578294.752,1774578354.794,SELL,68965.75,68962.35,0.001,-0.0033999999999941794,0.0275863,0.027584940000000002,0.05517124,-0.05857123999999418,60.04199981689453,imbalance_reversal
1774578393.135,1774578445.682,SELL,68930.65,68935.05,0.001,0.004400000000008731,0.02757226,0.02757402,0.055146280000000006,-0.050746279999991276,52.54699993133545,imbalance_reversal
1774578583.546,1774578673.607,BUY,68985.65000000001,69001.34999999999,0.001,0.015699999999982537,0.027594260000000002,0.027600539999999996,0.0551948,-0.03949480000001746,90.06100010871887,timeout_exit
1774578673.607,1774578746.761,BUY,69001.45,69029.55,0.001,0.02810000000000582,0.027600580000000003,0.027611820000000002,0.05521240000000001,-0.027112399999994184,73.15399980545044,imbalance_reversal
1774578955.897,1774579046.959,SELL,68954.95,68945.15000000001,0.001,-0.009799999999988358,0.02758198,0.027578060000000005,0.05516004000000001,-0.06496003999998837,91.06200003623962,timeout_exit
1774579085.514,1774579175.555,SELL,68933.95,68909.55,0.001,-0.02439999999999418,0.02757358,0.027563820000000006,0.0551374,-0.07953739999999418,90.04100012779236,timeout_exit
1774579175.555,1774579265.721,SELL,68909.45,68890.85,0.001,-0.01859999999999127,0.02756378,0.027556340000000002,0.05512012,-0.07372011999999127,90.16599988937378,timeout_exit
1774579295.871,1774579386.145,SELL,68872.25,68897.35,0.001,0.025100000000005823,0.027548900000000005,0.027558940000000004,0.055107840000000005,-0.030007839999994186,90.2739999294281,timeout_exit
1774579467.637,1774579496.208,BUY,68900.05,68866.45,0.001,-0.03360000000000582,0.027560020000000005,0.02754658,0.055106600000000006,-0.08870660000000583,28.57099986076355,imbalance_reversal
1774579624.999,1774579691.748,BUY,68899.65000000001,68874.95,0.001,-0.024700000000011643,0.027559860000000005,0.02754998,0.05510984000000001,-0.07980984000001165,66.74899983406067,imbalance_reversal
1774579692.428,1774579755.445,SELL,68859.65,68876.75,0.001,0.017100000000005822,0.027543860000000003,0.0275507,0.05509456,-0.03799455999999418,63.01699995994568,imbalance_reversal
1774579851.375,1774579924.246,BUY,68908.55,68929.84999999999,0.001,0.02129999999998836,0.027563420000000005,0.027571939999999996,0.05513536,-0.03383536000001164,72.87100005149841,imbalance_reversal
1774580051.378,1774580142.305,SELL,68924.15,68913.65000000001,0.001,-0.010499999999985448,0.02756966,0.027565460000000003,0.05513512,-0.06563511999998545,90.92700004577637,timeout_exit
1774580156.276,1774580166.442,SELL,68913.55,68919.55,0.001,0.006,0.02756542,0.027567820000000003,0.05513324,-0.04913324000000001,10.16599988937378,imbalance_reversal
1774580220.397,1774580311.338,SELL,68907.05,68877.05,0.001,-0.03,0.027562820000000002,0.027550820000000007,0.055113640000000005,-0.08511364,90.94099998474121,timeout_exit
1774580341.773,1774580368.252,SELL,68858.84999999999,68868.55,0.001,0.009700000000011642,0.02754354,0.02754742,0.055090959999999994,-0.04539095999998835,26.479000091552734,imbalance_reversal
1774580477.836,1774580568.094,SELL,68855.34999999999,68845.65000000001,0.001,-0.009699999999982539,0.027542139999999996,0.027538260000000005,0.0550804,-0.06478039999998254,90.25800013542175,timeout_exit
1774580644.794,1774580734.973,SELL,68842.05,68775.15000000001,0.001,-0.06689999999999419,0.02753682,0.027510060000000006,0.055046880000000006,-0.12194687999999419,90.17900013923645,timeout_exit
1774580734.973,1774580776.582,SELL,68775.05,68760.25,0.001,-0.014800000000002912,0.027510020000000003,0.0275041,0.05501412,-0.06981412000000292,41.60899996757507,imbalance_reversal
1774580797.304,1774580803.773,BUY,68767.35,68771.75,0.001,0.004399999999994179,0.027506940000000004,0.0275087,0.055015640000000005,-0.050615640000005825,6.4690001010894775,imbalance_reversal
1774580847.426,1774580907.73,SELL,68749.95,68686.65000000001,0.001,-0.06329999999998837,0.02749998,0.02747466000000001,0.054974640000000005,-0.11827463999998838,60.30399990081787,imbalance_reversal
1774581004.855,1774581083.179,BUY,68692.55,68650.75,0.001,-0.04180000000000291,0.027477020000000005,0.027460300000000003,0.05493732000000001,-0.09673732000000292,78.32399988174438,imbalance_reversal
1774581129.516,1774581219.718,BUY,68725.25,68728.25,0.001,0.003,0.027490100000000003,0.027491300000000003,0.05498140000000001,-0.05198140000000001,90.20199990272522,timeout_exit
1774581672.296,1774581763.142,BUY,68785.55,68741.15,0.001,-0.04440000000000873,0.027514220000000002,0.027496459999999997,0.05501068,-0.09941068000000873,90.84599995613098,timeout_exit
1774581795.283,1774581854.132,SELL,68719.95,68715.05,0.001,-0.004899999999994179,0.02748798,0.027486020000000003,0.054974,-0.05987399999999418,58.848999977111816,imbalance_reversal
1774582060.992,1774582122.81,BUY,68791.85,68786.34999999999,0.001,-0.005500000000014552,0.027516740000000005,0.02751454,0.05503128,-0.060531280000014565,61.817999839782715,imbalance_reversal
1774582224.565,1774582289.786,BUY,68802.55,68803.84999999999,0.001,0.0012999999999883584,0.027521020000000007,0.02752154,0.055042560000000004,-0.05374256000001165,65.22099995613098,imbalance_reversal
1774582416.669,1774582484.371,SELL,68764.34999999999,68788.75,0.001,0.02440000000000873,0.027505739999999997,0.027515500000000005,0.05502124,-0.030621239999991272,67.7020001411438,imbalance_reversal
1774582489.749,1774582574.029,BUY,68794.35,68827.84999999999,0.001,0.03349999999998545,0.027517740000000006,0.02753114,0.05504888000000001,-0.021548880000014554,84.27999997138977,imbalance_reversal
1774582937.437,1774583000.663,BUY,68867.55,68849.95,0.001,-0.017600000000005823,0.027547020000000005,0.02753998,0.055087000000000004,-0.07268700000000583,63.2260000705719,imbalance_reversal
1774583055.19,1774583145.308,SELL,68849.95,68793.65000000001,0.001,-0.05629999999998836,0.02753998,0.027517460000000007,0.055057440000000006,-0.11135743999998836,90.11800003051758,timeout_exit
1774583145.308,1774583205.436,SELL,68793.55,68806.65000000001,0.001,0.01310000000000582,0.027517420000000004,0.027522660000000004,0.055040080000000005,-0.04194007999999419,60.128000020980835,imbalance_reversal
1774583355.881,1774583385.045,SELL,68805.34999999999,68828.35,0.001,0.023000000000014554,0.027522139999999997,0.02753134,0.05505348,-0.032053479999985444,29.164000034332275,imbalance_reversal
1774583399.099,1774583465.151,BUY,68833.85,68806.84999999999,0.001,-0.027000000000014554,0.027533540000000006,0.02752274,0.055056280000000006,-0.08205628000001457,66.05200004577637,imbalance_reversal
1774583515.612,1774583575.832,BUY,68800.05,68819.84999999999,0.001,0.019799999999988358,0.02752002,0.027527939999999997,0.05504795999999999,-0.03524796000001164,60.22000002861023,imbalance_reversal
1774583583.564,1774583673.628,SELL,68813.55,68808.65000000001,0.001,-0.004899999999994179,0.027525420000000005,0.027523460000000007,0.05504888000000001,-0.05994887999999419,90.0640001296997,timeout_exit
1774583701.131,1774583791.421,SELL,68787.34999999999,68741.55,0.001,-0.04579999999998836,0.027514939999999998,0.027496620000000003,0.05501156,-0.10081155999998835,90.28999996185303,timeout_exit
1774583838.788,1774583929.188,SELL,68732.05,68733.05,0.001,0.001,0.02749282,0.027493220000000002,0.05498604,-0.05398604,90.39999985694885,timeout_exit
1774583935.537,1774583947.947,SELL,68733.05,68733.15000000001,0.001,0.00010000000000582077,0.027493220000000002,0.027493260000000005,0.054986480000000004,-0.05488647999999419,12.410000085830688,opposite_signal
1774583947.947,1774584014.478,BUY,68733.15000000001,68694.25,0.001,-0.03890000000000873,0.027493260000000005,0.0274777,0.054970960000000006,-0.09387096000000875,66.53099989891052,imbalance_reversal
1774584074.062,1774584147.944,SELL,68576.75,68472.75,0.001,-0.10400000000000001,0.027430700000000002,0.027389100000000003,0.0548198,-0.1588198,73.88199996948242,imbalance_reversal
1774584155.11,1774584245.214,BUY,68503.95,68557.05,0.001,0.05310000000000582,0.027401580000000002,0.027422820000000004,0.05482440000000001,-0.0017243999999941827,90.10400009155273,timeout_exit
1774584402.416,1774584492.447,SELL,68470.05,68405.15000000001,0.001,-0.06489999999999418,0.027388020000000003,0.027362060000000004,0.054750080000000007,-0.11965007999999419,90.0310001373291,timeout_exit
1774584498.223,1774584588.361,SELL,68389.25,68286.65000000001,0.001,-0.10259999999999127,0.027355700000000004,0.027314660000000004,0.05467036000000001,-0.15727035999999128,90.13800001144409,timeout_exit
1774585173.679,1774585263.82,BUY,68461.25,68516.75,0.001,0.0555,0.027384500000000003,0.027406700000000003,0.054791200000000005,0.0007087999999999955,90.14100003242493,timeout_exit
1774585263.82,1774585354.16,BUY,68516.85,68529.84999999999,0.001,0.012999999999985449,0.027406740000000002,0.02741194,0.05481868,-0.041818680000014555,90.34000015258789,timeout_exit
1774585439.566,1774585530.152,SELL,68490.75,68454.15000000001,0.001,-0.03659999999999127,0.027396300000000002,0.027381660000000006,0.05477796000000001,-0.09137795999999128,90.58599996566772,timeout_exit
1774585652.944,1774585742.984,BUY,68486.25,68508.84999999999,0.001,0.02259999999999127,0.027394500000000002,0.02740354,0.054798040000000006,-0.03219804000000873,90.03999996185303,timeout_exit
1774585861.832,1774585954.021,BUY,68494.75,68492.25,0.001,-0.0025,0.0273979,0.027396900000000002,0.054794800000000005,-0.0572948,92.18899989128113,timeout_exit
1774586025.435,1774586115.54,BUY,68507.45,68564.75,0.001,0.05730000000000291,0.027402979999999997,0.027425900000000003,0.054828879999999997,0.002471120000002911,90.10500001907349,timeout_exit
1774586379.9,1774586470.257,BUY,68567.55,68565.55,0.001,-0.002,0.027427020000000007,0.02742622,0.05485324000000001,-0.056853240000000006,90.35699987411499,timeout_exit
1774586482.535,1774586572.654,BUY,68567.45,68552.15,0.001,-0.01530000000000291,0.02742698,0.027420860000000002,0.05484784,-0.07014784000000292,90.11899995803833,timeout_exit
1774586745.253,1774586835.607,BUY,68568.35,68569.25,0.001,0.0008999999999941792,0.027427340000000005,0.0274277,0.05485504000000001,-0.053955040000005824,90.35400009155273,timeout_exit
1774586954.576,1774587044.696,BUY,68554.75,68561.65,0.001,0.006899999999994179,0.0274219,0.02742466,0.05484656,-0.04794656000000582,90.12000012397766,timeout_exit
1774587048.17,1774587050.442,BUY,68561.75,68561.55,0.001,-0.00019999999999708963,0.027424700000000003,0.027424620000000007,0.05484932000000001,-0.0550493199999971,2.2719998359680176,imbalance_reversal
1774587231.55,1774587236.472,BUY,68585.05,68584.15,0.001,-0.0009000000000087312,0.027434020000000007,0.02743366,0.05486768,-0.055767680000008736,4.921999931335449,imbalance_reversal
1774587244.768,1774587319.035,SELL,68579.95,68560.05,0.001,-0.01989999999999418,0.02743198,0.027424020000000004,0.054856,-0.07475599999999419,74.26700019836426,imbalance_reversal
1774587376.956,1774587416.394,BUY,68597.95,68583.05,0.001,-0.01489999999999418,0.02743918,0.02743322,0.0548724,-0.06977239999999418,39.437999963760376,imbalance_reversal
1774587454.173,1774587544.229,SELL,68577.15,68547.15000000001,0.001,-0.029999999999985448,0.027430859999999998,0.027418860000000007,0.054849720000000005,-0.08484971999998545,90.05599999427795,timeout_exit
1774587601.805,1774587672.844,SELL,68529.05,68552.95,0.001,0.02389999999999418,0.02741162,0.02742118,0.0548328,-0.03093280000000582,71.03900003433228,imbalance_reversal
1774587816.764,1774587903.529,SELL,68525.05,68520.05,0.001,-0.005,0.027410020000000004,0.02740802,0.054818040000000005,-0.05981804,86.76500010490417,imbalance_reversal
1774587963.467,1774588053.574,BUY,68534.15000000001,68580.05,0.001,0.04589999999999418,0.027413660000000006,0.02743202,0.05484568000000001,-0.008945680000005826,90.10699987411499,timeout_exit
1774588081.039,1774588171.15,BUY,68590.05,68659.45,0.001,0.06939999999999417,0.027436020000000002,0.027463779999999997,0.0548998,0.014500199999994173,90.11100006103516,timeout_exit
1774588171.15,1774588261.19,BUY,68659.55,68719.65,0.001,0.06009999999999127,0.027463820000000007,0.027487860000000003,0.05495168000000001,0.005148319999991262,90.03999996185303,timeout_exit
1774588454.088,1774588544.245,BUY,68750.05,68823.25,0.001,0.07319999999999709,0.027500020000000003,0.027529300000000003,0.05502932000000001,0.018170679999997084,90.15699982643127,timeout_exit
1774588812.873,1774588902.996,SELL,68690.25,68698.75,0.001,0.0085,0.027476100000000003,0.027479500000000004,0.05495560000000001,-0.04645560000000001,90.1230001449585,timeout_exit
1774589160.183,1774589245.17,SELL,68579.84999999999,68562.05,0.001,-0.01779999999998836,0.02743194,0.027424820000000003,0.054856760000000004,-0.07265675999998836,84.98699998855591,imbalance_reversal
1774589523.631,1774589613.732,SELL,68546.05,68494.15000000001,0.001,-0.05189999999999418,0.027418420000000006,0.027397660000000004,0.05481608000000001,-0.10671607999999419,90.1010000705719,timeout_exit
1774589652.971,1774589743.254,BUY,68520.05,68587.84999999999,0.001,0.06779999999998836,0.02740802,0.027435139999999997,0.05484316,0.012956839999988354,90.2829999923706,timeout_exit
1774589743.254,1774589833.439,BUY,68587.95,68666.55,0.001,0.07860000000000582,0.027435179999999997,0.02746662,0.0549018,0.02369820000000582,90.18499994277954,timeout_exit
1774590059.562,1774590150.006,BUY,68542.45,68569.84999999999,0.001,0.02739999999999418,0.02741698,0.027427939999999998,0.05484492,-0.02744492000000582,90.44400000572205,timeout_exit
1774590183.139,1774590273.149,BUY,68598.65000000001,68578.25,0.001,-0.02040000000000873,0.027439460000000002,0.0274313,0.054870760000000005,-0.07527076000000874,90.00999999046326,timeout_exit
1774590294.149,1774590358.601,SELL,68564.45,68570.05,0.001,0.005600000000005821,0.02742578,0.027428020000000004,0.05485380000000001,-0.049253799999994186,64.4520001411438,imbalance_reversal
1774590762.937,1774590832.728,BUY,68560.05,68560.05,0.001,0.0,0.027424020000000004,0.027424020000000004,0.05484804000000001,-0.05484804000000001,69.79099988937378,imbalance_reversal
1774591301.688,1774591332.771,SELL,68566.45,68572.25,0.001,0.0058000000000029105,0.027426580000000002,0.0274289,0.05485548,-0.04905547999999709,31.08299994468689,imbalance_reversal
1774591611.021,1774591701.413,BUY,68622.95,68650.65,0.001,0.02769999999999709,0.027449180000000004,0.02746026,0.054909440000000004,-0.027209440000002912,90.39200019836426,timeout_exit
1774591779.738,1774591869.741,BUY,68654.85,68703.75,0.001,0.04889999999999418,0.027461940000000004,0.027481500000000002,0.05494344000000001,-0.006043440000005829,90.00300002098083,timeout_exit
1774591926.171,1774592016.356,SELL,68661.15,68659.45,0.001,-0.0016999999999970897,0.02746446,0.027463779999999997,0.054928239999999996,-0.05662823999999708,90.18499994277954,timeout_exit
1774592079.766,1774592101.278,BUY,68713.15000000001,68714.65,0.001,0.001499999999985448,0.027485260000000008,0.027485859999999997,0.054971120000000005,-0.053471120000014555,21.51200008392334,imbalance_reversal
1774592140.06,1774592200.273,SELL,68683.84999999999,68710.35,0.001,0.026500000000014554,0.027473539999999998,0.027484140000000004,0.05495768,-0.028457679999985448,60.21300005912781,imbalance_reversal
1774592278.33,1774592322.395,SELL,68694.15,68717.85,0.001,0.023700000000011642,0.027477659999999998,0.027487140000000007,0.05496480000000001,-0.031264799999988366,44.06500005722046,imbalance_reversal
1774592332.306,1774592422.549,BUY,68724.85,68737.75,0.001,0.01289999999999418,0.027489940000000004,0.027495100000000005,0.05498504000000001,-0.04208504000000583,90.24300003051758,timeout_exit
1774592478.745,1774592528.081,SELL,68706.55,68704.15000000001,0.001,-0.0023999999999941794,0.027482620000000003,0.027481660000000005,0.054964280000000004,-0.05736427999999419,49.336000204086304,imbalance_reversal
1774592681.6,1774592745.37,BUY,68740.15000000001,68728.45,0.001,-0.011700000000011642,0.027496060000000006,0.02749138,0.054987440000000005,-0.06668744000001164,63.769999980926514,imbalance_reversal
1774592763.548,1774592805.868,SELL,68707.95,68741.05,0.001,0.03310000000000582,0.02748318,0.02749642,0.0549796,-0.02187959999999418,42.3199999332428,imbalance_reversal
1774592822.776,1774592912.819,BUY,68753.85,68784.65,0.001,0.030799999999988358,0.02750154000000001,0.02751386,0.055015400000000006,-0.024215400000011652,90.04299998283386,timeout_exit
1774592912.819,1774592998.048,BUY,68784.75,68769.45,0.001,-0.01530000000000291,0.0275139,0.02750778,0.05502168,-0.07032168000000291,85.22900009155273,opposite_signal
1774592998.048,1774593088.494,SELL,68769.45,68752.25,0.001,-0.01719999999999709,0.02750778,0.0275009,0.055008680000000004,-0.07220867999999708,90.44599986076355,timeout_exit
1774593198.564,1774593255.084,SELL,68717.55,68712.15000000001,0.001,-0.005399999999994179,0.02748702,0.027484860000000003,0.05497188,-0.06037187999999419,56.52000021934509,imbalance_reversal
1774593399.895,1774593452.595,BUY,68765.25,68751.84999999999,0.001,-0.013400000000008731,0.0275061,0.027500739999999996,0.055006839999999994,-0.06840684000000873,52.700000047683716,imbalance_reversal
1774593778.817,1774593863.798,BUY,68732.35,68708.34999999999,0.001,-0.02400000000001455,0.027492940000000007,0.02748334,0.05497628,-0.07897628000001455,84.98100018501282,imbalance_reversal
1774593900.171,1774593990.297,SELL,68675.95,68649.55,0.001,-0.026399999999994178,0.027470380000000003,0.027459820000000003,0.054930200000000005,-0.08133019999999419,90.12599992752075,timeout_exit
1774594034.451,1774594124.832,BUY,68677.35,68645.95,0.001,-0.03140000000000873,0.027470940000000003,0.02745838,0.054929320000000004,-0.08632932000000874,90.38100004196167,timeout_exit
1774594244.688,1774594335.03,BUY,68670.15000000001,68665.95,0.001,-0.0042000000000116415,0.027468060000000002,0.02746638,0.05493444,-0.05913444000001164,90.3420000076294,timeout_exit
1774594478.405,1774594500.796,BUY,68671.65000000001,68646.34999999999,0.001,-0.02530000000001746,0.027468660000000006,0.02745854,0.05492720000000001,-0.08022720000001747,22.391000032424927,imbalance_reversal
1774594556.763,1774594578.658,SELL,68667.65,68667.85,0.001,0.00020000000001164155,0.027467059999999998,0.02746714,0.0549342,-0.05473419999998835,21.894999980926514,imbalance_reversal
1774594650.057,1774594740.501,SELL,68655.45,68610.35,0.001,-0.04509999999999127,0.027462180000000003,0.027444140000000006,0.05490632000000001,-0.10000631999999128,90.44400000572205,timeout_exit
1774594740.501,1774594779.599,SELL,68610.25,68624.95,0.001,0.01469999999999709,0.027444100000000006,0.027449980000000002,0.05489408000000001,-0.04019408000000292,39.098000049591064,imbalance_reversal
1774594802.543,1774594892.89,BUY,68625.65000000001,68646.05,0.001,0.02039999999999418,0.027450260000000004,0.02745842,0.05490868,-0.03450868000000583,90.34700012207031,timeout_exit
1774594909.74,1774595000.726,BUY,68653.95,68647.05,0.001,-0.006899999999994179,0.02746158,0.027458820000000005,0.05492040000000001,-0.06182039999999418,90.98600006103516,timeout_exit
1774595201.207,1774595244.616,SELL,68627.65,68640.05,0.001,0.012400000000008732,0.027451060000000003,0.02745602,0.054907080000000004,-0.042507079999991274,43.40899991989136,imbalance_reversal
1774595344.232,1774595434.474,SELL,68586.05,68612.15000000001,0.001,0.02610000000000582,0.02743442,0.02744486000000001,0.05487928000000001,-0.02877927999999419,90.24199986457825,timeout_exit
