entry_ts,exit_ts,side,entry_price,exit_price,qty,gross_pnl,entry_fee,exit_fee,total_fee,net_pnl,hold_sec,exit_reason,mfe,mae,mfe_pct,mae_pct
1774580083.217,1774580173.966,SELL,68913.25,68919.55,0.001,0.006300000000002911,0.027565300000000004,0.027567820000000003,0.05513312000000001,-0.04883311999999709,90.74900007247925,timeout_exit,0.006149999999994179,-0.00935000000000582,8.924263476173564e-05,-0.00013567782683309552
1774580714.176,1774580804.418,SELL,68791.65,68771.95,0.001,-0.01969999999999709,0.02751666,0.027508780000000004,0.05502544,-0.07472543999999709,90.24199986457825,timeout_exit,0.03264999999999418,-0.00625,0.00047462155654057116,-9.085404987378557e-05
1774580847.457,1774580937.519,SELL,68693.34999999999,68650.85,0.001,-0.04249999999998545,0.02747734,0.027460340000000003,0.05493768,-0.09743767999998545,90.06200003623962,timeout_exit,0.07184999999999127,-0.053850000000005824,0.0010459527741767038,-0.000783918676262052
1774582503.873,1774582594.086,BUY,68819.65000000001,68840.75,0.001,0.021099999999991268,0.027527860000000005,0.0275363,0.05506416,-0.033964160000008736,90.21300005912781,timeout_exit,0.04144999999999709,0.0,0.0006022989073614452,0.0
1774583744.007,1774583834.024,SELL,68749.75,68730.95,0.001,-0.01880000000000291,0.027499900000000004,0.027492379999999997,0.054992280000000004,-0.07379228000000292,90.01699995994568,timeout_exit,0.02194999999999709,0.0,0.00031927388826864225,0.0
1774586488.406,1774586579.19,BUY,68567.65000000001,68550.05,0.001,-0.017600000000005823,0.027427060000000007,0.02742002,0.054847080000000006,-0.07244708000000583,90.78400015830994,timeout_exit,0.01144999999999709,-0.01765000000000873,0.0001669883684215091,-0.0002574100176979775
1774586958.064,1774587048.17,BUY,68561.55,68561.65,0.001,9.999999999126886e-05,0.027424620000000007,0.02742466,0.05484928000000001,-0.05474928000000874,90.10600018501282,timeout_exit,0.02314999999999418,0.0,0.00033765280977448984,0.0
1774587827.917,1774587919.593,SELL,68524.95,68533.55,0.001,0.008600000000005822,0.027409980000000004,0.027413420000000004,0.05482340000000001,-0.04622339999999418,91.67599987983704,timeout_exit,0.01614999999999418,-0.03005000000000291,0.00023568058057677063,-0.0004385264053458326
1774588102.161,1774588192.219,BUY,68623.05,68691.65,0.001,0.06859999999999127,0.027449220000000003,0.02747666,0.05492588,0.013674119999991262,90.05800008773804,timeout_exit,0.07694999999999709,-0.002850000000005821,0.001121343338717779,-4.1531234767411545e-05
1774588454.178,1774588544.245,BUY,68768.05,68823.25,0.001,0.05519999999999709,0.027507220000000002,0.027529300000000003,0.055036520000000005,0.00016347999999708623,90.06699991226196,timeout_exit,0.06194999999999709,-0.004650000000008731,0.0009008543938645503,-6.761861067761454e-05
1774589760.145,1774589850.599,BUY,68604.45,68652.05,0.001,0.047600000000005825,0.027441780000000002,0.027460820000000004,0.05490260000000001,-0.007302599999994181,90.4539999961853,timeout_exit,0.06394999999999709,0.0,0.0009321552756416981,0.0
1774591790.047,1774591880.208,BUY,68679.35,68699.65,0.001,0.02029999999998836,0.02747174000000001,0.02747986,0.0549516,-0.03465160000001165,90.16100001335144,timeout_exit,0.03844999999999709,-0.015950000000011642,0.0005598480474843906,-0.00023223865688903054
1774594495.272,1774594586.072,BUY,68678.05,68670.55,0.001,-0.0075,0.02747122,0.027468220000000005,0.054939440000000006,-0.06243944,90.79999995231628,timeout_exit,0.00525,-0.04155000000000291,7.644363810562472e-05,-0.0006049967930074152
1774595510.936,1774595601.051,BUY,68724.05,68824.34999999999,0.001,0.10029999999998836,0.027489620000000003,0.02752974,0.05501936,0.045280639999988354,90.11500000953674,timeout_exit,0.14844999999999708,-0.00015000000000873115,0.0021600880623303936,-2.182642030100542e-06
1774600547.315,1774600578.991,SELL,67999.75,67693.75,0.001,-0.306,0.027199900000000003,0.027077499999999997,0.0542774,-0.36027739999999997,31.675999879837036,take_profit,0.30605000000000293,-0.00025,0.004500751840999458,-3.676484104720973e-06
1774605373.024,1774605463.21,SELL,67732.45,67670.05,0.001,-0.06239999999999418,0.027092980000000003,0.02706802,0.054161,-0.11656099999999418,90.18600010871887,timeout_exit,0.07544999999999709,-0.009150000000008731,0.0011139416926450629,-0.0001350903444362153
1774624549.256,1774624639.313,SELL,66168.65,66205.45,0.001,0.036800000000002914,0.02646746,0.02648218,0.052949640000000006,-0.01614963999999709,90.0569999217987,timeout_exit,0.013049999999988359,-0.041150000000008735,0.00019722330741202003,-0.0006218957164761369
1774640575.136,1774640665.346,BUY,65904.95,65874.55,0.001,-0.030399999999994178,0.02636198,0.02634982,0.0527118,-0.08311179999999417,90.21000003814697,timeout_exit,0.03715000000000873,-0.03034999999999127,0.0005636905877329204,-0.0004605116914585516
1774642294.766,1774642384.905,SELL,66000.05,65986.85,0.001,-0.013199999999997089,0.026400020000000003,0.026394740000000003,0.05279476000000001,-0.0659947599999971,90.13899993896484,timeout_exit,0.03044999999999709,-0.0014499999999970897,0.0004613632868459507,-2.1969680325955655e-05
1774642748.115,1774642838.135,BUY,66000.25,65977.55,0.001,-0.02269999999999709,0.026400100000000006,0.026391020000000005,0.05279112000000001,-0.0754911199999971,90.01999998092651,timeout_exit,0.03425,-0.022649999999994178,0.0005189374282673171,-0.00034318051825552444
1774643303.475,1774643393.626,SELL,65839.65,65851.15000000001,0.001,0.011500000000014552,0.02633586,0.026340460000000003,0.05267632,-0.04117631999998545,90.15100002288818,timeout_exit,0.07354999999998836,-0.01405000000000291,0.0011171080040672811,-0.00021339724618832137
1774645455.71,1774645546.099,BUY,66072.25,66044.05,0.001,-0.02819999999999709,0.0264289,0.02641762,0.05284652,-0.0810465199999971,90.38899993896484,timeout_exit,0.0,-0.02825,0.0,-0.00042756225192875985
1774645980.174,1774646070.435,BUY,66100.15000000001,66088.84999999999,0.001,-0.011300000000017463,0.02644006000000001,0.02643554,0.05287560000000001,-0.06417560000001747,90.26099991798401,timeout_exit,0.04784999999999127,-0.01135000000000582,0.0007239015342626493,-0.0001717091413560456
1774646834.516,1774646924.729,BUY,66123.15000000001,66121.25,0.001,-0.0019000000000087313,0.026449260000000006,0.026448500000000003,0.05289776000000001,-0.054797760000008744,90.21300005912781,timeout_exit,0.011849999999991269,-0.013150000000008731,0.0001792110629936908,-0.0001988713483856823
1774646985.669,1774647076.089,SELL,66105.15,66130.25,0.001,0.025100000000005823,0.02644206,0.026452100000000003,0.05289416,-0.02779415999999418,90.42000007629395,timeout_exit,0.0039499999999970895,-0.02815000000000873,5.975328699801891e-05,-0.00042583671620151733
1774648434.674,1774648524.769,BUY,66075.75,66044.15,0.001,-0.031600000000005825,0.0264303,0.026417660000000003,0.05284796,-0.08444796000000582,90.09500002861023,timeout_exit,5.000000000291039e-05,-0.03155000000000291,7.567072640554271e-07,-0.00047748228359122537
1774649478.655,1774649569.055,SELL,65958.75,65952.35,0.001,-0.0063999999999941794,0.0263835,0.026380940000000005,0.05276444000000001,-0.059164439999994184,90.40000009536743,timeout_exit,0.01964999999999418,-0.0013500000000058207,0.0002979134686450877,-2.0467337540596523e-05
1774649696.48,1774649786.585,SELL,65978.75,65965.05,0.001,-0.01369999999999709,0.026391500000000002,0.026386020000000003,0.05277752000000001,-0.0664775199999971,90.10500001907349,timeout_exit,0.03494999999999709,0.0,0.0005297160070476796,0.0
1774649996.269,1774650086.466,SELL,65974.95,65973.65000000001,0.001,-0.0012999999999883584,0.026389979999999997,0.026389460000000003,0.05277944,-0.05407943999998836,90.19700002670288,timeout_exit,0.00794999999999709,0.0,0.00012050028078834604,0.0
1774650777.949,1774650868.76,BUY,65999.45,65970.84999999999,0.001,-0.028600000000005822,0.02639978,0.02638834,0.05278812,-0.08138812000000582,90.81100010871887,timeout_exit,0.01794999999999709,-0.03005000000000291,0.00027197196340268123,-0.0004553068245266122
1774651676.5,1774651766.854,BUY,66011.25,66019.95,0.001,0.00869999999999709,0.026404500000000004,0.026407979999999998,0.05281248,-0.04411248000000291,90.35400009155273,timeout_exit,0.01725,-0.02075,0.00026131909333636314,-0.0003143403586509875
1774651971.092,1774652061.804,SELL,65988.65,65991.35,0.001,0.0027000000000116414,0.02639546,0.026396540000000007,0.052792000000000006,-0.05009199999998837,90.71199989318848,timeout_exit,0.006849999999991269,-0.00675,0.0001038057302277175,-0.0001022903181077352
1774652111.154,1774652201.201,BUY,66005.55,66019.95,0.001,0.01439999999999418,0.02640222,0.026407979999999998,0.0528102,-0.03841020000000582,90.04699993133545,timeout_exit,0.01494999999999709,-0.00015000000000873115,0.00022649610525171126,-2.2725361732268143e-06
1774652202.078,1774652292.301,BUY,66020.05,65986.95,0.001,-0.03310000000000582,0.02640802,0.02639478,0.0528028,-0.08590280000000583,90.22300004959106,timeout_exit,0.014550000000002911,-0.04665000000000873,0.00022038759437478328,-0.0007066035242325435
1774652471.677,1774652561.769,BUY,65996.55,65989.05,0.001,-0.0075,0.02639862,0.026395620000000005,0.052794240000000006,-0.06029424000000001,90.0920000076294,timeout_exit,0.0029499999999970895,-0.01085000000000582,4.4699306251570565e-05,-0.00016440253316280654
1774653025.515,1774653117.516,BUY,65971.85,65992.25,0.001,0.02039999999999418,0.026388740000000004,0.0263969,0.05278564000000001,-0.03238564000000582,92.00099992752075,timeout_exit,0.02154999999998836,-0.0010500000000029104,0.00032665447459770126,-1.5915879272794537e-05
1774653281.381,1774653371.723,BUY,66059.85,66044.95,0.001,-0.014900000000008731,0.026423940000000007,0.02641798,0.05284192000000001,-0.06774192000000874,90.3420000076294,timeout_exit,0.0049499999999970895,-0.02145000000001164,7.49320502543843e-05,-0.00032470555110269907
1774653668.281,1774653758.702,BUY,66064.45,66076.34999999999,0.001,0.011899999999994179,0.02642578,0.02643054,0.05285632,-0.04095632000000582,90.4210000038147,timeout_exit,0.01465000000000873,0.0,0.00022175315165733964,0.0
1774654477.555,1774654537.791,SELL,66118.25,66142.45,0.001,0.02419999999999709,0.026447300000000003,0.02645698,0.052904280000000005,-0.028704280000002916,60.23599982261658,opposite_signal,5.000000000291039e-05,-0.02775,7.562208619089341e-07,-0.0004197025783350285
1774654538.758,1774654629.306,BUY,66142.35,66153.55,0.001,0.011199999999997089,0.026456940000000005,0.026461420000000006,0.05291836000000001,-0.041718360000002924,90.54800009727478,timeout_exit,0.01125,-0.00825,0.00017008769721668489,-0.00012473097795890226
1774654635.379,1774654725.428,BUY,66153.65000000001,66190.25,0.001,0.03659999999999127,0.026461460000000006,0.026476100000000002,0.05293756000000001,-0.016337560000008737,90.04900002479553,timeout_exit,0.03664999999999418,-5.000000000291039e-05,0.0005540132706206562,-7.558161946152688e-07
1774654958.759,1774655048.879,BUY,66198.05,66236.75,0.001,0.03869999999999709,0.026479220000000005,0.026494700000000003,0.05297392000000001,-0.014273920000002917,90.11999988555908,timeout_exit,0.04005000000000291,-5.000000000291039e-05,0.0006050027153368249,-7.553092576429424e-07
1774655696.55,1774655786.569,BUY,66329.85,66314.95,0.001,-0.014900000000008731,0.026531940000000004,0.02652598,0.05305792000000001,-0.06795792000000873,90.01900005340576,timeout_exit,0.0034499999999970895,-0.014950000000011641,5.201278157567202e-05,-0.0002253887201616111
