alpha_pct,beta_pct,fill_quintile,toxicity_quintile,eligible_opportunities,filled,fill_rate_30000ms,at_quote_fills,trade_through_fills,at_quote_rate_given_fill,trade_through_rate_given_fill,fill_evaluable_500ms,fill_rate_500ms,fill_evaluable_1000ms,fill_rate_1000ms,fill_evaluable_5000ms,fill_rate_5000ms,median_time_to_fill_ms,markout_100ms_observed,markout_100ms_censored,markout_100ms_mean_ticks,markout_100ms_median_ticks,markout_100ms_p10_ticks,markout_100ms_p25_ticks,markout_100ms_p50_ticks,markout_100ms_p75_ticks,markout_100ms_p90_ticks,markout_100ms_frac_favourable,markout_100ms_frac_non_negative,required_benefit_100ms_ticks,required_benefit_100ms_usd_per_btc,required_benefit_100ms_bps,markout_500ms_observed,markout_500ms_censored,markout_500ms_mean_ticks,markout_500ms_median_ticks,markout_500ms_p10_ticks,markout_500ms_p25_ticks,markout_500ms_p50_ticks,markout_500ms_p75_ticks,markout_500ms_p90_ticks,markout_500ms_frac_favourable,markout_500ms_frac_non_negative,required_benefit_500ms_ticks,required_benefit_500ms_usd_per_btc,required_benefit_500ms_bps,markout_1000ms_observed,markout_1000ms_censored,markout_1000ms_mean_ticks,markout_1000ms_median_ticks,markout_1000ms_p10_ticks,markout_1000ms_p25_ticks,markout_1000ms_p50_ticks,markout_1000ms_p75_ticks,markout_1000ms_p90_ticks,markout_1000ms_frac_favourable,markout_1000ms_frac_non_negative,required_benefit_1000ms_ticks,required_benefit_1000ms_usd_per_btc,required_benefit_1000ms_bps,markout_5000ms_observed,markout_5000ms_censored,markout_5000ms_mean_ticks,markout_5000ms_median_ticks,markout_5000ms_p10_ticks,markout_5000ms_p25_ticks,markout_5000ms_p50_ticks,markout_5000ms_p75_ticks,markout_5000ms_p90_ticks,markout_5000ms_frac_favourable,markout_5000ms_frac_non_negative,required_benefit_5000ms_ticks,required_benefit_5000ms_usd_per_btc,required_benefit_5000ms_bps,median_spread_ticks,mean_spread_ticks,required_benefit_1s_in_half_spreads,required_benefit_1s_in_full_spreads
50,50,4,4,24979,24085,0.9642099363,19875,4210,0.8252024081,0.1747975919,24979,0.4340846311,24978,0.579550004,24975,0.8793993994,632.627834,24085,0,-16.71013079,-6.5,-53.5,-29.5,-6.5,0.5,0.5,0.3813576915,0.3813576915,16.71013079,1.671013079,0.2437076056,24085,0,-27.91224829,-13.5,-90.5,-46.5,-13.5,0.5,0.5,0.3285032178,0.3285032178,27.91224829,2.791224829,0.4066947317,24084,1,-32.53020678,-18.5,-110.5,-57.5,-18.5,0.5,0.5,0.3094585617,0.3094585617,32.53020678,3.253020678,0.4742750785,24079,6,-43.27183438,-30.5,-201.5,-100.5,-30.5,0.5,100.5,0.3243490178,0.3243490178,43.27183438,4.327183438,0.6316982238,1,1.243684695,52.31262699,26.1563135
100,0,0,0,14851,3606,0.2428119319,257,3349,0.07127010538,0.9287298946,14851,0.002693421318,14851,0.006060197966,14851,0.04343141876,13419.66015,3606,0,-29.06530782,-23.5,-57.5,-38.5,-23.5,-9.5,-0.5,0.07016084304,0.07016084304,29.06530782,2.906530782,0.4476994107,3606,0,-51.31572379,-40.5,-102.5,-72.5,-40.5,-22.5,-4.5,0.02440377149,0.02440377149,51.31572379,5.131572379,0.7910394276,3606,0,-53.87881309,-40.5,-112.5,-77.5,-40.5,-22.75,-4.5,0.02884082085,0.02884082085,53.87881309,5.387881309,0.8306149979,3606,0,-64.66209096,-48.5,-137.5,-92.5,-48.5,-29.5,-6.5,0.04547975596,0.04547975596,64.66209096,6.466209096,0.9973067891,1,1,107.7576262,53.87881309
100,0,0,1,15743,4625,0.2937813631,330,4295,0.07135135135,0.9286486486,15743,0.004001778568,15743,0.009019881852,15743,0.05767642762,12811.40764,4625,0,-29.90291892,-25.5,-58.5,-38.5,-25.5,-12.5,-1.5,0.056,0.056,29.90291892,2.990291892,0.4581635136,4625,0,-48.75340541,-37.5,-100.5,-66.5,-37.5,-20.5,-4.5,0.03113513514,0.03113513514,48.75340541,4.875340541,0.7469207807,4625,0,-51.1852973,-39.5,-108.5,-70.5,-39.5,-20.5,-5.5,0.03502702703,0.03502702703,51.1852973,5.11852973,0.7839178537,4625,0,-63.30194595,-48.5,-139.1,-86.5,-48.5,-23.5,-4.5,0.05686486486,0.05686486486,63.30194595,6.330194595,0.9695036253,1,1,102.3705946,51.1852973
100,0,0,2,21414,7124,0.3326795554,418,6706,0.05867490174,0.9413250983,21413,0.005137066268,21413,0.01060103675,21413,0.06790267594,12442.38741,7124,0,-31.1831836,-27.5,-62.5,-39.5,-27.5,-13.5,-2.5,0.04955081415,0.04955081415,31.1831836,3.11831836,0.4753359276,7124,0,-50.36791129,-38.5,-105.5,-68.5,-38.5,-21.5,-6.5,0.02400336889,0.02400336889,50.36791129,5.036791129,0.7672469021,7123,1,-52.97641443,-39.5,-111.5,-73.5,-39.5,-21.5,-6.5,0.03425522954,0.03425522954,52.97641443,5.297641443,0.8067712023,7123,1,-65.59672891,-50.5,-145.5,-92.5,-50.5,-25.5,-4.5,0.06233328654,0.06233328654,65.59672891,6.559672891,0.9983883849,1,1,105.9528289,52.97641443
100,0,0,3,23334,7819,0.335090426,455,7364,0.0581915846,0.9418084154,23334,0.005142710208,23334,0.01088540327,23330,0.07252464638,11895.53517,7819,0,-29.61203479,-26.5,-58.5,-39.5,-26.5,-12.5,-2.5,0.05064586264,0.05064586264,29.61203479,2.961203479,0.4531464273,7819,0,-48.24779384,-38.5,-100.5,-65.5,-38.5,-20.5,-6.5,0.02212559151,0.02212559151,48.24779384,4.824779384,0.7378782078,7819,0,-51.63230592,-39.5,-110.5,-70.5,-39.5,-21.5,-6.5,0.03031078143,0.03031078143,51.63230592,5.163230592,0.789338334,7818,1,-62.11467127,-49.5,-141.5,-90.5,-49.5,-23.5,-4.5,0.06459452545,0.06459452545,62.11467127,6.211467127,0.9501191854,1,1.000128568,103.2513371,51.62566853
100,0,0,4,10365,3377,0.3258080077,279,3098,0.08261770802,0.917382292,10365,0.004534491076,10365,0.01109503136,10365,0.0687891944,12122.55862,3377,0,-29.22371928,-25.5,-58.5,-39.5,-25.5,-10.5,-2.5,0.05892804264,0.05892804264,29.22371928,2.922371928,0.4503151295,3377,0,-46.06366598,-37.5,-98.5,-61.5,-37.5,-17.5,-4.5,0.04086467279,0.04086467279,46.06366598,4.606366598,0.7100743552,3377,0,-49.69928931,-38.5,-112.5,-68.5,-38.5,-19.5,-4.5,0.04856381404,0.04856381404,49.69928931,4.969928931,0.7659379646,3377,0,-61.97497779,-46.5,-142.9,-90.5,-46.5,-21.5,-0.5,0.08942848682,0.08942848682,61.97497779,6.197497779,0.955263476,1,1.000868307,99.31234504,49.65617252
100,0,1,0,16291,6691,0.4107175741,668,6023,0.09983560006,0.9001643999,16291,0.009575839421,16291,0.02093180284,16291,0.1129457983,10198.24433,6691,0,-36.89351368,-29.5,-75.5,-45.5,-29.5,-14.5,-2.5,0.04917052757,0.04917052757,36.89351368,3.689351368,0.5558587291,6691,0,-57.48580182,-40.5,-115.5,-78.5,-40.5,-22.5,-5.5,0.04319234793,0.04319234793,57.48580182,5.748580182,0.8667916559,6691,0,-62.42303094,-43.5,-131.5,-86.5,-43.5,-23.5,-4.5,0.04902107308,0.04902107308,62.42303094,6.242303094,0.9408178799,6691,0,-74.5683007,-55.5,-174.5,-109.5,-55.5,-26.5,-0.5,0.08952324017,0.08952324017,74.5683007,7.45683007,1.127590343,1,1,124.8460619,62.42303094
100,0,1,1,17767,9268,0.521641245,582,8686,0.0627967199,0.9372032801,17766,0.0168861871,17766,0.03613644039,17764,0.1768745778,8268.706855,9268,0,-35.85449935,-30.5,-72.5,-47.5,-30.5,-15.5,-3.5,0.04585671126,0.04585671126,35.85449935,3.585449935,0.5313551158,9268,0,-59.10422961,-43.5,-121.5,-81.5,-43.5,-24.5,-7.5,0.03938282262,0.03938282262,59.10422961,5.910422961,0.8757329086,9267,1,-63.60537391,-47.5,-136.5,-87.5,-47.5,-24.5,-6.5,0.05168878817,0.05168878817,63.60537391,6.360537391,0.9421965298,9267,1,-76.58233517,-59.5,-204.5,-115.5,-59.5,-22.5,8.9,0.1400669041,0.1400669041,76.58233517,7.658233517,1.135260544,1,1.000787978,127.1105875,63.55529375
100,0,1,2,19871,10761,0.541542952,851,9910,0.07908186971,0.9209181303,19871,0.01922399477,19871,0.03990740275,19868,0.1880410711,7937.337369,10761,0,-35.34820184,-30.5,-70.5,-47.5,-30.5,-15.5,-4.5,0.05111049159,0.05111049159,35.34820184,3.534820184,0.5245555708,10761,0,-58.23283152,-44.5,-121.5,-80.5,-44.5,-24.5,-6.5,0.04144596227,0.04144596227,58.23283152,5.823283152,0.8641173619,10761,0,-62.4562773,-47.5,-138.5,-86.5,-47.5,-24.5,-4.5,0.05975281108,0.05975281108,62.4562773,6.24562773,0.9264957473,10756,5,-75.01645593,-58.5,-198.5,-111.5,-58.5,-21.5,6,0.1375046486,0.1375046486,75.01645593,7.501645593,1.113550009,1,1.000201298,124.887415,62.44370748
100,0,1,3,18565,9621,0.5182332346,1188,8433,0.1234798877,0.8765201123,18564,0.01594483947,18564,0.03738418444,18562,0.171964228,8243.476107,9621,0,-31.13371791,-26.5,-64.5,-41.5,-26.5,-11.5,-0.5,0.08003326058,0.08003326058,31.13371791,3.113371791,0.4701667846,9619,2,-48.92961846,-37.5,-107.5,-67.5,-37.5,-18.5,-3.5,0.06258446824,0.06258446824,48.92961846,4.892961846,0.7389254831,9619,2,-52.72949371,-39.5,-117.5,-72.5,-39.5,-19.5,-2.5,0.07246075476,0.07246075476,52.72949371,5.272949371,0.7960927922,9619,2,-64.59902277,-48.5,-158.5,-95.5,-48.5,-20.5,0.5,0.1185154382,0.1185154382,64.59902277,6.459902277,0.9752278828,1,1.00134662,105.3171652,52.65858261
100,0,1,4,13213,6956,0.5264512223,1396,5560,0.2006900518,0.7993099482,13213,0.01816392946,13213,0.03670627412,13213,0.1854991296,8207.129018,6956,0,-25.0253019,-21.5,-52.5,-34.5,-21.5,-6.5,-0.5,0.09818861415,0.09818861415,25.0253019,2.50253019,0.3851146951,6956,0,-38.97850776,-28.5,-92.5,-54.5,-28.5,-9.5,-0.5,0.0841000575,0.0841000575,38.97850776,3.897850776,0.5994799007,6956,0,-42.59804485,-30.5,-98.5,-60.5,-30.5,-9.5,-0.5,0.08927544566,0.08927544566,42.59804485,4.259804485,0.6550791963,6956,0,-51.0586544,-38.5,-128,-74.5,-38.5,-12.5,0.5,0.1236342726,0.1236342726,51.0586544,5.10586544,0.7849703466,1,1.000454098,85.15741987,42.57870994
100,0,2,0,16947,10935,0.6452469464,967,9968,0.08843164152,0.9115683585,16947,0.03357526406,16947,0.07340532248,16943,0.302071652,5544.423199,10935,0,-45.09766804,-35.5,-95.5,-61.5,-35.5,-17.5,-4.5,0.03337905807,0.03337905807,45.09766804,4.509766804,0.6461753043,10935,0,-69.58481939,-52.5,-156.1,-96.5,-52.5,-25.5,-5.5,0.0467306813,0.0467306813,69.58481939,6.958481939,0.9980517748,10935,0,-76.76273434,-57.5,-183.5,-110.5,-57.5,-25.5,-2.5,0.06803840878,0.06803840878,76.76273434,7.676273434,1.10117453,10935,0,-85.62688615,-68.5,-262.5,-151.5,-68.5,-14.5,56.5,0.1896662094,0.1896662094,85.62688615,8.562688615,1.230948835,1,1.000177022,153.498296,76.74914801
100,0,2,1,19004,13031,0.6856977478,1095,11936,0.08403038907,0.9159696109,19003,0.03836236384,19003,0.08467084145,19003,0.327421986,5361.081521,13031,0,-38.19419078,-31.5,-79.5,-51.5,-31.5,-15.5,-3.5,0.04880669174,0.04880669174,38.19419078,3.819419078,0.5574688677,13031,0,-61.29518072,-47.5,-132.5,-86.5,-47.5,-23.5,-5.5,0.05026475328,0.05026475328,61.29518072,6.129518072,0.8965333783,13030,1,-66.28296239,-51.5,-152.5,-94.5,-51.5,-23.5,-2.5,0.07006907137,0.07006907137,66.28296239,6.628296239,0.9697169023,13029,2,-77.55556835,-64.5,-228.5,-137.5,-64.5,-13.5,50.5,0.1932611866,0.1932611866,77.55556835,7.755556835,1.136238138,1,1.003946538,132.044805,66.0224025
100,0,2,2,16950,11928,0.7037168142,1442,10486,0.1208920188,0.8791079812,16950,0.04873156342,16950,0.09758112094,16948,0.3501888128,5045.566569,11928,0,-37.34930416,-31.5,-77.5,-51.5,-31.5,-14.5,-2.5,0.06379946345,0.06379946345,37.34930416,3.734930416,0.547880306,11928,0,-59.04657109,-45.5,-130.5,-84.5,-45.5,-21.5,-2.5,0.06539235412,0.06539235412,59.04657109,5.904657109,0.8664575623,11926,2,-62.78307899,-48.5,-146.5,-92.5,-48.5,-21.5,-0.5,0.08913298675,0.08913298675,62.78307899,6.278307899,0.9213411769,11921,7,-75.70514219,-58.5,-222.5,-131.5,-58.5,-10.5,49.5,0.1972988843,0.1972988843,75.70514219,7.570514219,1.111658167,1,1.001297935,125.4033925,62.70169625
100,0,2,3,15539,10619,0.6833773087,1778,8841,0.1674357284,0.8325642716,15538,0.04460033466,15538,0.08881451924,15536,0.3288491246,5343.86402,10619,0,-32.80360674,-28.5,-71.5,-44.5,-28.5,-11.5,-0.5,0.09379414257,0.0938883134,32.80360674,3.280360674,0.485697427,10619,0,-52.22991807,-39.5,-118.5,-74.5,-39.5,-17.5,-0.5,0.08287032677,0.08287032677,52.22991807,5.222991807,0.7730610912,10617,2,-56.24404257,-41.5,-132.5,-81.5,-41.5,-18.5,-0.5,0.0974851653,0.0974851653,56.24404257,5.624404257,0.8321104809,10614,5,-66.29041832,-52.5,-194.5,-108.5,-52.5,-14.5,20.5,0.171848502,0.171848502,66.29041832,6.629041832,0.9814003876,1,1.006306712,111.7831013,55.89155065
100,0,2,4,17266,12249,0.7094289355,3258,8991,0.2659808964,0.7340191036,17266,0.0442488127,17266,0.08977180586,17261,0.3315566885,5592.907248,12249,0,-24.49159115,-19.5,-55.5,-35.5,-19.5,-5.5,0.5,0.1387868397,0.1387868397,24.49159115,2.449159115,0.3716785188,12249,0,-37.7558168,-26.5,-89.5,-53.5,-26.5,-7.5,0.5,0.1216425831,0.1216425831,37.7558168,3.77558168,0.5727173957,12249,0,-40.54543228,-28.5,-95.5,-58.5,-28.5,-8.5,0.5,0.1249081558,0.1249081558,40.54543228,4.054543228,0.6151574141,12249,0,-50.24781615,-37.5,-133.5,-78.5,-37.5,-9.5,0.5,0.1515225733,0.1515225733,50.24781615,5.024781615,0.7620569308,1,1.005096722,80.67966276,40.33983138
100,0,3,0,21592,17081,0.7910800296,1633,15448,0.09560330191,0.9043966981,21592,0.08706928492,21591,0.1695613913,21589,0.4958080504,3206.69018,17081,0,-47.19053334,-39.5,-97.5,-66.5,-39.5,-18.5,-4.5,0.04771383408,0.04771383408,47.19053334,4.719053334,0.6610837985,17081,0,-69.16085124,-57.5,-157.5,-101.5,-57.5,-25.5,-1.5,0.08524091095,0.08524091095,69.16085124,6.916085124,0.9691527024,17081,0,-73.45717464,-61.5,-186.5,-115.5,-61.5,-23.5,1.5,0.1267490194,0.1267490194,73.45717464,7.345717464,1.029366557,17081,0,-76.65534805,-69.5,-288.5,-170.5,-69.5,6.5,125.5,0.2806041801,0.2806041801,76.65534805,7.665534805,1.075757498,1,1.001528344,146.6901563,73.34507814
100,0,3,1,17396,13737,0.7896642906,1987,11750,0.144645847,0.855354153,17396,0.09525178202,17396,0.1772246493,17392,0.4998850046,3141.058607,13737,0,-39.13598311,-32.5,-83.5,-54.5,-32.5,-13.5,-1.5,0.07578073815,0.07585353425,39.13598311,3.913598311,0.5616252031,13737,0,-61.86714712,-47.5,-141.5,-88.5,-47.5,-21.5,-0.5,0.08495304652,0.08495304652,61.86714712,6.186714712,0.889899986,13734,3,-67.11067424,-51.5,-167.5,-101.5,-51.5,-20.5,0.5,0.1141692151,0.1141692151,67.11067424,6.711067424,0.965763244,13734,3,-74.62104995,-64.5,-257.5,-154.5,-64.5,0.5,98.5,0.2607397699,0.2607397699,74.62104995,7.462104995,1.076025632,1,1.007070591,133.2789873,66.63949364
100,0,3,2,13660,11080,0.8111273792,2237,8843,0.2018953069,0.7981046931,13658,0.1171474594,13658,0.2083028262,13657,0.5325474116,2800.346704,11080,0,-36.02793321,-30.5,-77.5,-51.5,-30.5,-10.5,0.5,0.1089350181,0.1089350181,36.02793321,3.602793321,0.5226132089,11080,0,-57.6101083,-44.5,-135.5,-84.5,-44.5,-18.5,0.5,0.1101083032,0.1101083032,57.6101083,5.76101083,0.8372874247,11079,1,-62.19505371,-48.5,-159.5,-95.5,-48.5,-17.5,0.5,0.136474411,0.136474411,62.19505371,6.219505371,0.9041630168,11078,2,-73.04093699,-58.5,-252.5,-141.5,-58.5,0.5,86.5,0.2533850876,0.2533850876,73.04093699,7.304093699,1.064092678,1,1.003587116,123.9455006,61.97275028
100,0,3,3,13175,10710,0.8129032258,2733,7977,0.2551820728,0.7448179272,13173,0.1162984893,13173,0.198588021,13171,0.5219041834,2944.791133,10710,0,-32.2799253,-26.5,-74.5,-46.5,-26.5,-7.5,0.5,0.1332399627,0.1332399627,32.2799253,3.22799253,0.4706307721,10710,0,-52.25602241,-38.5,-122.5,-76.5,-38.5,-13.5,0.5,0.1258636788,0.1258636788,52.25602241,5.225602241,0.7627980658,10710,0,-55.89901961,-41.5,-137.5,-85.5,-41.5,-13.5,0.5,0.1420168067,0.1420168067,55.89901961,5.589901961,0.8160092392,10706,4,-68.40678124,-55.5,-217.5,-125.5,-55.5,-3.5,60.5,0.2286568279,0.2286568279,68.40678124,6.840678124,0.9984811297,1,1.032485769,108.2804651,54.14023255
100,0,3,4,19884,16623,0.835998793,6213,10410,0.3737592492,0.6262407508,19883,0.1034049188,19883,0.1844792033,19877,0.5188408714,3256.959819,16623,0,-24.49467605,-18.5,-59.5,-37.5,-18.5,-2.5,0.5,0.1878722252,0.1878722252,24.49467605,2.449467605,0.3636041879,16623,0,-38.3891596,-25.5,-96.5,-55.5,-25.5,-4.5,0.5,0.1699452566,0.1699452566,38.3891596,3.83891596,0.5692795465,16623,0,-42.0085123,-27.5,-108.5,-62.5,-27.5,-5.5,0.5,0.1746375504,0.1746375504,42.0085123,4.20085123,0.6230706752,16619,4,-52.62422528,-36.5,-169.5,-89.5,-36.5,-3.5,20.5,0.2175822853,0.2175822853,52.62422528,5.262422528,0.7814211206,1,1.020016093,82.36833238,41.18416619
100,0,4,0,16026,14408,0.8990390615,2791,11617,0.1937118268,0.8062881732,16026,0.3484961937,16026,0.4731062024,16024,0.7514977534,881.595626,14408,0,-48.22720017,-39.5,-104.5,-69.5,-39.5,-17.5,0.5,0.1053581344,0.1053581344,48.22720017,4.822720017,0.6761087094,14408,0,-65.22740838,-56.5,-168.5,-105.5,-56.5,-17.5,14.5,0.1649083842,0.1649083842,65.22740838,6.522740838,0.914123981,14408,0,-69.31704609,-61.5,-205.5,-123.5,-61.5,-9.5,54.5,0.2121737923,0.2121737923,69.31704609,6.931704609,0.9719285913,14408,0,-75.45891172,-68.5,-355.5,-201.5,-68.5,51.5,207.5,0.348278734,0.348278734,75.45891172,7.545891172,1.059072121,1,1.110632722,124.8244262,62.41221308
100,0,4,1,15797,14399,0.911502184,4495,9904,0.3121744566,0.6878255434,15797,0.3611445211,15797,0.4845223777,15796,0.7727905799,861.077295,14399,0,-39.60250712,-32.5,-86.5,-57.5,-32.5,-11.5,0.5,0.1406347663,0.1406347663,39.60250712,3.960250712,0.5565773124,14399,0,-55.70098618,-44.5,-143.5,-86.5,-44.5,-11.5,0.5,0.1780679214,0.1780679214,55.70098618,5.570098618,0.7836271027,14398,1,-59.91005695,-48.5,-173.5,-101.5,-48.5,-6.5,37.5,0.2144742325,0.2144742325,59.91005695,5.991005695,0.8432816071,14398,1,-65.1854077,-59.5,-303.5,-170.5,-59.5,39.25,171.8,0.3379636061,0.3379636061,65.1854077,6.51854077,0.9179062425,1,1.12464392,106.5404897,53.27024483
100,0,4,2,13811,12708,0.9201361234,4416,8292,0.3474976393,0.6525023607,13811,0.378683658,13811,0.5051046267,13810,0.7885590152,792.186806,12708,0,-36.01746931,-28.5,-82.5,-52.5,-28.5,-7.5,0.5,0.162968209,0.162968209,36.01746931,3.601746931,0.5131464481,12708,0,-53.22068776,-40.5,-139.5,-82.5,-40.5,-10.5,0.5,0.1800440667,0.1800440667,53.22068776,5.322068776,0.759176799,12708,0,-57.31653289,-44.5,-166.5,-98.5,-44.5,-6.5,26.5,0.2086087504,0.2086087504,57.31653289,5.731653289,0.8176464743,12707,1,-64.52313685,-56.5,-285.5,-160.5,-56.5,25.5,159.5,0.3237585583,0.3237585583,64.52313685,6.452313685,0.9224666621,1,1.144305264,100.1769977,50.08849885
100,0,4,3,15094,14012,0.9283158871,5666,8346,0.4043676848,0.5956323152,15094,0.3946601299,15094,0.5196766927,15092,0.8061887092,745.1797315,14012,0,-29.28272195,-23.5,-73.5,-46.5,-23.5,-3.5,0.5,0.1946902655,0.1946902655,29.28272195,2.928272195,0.4214316193,14012,0,-44.62260919,-35.5,-127.5,-73.5,-35.5,-5.5,0.5,0.1972594919,0.1972594919,44.62260919,4.462260919,0.6432709106,14011,1,-49.23606452,-39.5,-156.5,-86.5,-39.5,-3.5,17.5,0.215259439,0.2153308115,49.23606452,4.923606452,0.7102271381,14008,4,-58.50803113,-49.5,-273.8,-142.5,-49.5,13.5,144.5,0.3133209595,0.3133209595,58.50803113,5.850803113,0.8450829659,1,1.261030873,78.08859492,39.04429746
100,0,4,4,24979,23587,0.9442731895,11223,12364,0.4758129478,0.5241870522,24979,0.3812802754,24978,0.50780687,24975,0.8162162162,818.335067,23587,0,-21.90045364,-14.5,-60.5,-35.5,-14.5,-0.5,0.5,0.2216475177,0.2216475177,21.90045364,2.190045364,0.3190563936,23587,0,-34.22118116,-22.5,-99.5,-54.5,-22.5,-1.5,0.5,0.2080807224,0.2080807224,34.22118116,3.422118116,0.4983682323,23586,1,-38.94935555,-26.5,-119.5,-65.5,-26.5,-1.5,0.5,0.2147036378,0.2147036378,38.94935555,3.894935555,0.5676889352,23581,6,-49.51653874,-37.5,-211.5,-107.5,-37.5,0.5,96.5,0.2861201815,0.2861201815,49.51653874,4.951653874,0.7223823267,1,1.243684695,62.63541829,31.31770914
