alpha_pct,beta_pct,side,eligible_opportunities,filled,fill_rate_30000ms,at_quote_fills,trade_through_fills,at_quote_rate_given_fill,trade_through_rate_given_fill,fill_evaluable_500ms,fill_rate_500ms,fill_evaluable_1000ms,fill_rate_1000ms,fill_evaluable_5000ms,fill_rate_5000ms,median_time_to_fill_ms,markout_100ms_observed,markout_100ms_censored,markout_100ms_mean_ticks,markout_100ms_median_ticks,markout_100ms_p10_ticks,markout_100ms_p25_ticks,markout_100ms_p50_ticks,markout_100ms_p75_ticks,markout_100ms_p90_ticks,markout_100ms_frac_favourable,markout_100ms_frac_non_negative,required_benefit_100ms_ticks,required_benefit_100ms_usd_per_btc,required_benefit_100ms_bps,markout_500ms_observed,markout_500ms_censored,markout_500ms_mean_ticks,markout_500ms_median_ticks,markout_500ms_p10_ticks,markout_500ms_p25_ticks,markout_500ms_p50_ticks,markout_500ms_p75_ticks,markout_500ms_p90_ticks,markout_500ms_frac_favourable,markout_500ms_frac_non_negative,required_benefit_500ms_ticks,required_benefit_500ms_usd_per_btc,required_benefit_500ms_bps,markout_1000ms_observed,markout_1000ms_censored,markout_1000ms_mean_ticks,markout_1000ms_median_ticks,markout_1000ms_p10_ticks,markout_1000ms_p25_ticks,markout_1000ms_p50_ticks,markout_1000ms_p75_ticks,markout_1000ms_p90_ticks,markout_1000ms_frac_favourable,markout_1000ms_frac_non_negative,required_benefit_1000ms_ticks,required_benefit_1000ms_usd_per_btc,required_benefit_1000ms_bps,markout_5000ms_observed,markout_5000ms_censored,markout_5000ms_mean_ticks,markout_5000ms_median_ticks,markout_5000ms_p10_ticks,markout_5000ms_p25_ticks,markout_5000ms_p50_ticks,markout_5000ms_p75_ticks,markout_5000ms_p90_ticks,markout_5000ms_frac_favourable,markout_5000ms_frac_non_negative,required_benefit_5000ms_ticks,required_benefit_5000ms_usd_per_btc,required_benefit_5000ms_bps,median_spread_ticks,mean_spread_ticks,required_benefit_1s_in_half_spreads,required_benefit_1s_in_full_spreads
50,0,0,257039,168399,0.6551496076,75696,92703,0.4495038569,0.5504961431,257034,0.1048227083,257031,0.1585022818,256999,0.3662271059,3872.879809,168399,0,-28.29637646,-21.5,-68.5,-41.5,-21.5,-1.5,0.5,0.2183742184,0.2183801567,28.29637646,2.829637646,0.4158405701,168398,1,-43.24528498,-31.5,-111.5,-66.5,-31.5,-3.5,0.5,0.2059050583,0.2059109966,43.24528498,4.324528498,0.6364057752,168383,16,-46.89649786,-34.5,-128.5,-74.5,-34.5,-3.5,0.5,0.2125570871,0.212563026,46.89649786,4.689649786,0.6900016382,168381,18,-54.623274,-39.5,-198.5,-102.5,-39.5,0.5,62.5,0.2606113516,0.2606113516,54.623274,5.4623274,0.8052130496,1,1.033578562,90.74587959,45.37293979
50,0,1,257039,165739,0.6448009835,76844,88895,0.4636446461,0.5363553539,257034,0.1010566695,257031,0.1563507904,256999,0.363507251,3808.505427,165739,0,-29.25603509,-22.5,-71.5,-42.5,-22.5,-1.5,0.5,0.2203886834,0.220394717,29.25603509,2.925603509,0.4292707393,165737,2,-45.85267623,-33.5,-116.5,-69.5,-33.5,-4.5,0.5,0.2089394643,0.2089394643,45.85267623,4.585267623,0.673265057,165736,3,-49.65034754,-35.5,-134.5,-76.5,-35.5,-3.5,0.5,0.2150528551,0.2150528551,49.65034754,4.965034754,0.729325013,165704,35,-60.25787549,-42.5,-206.5,-109.5,-42.5,0.5,55.5,0.258207406,0.258207406,60.25787549,6.025787549,0.8877123409,1,1.033578562,96.0746466,48.0373233
50,25,0,257039,171478,0.6671283346,94427,77051,0.5506653915,0.4493346085,257034,0.1076939238,257031,0.1629725597,256999,0.3756746135,3793.621484,171478,0,-26.62522598,-19.5,-66.5,-39.5,-19.5,0.5,0.5,0.2638997422,0.2639055739,26.62522598,2.662522598,0.3913291748,171477,1,-40.97775503,-29.5,-108.5,-63.5,-29.5,-0.5,0.5,0.2460504907,0.2460504907,40.97775503,4.097775503,0.6030931452,171460,18,-44.55280532,-31.5,-125.5,-71.5,-31.5,-0.5,0.5,0.2485769276,0.2485827598,44.55280532,4.455280532,0.655573539,171456,22,-52.09113708,-38.5,-195.5,-99.5,-38.5,0.5,63.5,0.282299832,0.282299832,52.09113708,5.209113708,0.7679701997,1,1.033578562,86.21077673,43.10538836
50,25,1,257039,168688,0.6562739506,94538,74150,0.5604310917,0.4395689083,257034,0.1035466125,257031,0.1604514631,256999,0.3724761575,3754.650897,168688,0,-27.6511459,-20.5,-69.5,-41.5,-20.5,0.5,0.5,0.2624845869,0.262490515,27.6511459,2.76511459,0.4057232306,168686,2,-43.56630959,-30.5,-113.5,-66.5,-30.5,-0.5,0.5,0.2458591703,0.2458591703,43.56630959,4.356630959,0.6397159227,168685,3,-47.32270208,-32.5,-131.5,-74.5,-32.5,-0.5,0.5,0.2482496962,0.2482496962,47.32270208,4.732270208,0.6951570771,168653,35,-57.72055937,-39.5,-203.5,-106.5,-39.5,0.5,56.5,0.2797104113,0.2797104113,57.72055937,5.772055937,0.8504662902,1,1.033578562,91.57059525,45.78529762
50,50,0,257039,179164,0.6970304117,153219,25945,0.8551885423,0.1448114577,257034,0.1139071096,257031,0.1745042427,256999,0.4023634333,3584.939669,179164,0,-22.15558929,-10.5,-61.5,-36.5,-10.5,0.5,0.5,0.3842233931,0.3842289746,22.15558929,2.215558929,0.3254909117,179159,5,-35.00358899,-20.5,-101.5,-56.5,-20.5,0.5,0.5,0.3499517189,0.3499517189,35.00358899,3.500358899,0.5150439015,179136,28,-38.52033092,-23.5,-118.5,-64.5,-23.5,0.5,0.5,0.3407243658,0.3407299482,38.52033092,3.852033092,0.5667244936,179134,30,-45.78233334,-31.5,-185.5,-92.5,-31.5,0.5,65.5,0.3367758215,0.3367758215,45.78233334,4.578233334,0.6751257944,1,1.033578562,74.53779004,37.26889502
50,50,1,257039,175919,0.6844058684,152200,23719,0.8651709025,0.1348290975,257034,0.1091762179,257031,0.1706681295,256999,0.3955851968,3584.197893,175919,0,-23.46048181,-13.5,-65.5,-37.5,-13.5,0.5,0.5,0.3723929763,0.3723986607,23.46048181,2.346048181,0.3441035509,175917,2,-38.00572145,-22.5,-107.5,-59.5,-22.5,0.5,0.5,0.340461695,0.340461695,38.00572145,3.800572145,0.5579168316,175916,3,-41.72043191,-25.5,-124.5,-68.5,-25.5,0.5,0.5,0.3310045704,0.3310045704,41.72043191,4.172043191,0.6126964393,175884,35,-51.87468445,-33.5,-195.5,-99.5,-33.5,0.5,60.5,0.3294500921,0.3294500921,51.87468445,5.187468445,0.7644118993,1,1.033578562,80.73006435,40.36503217
50,75,0,257039,188315,0.732632013,168494,19821,0.8947455062,0.1052544938,257034,0.1291424481,257031,0.2011274905,256999,0.4504608967,3030.695835,188315,0,-17.7672623,0.5,-55.5,-29.5,0.5,0.5,0.5,0.5057748984,0.5057802087,17.7672623,1.77672623,0.2604965111,188310,5,-28.73027189,-5.5,-94.5,-46.5,-5.5,0.5,0.5,0.4604800595,0.4604800595,28.73027189,2.873027189,0.4219765436,188287,28,-32.02615157,-9.5,-109.5,-54.5,-9.5,0.5,0.5,0.4406464599,0.440651771,32.02615157,3.202615157,0.4704079369,188283,32,-39.53567237,-21.5,-175.5,-82.5,-21.5,0.5,66.5,0.4012098809,0.4012098809,39.53567237,3.953567237,0.5824895232,1,1.033578562,61.97139287,30.98569644
50,75,1,257039,186315,0.7248510926,168067,18248,0.9020583421,0.09794165794,257034,0.1236451209,257031,0.1962798262,256999,0.4436048389,3093.256669,186315,0,-18.69236508,-0.5,-59.5,-31.5,-0.5,0.5,0.5,0.4997128519,0.4997182191,18.69236508,1.869236508,0.273560662,186309,6,-31.17061978,-7.5,-98.5,-49.5,-7.5,0.5,0.5,0.4561722729,0.4561722729,31.17061978,3.117061978,0.4567733177,186308,7,-34.70948107,-11.5,-113.5,-57.5,-11.5,0.5,0.5,0.4375013419,0.4375013419,34.70948107,3.470948107,0.5089335532,186275,40,-44.4866944,-23.5,-183.5,-88.5,-23.5,0.5,61.5,0.3974070595,0.3974070595,44.4866944,4.44866944,0.6551221521,1,1.033578562,67.16370163,33.58185081
50,100,0,257039,193498,0.7527962683,175167,18331,0.9052651707,0.0947348293,257034,0.1406389816,257031,0.2193276297,256999,0.480021323,2724.930715,193498,0,-15.95199175,0.5,-52.5,-26.5,0.5,0.5,0.5,0.5550858407,0.5550910087,15.95199175,1.595199175,0.2336993899,193493,5,-25.98471263,0.5,-89.5,-41.5,0.5,0.5,0.5,0.5081579179,0.5081579179,25.98471263,2.598471263,0.3814148465,193475,23,-29.07881897,-1.5,-104.5,-49.5,-1.5,0.5,0.5,0.4855355989,0.4855407675,29.07881897,2.907881897,0.4268720156,193467,31,-36.23764518,-15.5,-169.5,-78.5,-15.5,0.5,67.5,0.4335778195,0.4335778195,36.23764518,3.623764518,0.5337335291,1,1.033578562,56.26823163,28.13411582
50,100,1,257039,192447,0.7487073946,175501,16946,0.9119445873,0.08805541266,257034,0.1344452485,257031,0.2141687189,256999,0.4752002926,2786.398791,192447,0,-16.75093922,0.5,-55.5,-28.5,0.5,0.5,0.5,0.5494863521,0.5494915483,16.75093922,1.675093922,0.2449343252,192441,6,-28.13400211,0.5,-93.5,-44.5,0.5,0.5,0.5,0.5048820158,0.5048820158,28.13400211,2.813400211,0.4119297431,192440,7,-31.50140044,-2.5,-108.5,-51.5,-2.5,0.5,0.5,0.4840833507,0.4840833507,31.50140044,3.150140044,0.4615318632,192411,36,-40.94593604,-17.5,-177.5,-83.5,-17.5,0.5,61.5,0.4325168519,0.4325168519,40.94593604,4.094593604,0.6025998189,1,1.033578562,60.9559865,30.47799325
75,0,0,257039,163396,0.6356856353,53620,109776,0.3281598081,0.6718401919,257034,0.09907249625,257031,0.1495578354,256999,0.3499313227,4031.071141,163396,0,-30.92696884,-24.5,-70.5,-43.5,-24.5,-6.5,0.5,0.1480636001,0.1480697202,30.92696884,3.092696884,0.4543411236,163395,1,-47.05896753,-35.5,-115.5,-69.5,-35.5,-9.5,0.5,0.1425931026,0.1425931026,47.05896753,4.705896753,0.6922933115,163383,13,-51.00088442,-37.5,-133.5,-78.5,-37.5,-9.5,0.5,0.1555241365,0.1555302571,51.00088442,5.100088442,0.750159627,163380,16,-59.02543457,-43.5,-204.5,-107.5,-43.5,-3.5,59.5,0.2245746113,0.2245746113,59.02543457,5.902543457,0.8698534629,1,1.033578562,98.68796877,49.34398439
75,0,1,257039,160947,0.6261578982,54549,106398,0.3389252363,0.6610747637,257034,0.0952831143,257031,0.1472507207,256999,0.3467445399,3987.89711,160947,0,-31.9641528,-25.5,-72.5,-45.5,-25.5,-7.5,0.5,0.1510000186,0.1510062319,31.9641528,3.19641528,0.4688724618,160945,2,-49.86687067,-37.5,-120.5,-72.5,-37.5,-11.5,0.5,0.1455093355,0.1455093355,49.86687067,4.986687067,0.7320146176,160944,3,-53.93734156,-39.5,-138.5,-81.5,-39.5,-11.5,0.5,0.1575082016,0.1575082016,53.93734156,5.393734156,0.7920673155,160912,35,-64.96702856,-47.5,-212.5,-114.5,-47.5,-4.5,53.5,0.2215931689,0.2215931689,64.96702856,6.496702856,0.9566915932,1,1.033578562,104.3700857,52.18504286
75,25,0,257039,164752,0.6409610993,61887,102865,0.3756373215,0.6243626785,257034,0.1002474381,257031,0.1515342507,256999,0.3537017654,4007.960581,164752,0,-30.19551811,-23.5,-70.5,-43.5,-23.5,-4.5,0.5,0.1687748859,0.1687809556,30.19551811,3.019551811,0.4436292493,164751,1,-45.98202439,-34.5,-114.5,-69.5,-34.5,-8.5,0.5,0.1609944704,0.1609944704,45.98202439,4.598202439,0.6765007709,164739,13,-49.89351945,-36.5,-131.5,-77.5,-36.5,-8.5,0.5,0.1716836936,0.1716897638,49.89351945,4.989351945,0.7339223782,164737,15,-57.84338673,-42.5,-202.5,-106.5,-42.5,-1.5,60.5,0.2345253343,0.2345253343,57.84338673,5.784338673,0.852500765,1,1.033578562,96.54519023,48.27259512
75,25,1,257039,162306,0.6314450336,62942,99364,0.3877983562,0.6122016438,257034,0.0964541656,257031,0.1492232454,256999,0.3508807427,3954.821255,162306,0,-31.15726775,-25.5,-72.5,-44.5,-25.5,-5.5,0.5,0.1717065296,0.1717126908,31.15726775,3.115726775,0.4570344661,162304,2,-48.70176952,-35.5,-119.5,-71.5,-35.5,-9.5,0.5,0.1642719834,0.1642719834,48.70176952,4.870176952,0.714949333,162303,3,-52.69228542,-38.5,-137.5,-80.5,-38.5,-9.5,0.5,0.1742851334,0.1742851334,52.69228542,5.269228542,0.7738403624,162271,35,-63.58760962,-46.5,-210.5,-112.5,-46.5,-2.5,54.5,0.2319761387,0.2319761387,63.58760962,6.358760962,0.9365047083,1,1.033578562,101.9608714,50.9804357
75,50,0,257039,166899,0.6493139173,77155,89744,0.4622855739,0.5377144261,257034,0.102025413,257031,0.1544560773,256999,0.3602582111,3957.593559,166899,0,-28.95150061,-22.5,-68.5,-42.5,-22.5,-2.5,0.5,0.2028652059,0.2028711976,28.95150061,2.895150061,0.4253768869,166898,1,-44.30930269,-32.5,-112.5,-67.5,-32.5,-5.5,0.5,0.1903917363,0.1903917363,44.30930269,4.430930269,0.6519424526,166886,13,-48.12281438,-35.5,-129.5,-75.5,-35.5,-5.5,0.5,0.1977397745,0.1977457666,48.12281438,4.812281438,0.7079268859,166882,17,-55.98161276,-40.5,-200.5,-104.5,-40.5,0.5,61.5,0.2503865006,0.2503865006,55.98161276,5.598161276,0.8251300934,1,1.033578562,93.11883227,46.55941613
75,50,1,257039,164343,0.6393699011,77515,86828,0.4716659669,0.5283340331,257034,0.09822824996,257031,0.1519894487,256999,0.3567718162,3915.823083,164343,0,-29.97542031,-23.5,-71.5,-43.5,-23.5,-3.5,0.5,0.2030813603,0.2030874452,29.97542031,2.997542031,0.4396987807,164341,2,-46.98664667,-34.5,-118.5,-70.5,-34.5,-6.5,0.5,0.1920701468,0.1920701468,46.98664667,4.698664667,0.6897986391,164340,3,-50.90266825,-36.5,-135.5,-78.5,-36.5,-6.5,0.5,0.1992576366,0.1992576366,50.90266825,5.090266825,0.7476034885,164308,35,-61.63534034,-44.5,-208.5,-110.5,-44.5,-0.5,55.5,0.2474559973,0.2474559973,61.63534034,6.163534034,0.9079167735,1,1.033578562,98.49791805,49.24895902
75,75,0,257039,172543,0.6712716747,137639,34904,0.7977083973,0.2022916027,257034,0.106476186,257031,0.1619026499,256999,0.3781376581,3816.097135,172543,0,-25.31204975,-17.5,-65.5,-39.5,-17.5,0.5,0.5,0.2995659053,0.299571701,25.31204975,2.531204975,0.3718961034,172537,6,-39.55770936,-27.5,-107.5,-62.5,-27.5,0.5,0.5,0.2734485936,0.2734543895,39.55770936,3.955770936,0.5820672717,172522,21,-43.33067667,-29.5,-124.5,-70.5,-29.5,0.5,0.5,0.2712813438,0.2712871402,43.33067667,4.333067667,0.6374409046,172520,23,-50.98373522,-37.5,-193.5,-98.5,-37.5,0.5,63.5,0.2918907953,0.2918907953,50.98373522,5.098373522,0.7516050461,1,1.033578562,83.84592765,41.92296383
75,75,1,257039,169543,0.6596002941,137145,32398,0.8089098341,0.1910901659,257034,0.1018425578,257031,0.1587590602,256999,0.3727835517,3796.847477,169543,0,-26.64859652,-19.5,-68.5,-40.5,-19.5,0.5,0.5,0.2895076765,0.2895135747,26.64859652,2.664859652,0.3908159762,169541,2,-42.64205413,-29.5,-112.5,-65.5,-29.5,0.5,0.5,0.2650745247,0.2650745247,42.64205413,4.264205413,0.6258894633,169540,3,-46.52577858,-31.5,-130.5,-73.5,-31.5,0.5,0.5,0.2623628642,0.2623628642,46.52577858,4.652577858,0.6832377571,169508,35,-57.0617552,-39.5,-202.5,-105.5,-39.5,0.5,57.5,0.2847240248,0.2847240248,57.0617552,5.70617552,0.840648024,1,1.033578562,90.02852862,45.01426431
75,100,0,257039,180622,0.7027027027,154974,25648,0.8580017938,0.1419982062,257034,0.1176653672,257031,0.1825188401,256999,0.4185697221,3323.965495,180622,0,-20.63119387,-6.5,-60.5,-34.5,-6.5,0.5,0.5,0.4298590426,0.4298645791,20.63119387,2.063119387,0.3025880302,180617,5,-33.02580322,-15.5,-99.5,-53.5,-15.5,0.5,0.5,0.3888449039,0.3888449039,33.02580322,3.302580322,0.4852480872,180598,24,-36.64366715,-19.5,-115.5,-61.5,-19.5,0.5,0.5,0.3745556429,0.3745611801,36.64366715,3.664366715,0.5384069978,180596,26,-44.58014851,-28.5,-183.5,-90.5,-28.5,0.5,64.5,0.354587034,0.354587034,44.58014851,4.458014851,0.6568344426,1,1.033578562,70.90639937,35.45319969
75,100,1,257039,178173,0.6931749657,154321,23852,0.8661301095,0.1338698905,257034,0.1125065166,257031,0.177846252,256999,0.4107603532,3382.799722,178173,0,-21.83674575,-8.5,-63.5,-36.5,-8.5,0.5,0.5,0.4190141043,0.4190197168,21.83674575,2.183674575,0.319734402,178171,2,-35.97053112,-19.5,-105.5,-57.5,-19.5,0.5,0.5,0.3797531585,0.3797531585,35.97053112,3.597053112,0.5272641925,178170,3,-39.75380255,-22.5,-121.5,-65.5,-22.5,0.5,0.5,0.3658247741,0.3658247741,39.75380255,3.975380255,0.5831137124,178140,33,-50.0610503,-31.5,-192.5,-96.5,-31.5,0.5,59.5,0.3474738969,0.3474738969,50.0610503,5.00610503,0.7372056407,1,1.033578562,76.92458805,38.46229402
100,0,0,257039,160846,0.6257649617,34092,126754,0.2119542917,0.7880457083,257034,0.09625574827,257031,0.1455505367,256999,0.3416161152,4121.372279,160846,0,-32.48173097,-26.5,-72.5,-45.5,-26.5,-8.5,0.5,0.108190443,0.1081966602,32.48173097,3.248173097,0.4769920708,160846,0,-49.24844883,-37.5,-117.5,-72.5,-37.5,-13.5,0.5,0.1074568221,0.1074568221,49.24844883,4.924844883,0.7243132146,160834,12,-53.32124737,-39.5,-136.5,-80.5,-39.5,-13.5,0.5,0.1242523347,0.1242585523,53.32124737,5.332124737,0.7840902245,160831,15,-61.35703627,-46.5,-207.5,-111.5,-46.5,-6.5,58.5,0.2048734386,0.2048734386,61.35703627,6.135703627,0.904048572,1,1.033578562,103.1779283,51.58896414
100,0,1,257039,158168,0.6153463093,34574,123594,0.2185903596,0.7814096404,257034,0.09259864454,257031,0.1430372212,256999,0.3382970362,4060.021722,158168,0,-33.66123995,-27.5,-74.5,-46.5,-27.5,-9.5,0.5,0.1077841283,0.1077904507,33.66123995,3.366123995,0.4936601957,158166,2,-52.24979136,-38.5,-123.5,-75.5,-38.5,-15.5,0.5,0.1075262699,0.1075262699,52.24979136,5.224979136,0.7668547814,158164,4,-56.35616196,-40.5,-141.5,-83.5,-40.5,-15.5,0.5,0.1238334893,0.1238334893,56.35616196,5.635616196,0.8274673727,158133,35,-67.62907805,-50.5,-215.5,-117.5,-50.5,-8.5,51.5,0.2003629856,0.2003629856,67.62907805,6.762907805,0.9956651508,1,1.033578562,109.0505628,54.52528142
100,25,0,257039,161556,0.6285271885,39716,121840,0.2458342618,0.7541657382,257034,0.09684321919,257031,0.1463870117,256999,0.3435772124,4107.160924,161556,0,-32.08704412,-26.5,-71.5,-44.5,-26.5,-8.5,0.5,0.1188751888,0.1188813786,32.08704412,3.208704412,0.4712356534,161556,0,-48.69989044,-37.5,-117.5,-71.5,-37.5,-12.5,0.5,0.1167087573,0.1167087573,48.69989044,4.869989044,0.7162804949,161544,12,-52.751529,-39.5,-135.5,-79.5,-39.5,-12.5,0.5,0.1322735601,0.1322797504,52.751529,5.2751529,0.7757495239,161541,15,-60.77724231,-45.5,-206.5,-110.5,-45.5,-6.5,58.5,0.2100519373,0.2100519373,60.77724231,6.077724231,0.8955245547,1,1.033578562,102.0755092,51.03775459
100,25,1,257039,158856,0.6180229459,40246,118610,0.253348945,0.746651055,257034,0.09316277224,257031,0.1439242737,256999,0.3401491835,4050.666027,158856,0,-33.2202372,-26.5,-74.5,-46.5,-26.5,-9.5,0.5,0.1192778365,0.1192841315,33.2202372,3.32202372,0.4872211168,158854,2,-51.63589208,-38.5,-122.5,-74.5,-38.5,-14.5,0.5,0.1173278608,0.1173278608,51.63589208,5.163589208,0.7579073754,158852,4,-55.75027069,-39.5,-140.5,-83.5,-39.5,-14.5,0.5,0.1323055423,0.1323055423,55.75027069,5.575027069,0.8186238449,158821,35,-66.91943131,-49.5,-214.5,-116.5,-49.5,-7.5,52.5,0.2056088301,0.2056088301,66.91943131,6.691943131,0.9853142146,1,1.033578562,107.8781483,53.93907415
100,50,0,257039,162556,0.6324176487,46038,116518,0.2832131696,0.7167868304,257034,0.09778472887,257031,0.1478031833,256999,0.3463243048,4089.157725,162556,0,-31.4609673,-25.5,-71.5,-44.5,-25.5,-7.5,0.5,0.1350057826,0.1350119343,31.4609673,3.14609673,0.4621168699,162555,1,-47.8434253,-36.5,-116.5,-70.5,-36.5,-11.5,0.5,0.1304727631,0.1304727631,47.8434253,4.78434253,0.7037674447,162543,13,-51.86738586,-38.5,-134.5,-78.5,-38.5,-11.5,0.5,0.1445955839,0.1446017362,51.86738586,5.186738586,0.7628288722,162541,15,-59.87162931,-44.5,-205.5,-109.5,-44.5,-4.5,59.5,0.2173728475,0.2173728475,59.87162931,5.987162931,0.8822428477,1,1.033578562,100.3646704,50.18233521
100,50,1,257039,159901,0.6220884768,46739,113162,0.2922996104,0.7077003896,257034,0.09400701853,257031,0.1454104758,256999,0.3431180666,4031.22815,159901,0,-32.60517132,-26.5,-73.5,-46.5,-26.5,-8.5,0.5,0.1353399916,0.1353462455,32.60517132,3.260517132,0.4782146534,159899,2,-50.76378526,-37.5,-121.5,-73.5,-37.5,-13.5,0.5,0.131795696,0.131795696,50.76378526,5.076378526,0.7451302687,159897,4,-54.84245796,-39.5,-139.5,-82.5,-39.5,-12.5,0.5,0.1451997223,0.1451997223,54.84245796,5.484245796,0.8053230565,159866,35,-65.91226402,-48.5,-213.5,-115.5,-48.5,-6.5,52.5,0.2136914666,0.2136914666,65.91226402,6.591226402,0.9705706885,1,1.033578562,106.1215083,53.06075413
100,75,0,257039,164112,0.6384712048,56925,107187,0.3468667739,0.6531332261,257034,0.09912307321,257031,0.1500519393,256999,0.3510091479,4054.136655,164112,0,-30.54750719,-24.5,-70.5,-43.5,-24.5,-5.5,0.5,0.1604453056,0.160451399,30.54750719,3.054750719,0.4487199951,164111,1,-46.54907349,-34.5,-115.5,-69.5,-34.5,-9.5,0.5,0.1530122905,0.1530122905,46.54907349,4.654907349,0.6847400988,164099,13,-50.53362604,-37.5,-132.5,-77.5,-37.5,-9.5,0.5,0.1641752844,0.1641813783,50.53362604,5.053362604,0.743250795,164095,17,-58.58705933,-43.5,-203.5,-107.5,-43.5,-2.5,59.5,0.229190408,0.229190408,58.58705933,5.858705933,0.8633949208,1,1.033578562,97.78381228,48.89190614
100,75,1,257039,161491,0.6282743086,57333,104158,0.3550228805,0.6449771195,257034,0.09530256698,257031,0.1474219063,256999,0.3473515461,4001.883675,161491,0,-31.64053724,-25.5,-72.5,-44.5,-25.5,-6.5,0.5,0.1604485699,0.1604547622,31.64053724,3.164053724,0.4640630209,161489,2,-49.40016038,-36.5,-120.5,-72.5,-36.5,-10.5,0.5,0.1536822942,0.1536822942,49.40016038,4.940016038,0.7251624408,161487,4,-53.41355961,-38.5,-138.5,-80.5,-38.5,-10.5,0.5,0.1648244131,0.1648244131,53.41355961,5.341355961,0.784399852,161456,35,-64.20936664,-47.5,-211.5,-113.5,-47.5,-3.5,54.5,0.2259005549,0.2259005549,64.20936664,6.420936664,0.9456736788,1,1.033578562,103.3565547,51.67827736
100,100,0,257039,168230,0.6544921199,102074,66156,0.60675266,0.39324734,257034,0.1022316114,257031,0.1551291478,256999,0.3633204798,3955.583081,168230,0,-27.8644029,-20.5,-68.5,-41.5,-20.5,-0.5,0.5,0.2312667182,0.2312726624,27.8644029,2.78644029,0.4093186464,168224,6,-43.08927383,-31.5,-111.5,-66.5,-31.5,-2.5,0.5,0.2138577135,0.2138577135,43.08927383,4.308927383,0.6339087085,168212,18,-46.92723765,-33.5,-128.5,-74.5,-33.5,-2.5,0.5,0.2178917081,0.217897653,46.92723765,4.692723765,0.6902260483,168210,20,-54.60395636,-39.5,-198.6,-102.5,-39.5,0.5,62.5,0.2609832947,0.2609832947,54.60395636,5.460395636,0.8048089028,1,1.033578562,90.80536183,45.40268092
100,100,1,257039,165416,0.6435443649,101682,63734,0.6147047444,0.3852952556,257034,0.09788199227,257031,0.1517871385,256999,0.358118125,3941.999034,165416,0,-29.15078046,-22.5,-71.5,-42.5,-22.5,-1.5,0.5,0.22536514,0.2253711854,29.15078046,2.915078046,0.4274840127,165414,2,-46.14002442,-33.5,-117.5,-69.5,-33.5,-4.5,0.5,0.2086280484,0.2086280484,46.14002442,4.614002442,0.6772583286,165412,4,-50.01463618,-35.5,-134.5,-77.5,-35.5,-4.5,0.5,0.2127777912,0.2127777912,50.01463618,5.001463618,0.7344237202,165381,35,-60.74750122,-43.5,-206.5,-109.5,-43.5,0.5,55.5,0.2543943984,0.2543943984,60.74750122,6.074750122,0.894783542,1,1.033578562,96.7795541,48.38977705
