queue_cell,threshold,latency_ms,policy,eligible_opportunities,baseline_fills,baseline_fill_rate,baseline_unfilled,cancelled_opportunities,cancel_rate,orders_unaffected,fills_prevented,surviving_fills,surviving_fill_rate,fill_rate_reduction,adverse_fills_avoided,favourable_fills_sacrificed,non_negative_fills_sacrificed,prevented_fills_markout_censored,cancel_too_late,cancel_too_late_rate,cancel_without_baseline_fill,unnecessary_cancel_rate,total_baseline_negative_ticks,total_baseline_positive_ticks,adverse_markout_avoided,favourable_markout_sacrificed,net_markout_preserved,net_per_eligible_opportunity,net_per_baseline_fill,net_per_cancelled_order,avoidance_efficiency_ticks,fraction_baseline_negative_removed,fraction_baseline_positive_removed,prevented_share_of_baseline_fills,baseline_negative_to_positive_ratio,random_match_adverse_avoided,random_match_favourable_sacrificed,random_match_net_markout,net_markout_lift_over_random,avoidance_efficiency_lift,catastrophic_25_avoided,catastrophic_25_avoidance_efficiency,catastrophic_25_random_match,catastrophic_25_avoidance_lift,catastrophic_50_avoided,catastrophic_50_avoidance_efficiency,catastrophic_50_random_match,catastrophic_50_avoidance_lift,catastrophic_100_avoided,catastrophic_100_avoidance_efficiency,catastrophic_100_random_match,catastrophic_100_avoidance_lift,baseline_observed,baseline_mean,baseline_median,baseline_p1,baseline_p5,baseline_p10,baseline_p25,baseline_p50,baseline_p75,baseline_p90,baseline_frac_favourable,baseline_cat_25_rate,baseline_cat_50_rate,baseline_cat_100_rate,surviving_observed,surviving_mean,surviving_median,surviving_p1,surviving_p5,surviving_p10,surviving_p25,surviving_p50,surviving_p75,surviving_p90,surviving_frac_favourable,surviving_cat_25_rate,surviving_cat_50_rate,surviving_cat_100_rate,baseline_cat_25_per_opportunity,surviving_cat_25_per_opportunity,baseline_cat_50_per_opportunity,surviving_cat_50_per_opportunity,baseline_cat_100_per_opportunity,surviving_cat_100_per_opportunity
optimistic,0.1,100,cancel,428534,414222,0.9666024166,14312,253139,0.5907092553,175395,58866,355356,0.82923642,0.1373659966,20355,38507,38507,4,193340,0.7665955608,933,0.003685722074,6305727.5,3847558.5,1336621.5,519898.5,816723,1.905853445,1.971703579,3.226381553,2.570927787,0.2119694357,0.1351242613,0.1421122007,1.638890611,896120.8121,546785.0058,349335.8063,2.337930969,1.568700052,15056,0.3909938453,9268.841954,1.624366892,9546,0.2479029787,6165.964164,1.548176367,3932,0.1021113044,2761.666396,1.423778051,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,355346,-4.619289369,0.5,-208.5,-91.5,-46.5,0.5,0.5,0.5,20.5,0.8135338515,0.1411750801,0.09523675516,0.04362227238,0.1521979586,0.1170642236,0.1012475089,0.07897156352,0.04534762703,0.03617215904
optimistic,0.2,0,cancel,428534,414222,0.9666024166,14312,189233,0.4415822315,239301,42741,371481,0.8668647062,0.09973771043,19408,23330,23330,3,146146,0.7737218549,346,0.00182843373,6305727.5,3847558.5,1335923,483606.5,852316.5,1.988912198,2.057632139,4.504058489,2.762417379,0.2118586634,0.1256917861,0.1031838,1.638890611,650648.9252,397005.7067,253643.2184,3.360296819,1.685541036,14438,0.6188598371,6729.853803,2.145366069,9448,0.4049721389,4476.938714,2.110370636,4040,0.1731675954,2005.170785,2.014790974,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,371470,-4.322966861,0.5,-203.5,-88.5,-44.5,0.5,0.5,0.5,18.5,0.8190782567,0.1367109053,0.09136673217,0.04143807037,0.1521979586,0.1185063496,0.1012475089,0.07920025016,0.04534762703,0.03592013703
optimistic,0.2,25,cancel,428534,414222,0.9666024166,14312,189233,0.4415822315,239301,37621,376601,0.8788124163,0.08779000033,16719,20900,20900,2,151266,0.8008280083,346,0.00182843373,6305727.5,3847558.5,1145693,409964,735729,1.716850938,1.776170749,3.887952947,2.794618552,0.1816908517,0.1065517262,0.09082327834,1.638890611,572706.8439,349447.8766,223258.9673,3.295406267,1.705189189,12415,0.5940191388,5923.67586,2.095827033,8086,0.3868899522,3940.640401,2.051950744,3434,0.1643062201,1764.968768,1.945643494,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,376589,-4.573792649,0.5,-205.5,-90.5,-46.5,0.5,0.5,0.5,18.5,0.8143971279,0.1402244888,0.09374145288,0.04248398121,0.1521979586,0.1232270952,0.1012475089,0.08237852772,0.04534762703,0.03733426053
optimistic,0.2,50,cancel,428534,414222,0.9666024166,14312,189233,0.4415822315,239301,33128,381094,0.8892969986,0.07730541801,14443,18683,18683,2,155759,0.8246147167,346,0.00182843373,6305727.5,3847558.5,987052,357554.5,629497.5,1.468955789,1.519710445,3.326573589,2.760563774,0.1565326126,0.09293023095,0.07997643776,1.638890611,504309.6229,307714.0229,196595.6,3.201991804,1.684410025,10701,0.5727666863,5216.223223,2.051484291,6940,0.3714606862,3470.017681,1.999989809,2938,0.1572552588,1554.182115,1.890383355,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,381082,-4.798629954,0.5,-206.5,-91.5,-47.5,0.5,0.5,0.5,18.5,0.8106129389,0.1430689458,0.09564345731,0.0432846474,0.1521979586,0.1272267778,0.1012475089,0.08505276127,0.04534762703,0.03849169494
optimistic,0.2,100,cancel,428534,414222,0.9666024166,14312,189233,0.4415822315,239301,26337,387885,0.9051440492,0.06145836736,11164,15172,15172,1,162550,0.8605674292,346,0.00182843373,6305727.5,3847558.5,759817.5,282920,476897.5,1.112858023,1.15130896,2.520160331,2.685626679,0.1204964058,0.07353234525,0.06358184742,1.638890611,400929.8037,244634.8775,156294.9263,3.051266675,1.638685743,8262,0.5445557606,4146.935252,1.992314685,5305,0.3496572634,2758.689196,1.923014745,2216,0.1460585289,1235.586041,1.793480929,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,387872,-5.108054977,0.5,-208.5,-92.5,-48.5,0.5,0.5,0.5,18.5,0.8054744864,0.1468525699,0.0981844526,0.04438835492,0.1521979586,0.1329182749,0.1012475089,0.08886809448,0.04534762703,0.04017650875
optimistic,0.3,0,cancel,428534,414222,0.9666024166,14312,148335,0.34614523,280199,22125,392097,0.9149729076,0.05162950898,11482,10641,10641,2,126058,0.8506913749,152,0.001024707588,6305727.5,3847558.5,808688,303994.5,504693.5,1.177721021,1.218413073,3.402389861,2.660206023,0.1282465822,0.07900971486,0.05341338702,1.638890611,336810.2634,205511.1313,131299.1322,3.843844903,1.623174851,8529,0.8015224133,3483.727929,2.448239408,5594,0.5257024716,2317.500036,2.413807945,2462,0.2313692322,1037.98235,2.37190931,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,392085,-4.982275527,0.5,-205.5,-91.5,-47.5,0.5,0.5,0.5,17.5,0.8083757349,0.1445936468,0.0963923639,0.04328398179,0.1521979586,0.1322952204,0.1012475089,0.08819370225,0.04534762703,0.03960245861
optimistic,0.3,25,cancel,428534,414222,0.9666024166,14312,148335,0.34614523,280199,19023,395199,0.9222115398,0.0443908768,9649,9373,9373,1,129160,0.8716249502,152,0.001024707588,6305727.5,3847558.5,674955.5,253544,421411.5,0.9833793818,1.017356635,2.840944484,2.662084293,0.1070384821,0.06589737362,0.0459246491,1.638890611,289588.3228,176697.774,112890.5488,3.732920999,1.624320913,7135,0.7612290622,2995.297464,2.382067253,4639,0.4949322522,1992.578675,2.328138938,2015,0.2149791956,892.453706,2.257820194,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,395186,-5.153921192,0.5,-206.5,-92.5,-48.5,0.5,0.5,0.5,18.5,0.8052410764,0.1469864823,0.09805256259,0.04407544802,0.1521979586,0.1355481712,0.1012475089,0.09042223021,0.04534762703,0.04064554971
optimistic,0.3,50,cancel,428534,414222,0.9666024166,14312,148335,0.34614523,280199,16414,397808,0.9282997382,0.03830267843,8134,8279,8279,1,131769,0.8892315583,152,0.001024707588,6305727.5,3847558.5,573492.5,219928.5,353564,0.8250547214,0.8535616167,2.383550747,2.607631571,0.09094787239,0.0571605344,0.03962609422,1.638890611,249871.352,152463.7156,97407.6364,3.629735954,1.591095558,6031,0.7284696219,2584.493117,2.333533009,3905,0.4716753231,1719.296976,2.271277187,1697,0.2049764464,770.053889,2.203741874,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,397795,-5.290677359,0.5,-207.5,-93.5,-49.5,0.5,0.5,0.5,18.5,0.8027099385,0.1487977476,0.09925464121,0.04458577911,0.1521979586,0.1381243962,0.1012475089,0.09213504646,0.04534762703,0.04138761452
optimistic,0.3,100,cancel,428534,414222,0.9666024166,14312,148335,0.34614523,280199,12608,401614,0.9371811805,0.02942123612,6050,6558,6558,0,135575,0.914916016,152,0.001024707588,6305727.5,3847558.5,428997.5,171802.5,257195,0.6001740819,0.6209110091,1.733879395,2.497038751,0.06803299064,0.04465234252,0.03043778457,1.638890611,191932.3752,117111.1567,74821.21846,3.437460727,1.523615264,4506,0.6870997255,1985.213185,2.269781419,2886,0.440073193,1320.634597,2.185313036,1239,0.1889295517,591.4974675,2.094683524,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,401600,-5.480512948,0.5,-208.5,-94.5,-50.5,0.5,0.5,0.5,18.5,0.7993899402,0.151185259,0.1008515936,0.04530378486,0.1521979586,0.1416830403,0.1012475089,0.0945129208,0.04534762703,0.04245637452
optimistic,0.4,0,cancel,428534,414222,0.9666024166,14312,122630,0.2861616581,305904,11329,402893,0.9401657745,0.02643664213,6427,4901,4901,1,111223,0.9075576082,78,0.0006360596918,6305727.5,3847558.5,478513,190499.5,288013.5,0.6720901959,0.6953119342,2.34863818,2.511885858,0.07588545493,0.0495117878,0.02735006832,1.638890611,172462.0779,105230.9878,67231.09009,4.283933216,1.532674506,4814,0.9822485207,1783.826156,2.698693471,3183,0.649459294,1186.664764,2.682307671,1447,0.2952458682,531.4938777,2.722514898,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,402880,-5.386605193,0.5,-206.5,-93.5,-49.5,0.5,0.5,0.5,17.5,0.8009630659,0.1499404289,0.09979398332,0.04464356632,0.1521979586,0.1409643109,0.1012475089,0.09381986027,0.04534762703,0.0419709988
optimistic,0.4,25,cancel,428534,414222,0.9666024166,14312,122630,0.2861616581,305904,9502,404720,0.9444291468,0.0221732698,5264,4237,4237,1,113050,0.9224655656,78,0.0006360596918,6305727.5,3847558.5,391436,159728,231708,0.5406992211,0.5593812014,1.889488706,2.45064109,0.06207626321,0.04151411863,0.02293938999,1.638890611,144649.5423,88260.64494,56388.89735,4.109106773,1.495304857,3915,0.9240028322,1496.152894,2.616711177,2574,0.6075053104,995.2942528,2.586169861,1152,0.2718904886,445.7811657,2.584227618,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,404707,-5.501414604,0.5,-207.5,-93.5,-50.5,0.5,0.5,0.5,18.5,0.7989879098,0.1514849014,0.100848268,0.04517095084,0.1521979586,0.1430621608,0.1012475089,0.09524098438,0.04534762703,0.04265939225
optimistic,0.4,50,cancel,428534,414222,0.9666024166,14312,122630,0.2861616581,305904,8059,406163,0.9477964409,0.01880597572,4362,3696,3696,1,114493,0.9342401593,78,0.0006360596918,6305727.5,3847558.5,327984,138029,189955,0.4432670453,0.4585825958,1.549009215,2.376196307,0.05201366535,0.0358744383,0.01945575078,1.638890611,122682.6627,74857.13929,47825.52344,3.971833162,1.449880969,3244,0.8777056277,1268.942977,2.556458452,2118,0.5730519481,844.1461149,2.509044302,944,0.2554112554,378.0836049,2.496802262,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,406150,-5.584670688,0.5,-208.5,-94.5,-50.5,0.5,0.5,0.5,18.5,0.7974812261,0.1525987935,0.1016127047,0.04552259018,0.1521979586,0.1446279642,0.1012475089,0.09630507731,0.04534762703,0.04314476798
optimistic,0.4,100,cancel,428534,414222,0.9666024166,14312,122630,0.2861616581,305904,5995,408227,0.9526128615,0.01398955509,3120,2875,2875,0,116557,0.9510819897,78,0.0006360596918,6305727.5,3847558.5,240437.5,110205.5,130232,0.3039012074,0.3144014562,1.061991356,2.181719606,0.03813001751,0.0286429693,0.01447291549,1.638890611,91262.26121,55685.38901,35576.8722,3.66058037,1.331217344,2327,0.8093913043,943.9524941,2.46516643,1518,0.528,627.9508573,2.417386619,668,0.2323478261,281.2521667,2.375092814,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,408213,-5.70275077,0.5,-208.5,-94.5,-51.5,0.5,0.5,0.5,18.5,0.7954621729,0.1540739761,0.102569002,0.04596864872,0.1521979586,0.1467678177,0.1012475089,0.09770519959,0.04534762703,0.04378882422
optimistic,0.5,0,cancel,428534,414222,0.9666024166,14312,106019,0.2473992729,322515,5345,408877,0.9541296607,0.01247275595,3303,2041,2041,1,100631,0.9495640522,43,0.0004055876777,6305727.5,3847558.5,254941.5,113612.5,141329,0.3297964689,0.3411914384,1.333053509,2.243956431,0.04043014862,0.02952846591,0.01290370864,1.638890611,81367.27042,49647.77386,31719.49656,4.45558774,1.369192316,2442,1.196472317,841.6056849,2.90159637,1658,0.8123468888,559.8661104,2.961422328,780,0.3821656051,250.75777,3.110571609,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,408864,-5.666529702,0.5,-208.5,-94.5,-51.5,0.5,0.5,0.5,18.5,0.796235423,0.1535473898,0.1020632778,0.04562152696,0.1521979586,0.146499461,0.1012475089,0.09737850439,0.04534762703,0.04352746807
optimistic,0.5,25,cancel,428534,414222,0.9666024166,14312,106019,0.2473992729,322515,4374,409848,0.9563955252,0.0102068914,2641,1732,1732,1,101602,0.9587265041,43,0.0004055876777,6305727.5,3847558.5,203938.5,93593.5,110345,0.2574941545,0.2663909691,1.040804007,2.178981446,0.03234178768,0.02432542611,0.01055955502,1.638890611,66585.67649,40628.50568,25957.17081,4.251041102,1.329546604,1929,1.113741339,688.7152976,2.800867073,1304,0.752886836,458.1579733,2.846179868,596,0.3441108545,205.2038327,2.904429182,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,409835,-5.728705455,0.5,-208.5,-94.5,-51.5,0.5,0.5,0.5,18.5,0.7951029073,0.1544353215,0.102685227,0.0459623995,0.1521979586,0.1476965655,0.1012475089,0.09820457653,0.04534762703,0.0439568389
optimistic,0.5,50,cancel,428534,414222,0.9666024166,14312,106019,0.2473992729,322515,3664,410558,0.9580523366,0.00855008004,2157,1506,1506,1,102312,0.9654261342,43,0.0004055876777,6305727.5,3847558.5,169183,82558.5,86624.5,0.202141487,0.2091257828,0.817065809,2.049249926,0.02683005252,0.02145737355,0.008845498308,1.638890611,55777.30193,34033.5722,21743.72973,3.983884139,1.250388472,1575,1.045816733,576.9210906,2.730009399,1057,0.7018592297,383.7884806,2.754121224,485,0.3220451527,171.8945686,2.821496944,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,410545,-5.776576258,0.5,-209.5,-95.5,-51.5,0.5,0.5,0.5,18.5,0.7942783373,0.1550305082,0.1031092816,0.04615328405,0.1521979586,0.1485226376,0.1012475089,0.0987809602,0.04534762703,0.04421586152
optimistic,0.5,100,cancel,428534,414222,0.9666024166,14312,106019,0.2473992729,322515,2677,411545,0.9603555377,0.006246878894,1497,1180,1180,0,103299,0.9747395637,43,0.0004055876777,6305727.5,3847558.5,124905.5,69758,55147.5,0.1286887388,0.1331351304,0.5201661966,1.790554488,0.01980826162,0.01813045858,0.006462718059,1.638890611,40752.13899,24865.6858,15886.45319,3.471353822,1.092540574,1098,0.9305084746,421.5113973,2.60491177,742,0.6288135593,280.4044112,2.646178057,343,0.2906779661,125.59,2.731109164,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,411531,-5.839223534,0.5,-209.5,-95.5,-52.5,0.5,0.5,0.5,18.5,0.7931674649,0.1558181522,0.1036276732,0.04638775694,0.1521979586,0.1496357349,0.1012475089,0.0995160244,0.04534762703,0.04454722379
optimistic,0.6,0,cancel,428534,414222,0.9666024166,14312,94052,0.219473834,334482,2039,412183,0.9618443344,0.004758082206,1359,680,680,0,91997,0.9783168148,16,0.0001701186578,6305727.5,3847558.5,114031.5,58507,55524.5,0.1295684823,0.1340452704,0.5903595883,1.949023194,0.01808379763,0.01520626652,0.004922481182,1.638890611,31039.82495,18939.53431,12100.29064,4.588691432,1.189233242,1028,1.511764706,321.0540676,3.201952891,703,1.033823529,213.5766135,3.291558886,336,0.4941176471,95.6585768,3.512492149,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,412169,-5.829270275,0.5,-209.5,-95.5,-52.5,0.5,0.5,0.5,18.5,0.7931528087,0.1557467932,0.1035618884,0.04633293625,0.1521979586,0.1497990825,0.1012475089,0.09960703235,0.04534762703,0.04456355855
optimistic,0.6,25,cancel,428534,414222,0.9666024166,14312,94052,0.219473834,334482,1644,412578,0.9627660816,0.00383633504,1058,586,586,0,92392,0.9825173338,16,0.0001701186578,6305727.5,3847558.5,89766.5,47487.5,42279,0.09865961627,0.102068456,0.4495279207,1.890318505,0.01423570873,0.01234224249,0.003968886249,1.638890611,25026.71517,15270.52202,9756.193143,4.333555044,1.153413469,786,1.341296928,258.858699,3.036405588,540,0.9215017065,172.2020366,3.135851414,254,0.433447099,77.12736648,3.293253894,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,412564,-5.855794495,0.5,-209.5,-95.5,-52.5,0.5,0.5,0.5,18.5,0.792621266,0.1561842526,0.1038578257,0.04648733287,0.1521979586,0.1503637984,0.1012475089,0.0999873989,0.04534762703,0.0447549086
optimistic,0.6,50,cancel,428534,414222,0.9666024166,14312,94052,0.219473834,334482,1354,412868,0.9634428073,0.003159609273,843,511,511,0,92682,0.9856012591,16,0.0001701186578,6305727.5,3847558.5,75304,42517.5,32786.5,0.07650851508,0.07915200062,0.3485997108,1.771129535,0.01194215893,0.01105051424,0.003268778578,1.638890611,20612.02697,12576.8168,8035.210167,4.080353758,1.080688072,636,1.244618395,213.1962764,2.983166549,430,0.8414872798,141.8257649,3.031889165,213,0.4168297456,63.5221741,3.353159791,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,412854,-5.874673613,0.5,-209.5,-95.5,-52.5,0.5,0.5,0.5,18.5,0.7922461693,0.1564378691,0.1040513111,0.04655398761,0.1521979586,0.150713829,0.1012475089,0.100244088,0.04534762703,0.04485058362
optimistic,0.6,100,cancel,428534,414222,0.9666024166,14312,94052,0.219473834,334482,984,413238,0.9643062161,0.002296200535,584,400,400,0,93052,0.9895359224,16,0.0001701186578,6305727.5,3847558.5,56827.5,37344.5,19483,0.04546430388,0.04703516472,0.2071513631,1.521710024,0.009012045002,0.009706025263,0.002375537755,1.638890611,14979.49375,9140.020482,5839.473268,3.336431063,0.9285000562,441,1.1025,154.9373235,2.846312239,307,0.7675,103.0698321,2.978563113,146,0.365,46.1638252,3.162649529,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,413224,-5.901607845,0.5,-210.27,-95.5,-52.5,0.5,0.5,0.5,18.5,0.791805413,0.1567696939,0.1042558031,0.04667444292,0.1521979586,0.1511688687,0.1012475089,0.1005311131,0.04534762703,0.04500693061
optimistic,0.7,0,cancel,428534,414222,0.9666024166,14312,86159,0.2010552255,342375,620,413602,0.9651556236,0.00144679302,426,194,194,0,85534,0.9928035843,5,5.803224271e-05,6305727.5,3847558.5,42497,33124,9373,0.02187224351,0.02262796278,0.1087872422,1.282967033,0.006739428559,0.008609095872,0.001496781919,1.638890611,9438.298907,5758.955995,3679.342913,2.547465736,0.7828265197,324,1.670103093,97.62311031,3.318886265,239,1.231958763,64.9423739,3.680185766,122,0.6288659794,29.08696303,4.194318942,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,413588,-5.920858439,0.5,-209.5,-96.5,-52.5,0.5,0.5,0.5,18.5,0.791606623,0.1569146107,0.1043284621,0.04669139337,0.1521979586,0.1514418926,0.1012475089,0.1006897936,0.04534762703,0.0450629355
optimistic,0.7,25,cancel,428534,414222,0.9666024166,14312,86159,0.2010552255,342375,495,413727,0.9654473157,0.001155100879,329,166,166,0,85659,0.9942544745,5,5.803224271e-05,6305727.5,3847558.5,34386.5,26617.5,7769,0.01812924995,0.01875564311,0.09017049873,1.291875646,0.005453216937,0.006918023469,0.001195011371,1.638890611,7535.416063,4597.876157,2937.539906,2.644730029,0.7882622777,243,1.463855422,77.94103162,3.117741643,183,1.102409639,51.84915335,3.529469397,94,0.5662650602,23.22265597,4.047771286,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,413713,-5.922946584,0.5,-210.5,-96.5,-52.5,0.5,0.5,0.5,18.5,0.7914351253,0.1570629881,0.1044322997,0.04674496571,0.1521979586,0.1516309091,0.1012475089,0.1008204717,0.04534762703,0.04512827454
optimistic,0.7,50,cancel,428534,414222,0.9666024166,14312,86159,0.2010552255,342375,404,413818,0.9656596676,0.0009427490001,253,151,151,0,85750,0.9953107227,5,5.803224271e-05,6305727.5,3847558.5,28848.5,24719,4129.5,0.009636341574,0.009969291829,0.04792882926,1.167057729,0.004574967757,0.006424593674,0.0009753224117,1.638890611,6150.117353,3752.610035,2397.507317,1.72241393,0.7121022728,191,1.264900662,63.61247833,3.002555552,144,0.9536423841,42.3172888,3.402864505,79,0.5231788079,18.95344043,4.168108704,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,413804,-5.93043929,0.5,-210.5,-96.5,-52.5,0.5,0.5,0.5,18.5,0.7912973292,0.1571541116,0.1045035814,0.04677093503,0.1521979586,0.151752253,0.1012475089,0.1009114796,0.04534762703,0.04516327759
optimistic,0.7,100,cancel,428534,414222,0.9666024166,14312,86159,0.2010552255,342375,304,413918,0.9658930213,0.0007093952872,178,126,126,0,85850,0.9964714349,5,5.803224271e-05,6305727.5,3847558.5,23089,21812,1277,0.002979926914,0.00308288792,0.01482143479,1.058545755,0.003661591783,0.005669049606,0.0007339059731,1.638890611,4627.811077,2823.746165,1804.064912,0.707845927,0.6458916463,130,1.031746032,47.86681538,2.715869,104,0.8253968254,31.84271236,3.266053432,57,0.4523809524,14.26199478,3.996635877,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,413904,-5.935898179,0.5,-210.5,-96.5,-52.85,0.5,0.5,0.5,18.5,0.7911665507,0.15726352,0.1045749739,0.04681278751,0.1521979586,0.1518945988,0.1012475089,0.1010048211,0.04534762703,0.04521461541
optimistic,0.8,0,cancel,428534,414222,0.9666024166,14312,81009,0.1890375093,347525,181,414041,0.9661800464,0.0004223702203,134,47,47,0,80825,0.9977655976,3,3.703292227e-05,6305727.5,3847558.5,17100.5,14572.5,2528,0.005899181862,0.006103007566,0.03120640916,1.17347744,0.002711899618,0.003787466779,0.0004369637537,1.638890611,2755.374358,1681.243605,1074.130754,2.353530975,0.7160193808,105,2.234042553,28.49964995,3.684255779,81,1.723404255,18.95898335,4.272380988,48,1.021276596,8.491516626,5.652700467,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,414027,-5.931113188,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7911223181,0.1572771824,0.1045994585,0.04682061798,0.1521979586,0.1519529372,0.1012475089,0.1010584924,0.04534762703,0.04523561724
optimistic,0.8,25,cancel,428534,414222,0.9666024166,14312,81009,0.1890375093,347525,142,414080,0.9662710543,0.0003313622723,101,41,41,0,80864,0.9982470434,3,3.703292227e-05,6305727.5,3847558.5,13250,9706,3544,0.008270055585,0.008555798581,0.04374822551,1.365134968,0.002101264287,0.002522638707,0.0003428113427,1.638890611,2161.674911,1318.986696,842.6882155,4.205588656,0.8329628342,75,1.829268293,22.35884139,3.354377746,59,1.43902439,14.87389854,3.966680279,32,0.7804878049,6.661852823,4.803468472,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,414066,-5.928100834,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7910622944,0.157334821,0.1046427381,0.04685484923,0.1521979586,0.1520229433,0.1012475089,0.1011098303,0.04534762703,0.04527295384
optimistic,0.8,50,cancel,428534,414222,0.9666024166,14312,81009,0.1890375093,347525,119,414103,0.9663247257,0.0002776909183,80,39,39,0,80887,0.998530973,3,3.703292227e-05,6305727.5,3847558.5,10916.5,9325,1591.5,0.003713824341,0.003842142619,0.01964596526,1.170670241,0.001731203894,0.002423614872,0.0002872855618,1.638890611,1811.544468,1105.348005,706.1964623,2.253622165,0.7143065154,59,1.512820513,18.73733891,3.148792914,45,1.153846154,12.46474596,3.61018188,25,0.641025641,5.582820323,4.478023392,414208,-5.934624633,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7908900842,0.1574619515,0.1047493047,0.04691604218,414089,-5.932486736,0.5,-210.5,-96.5,-53.5,0.5,0.5,0.5,18.5,0.7910231858,0.1573647211,0.104670735,0.04686915132,0.1521979586,0.1520602799,0.1012475089,0.1011424998,0.04534762703,0.0452892886
