problem,feature,mean_coefficient,median_coefficient,min_coefficient,max_coefficient,folds_positive,folds
fill_1000ms_bid_only,signed_net_depth_flow_l5_100ms,-0.03550253566,-0.0366278924,-0.04341466352,-0.02120202221,0,10
fill_1000ms_bid_only,signed_net_depth_flow_l5_250ms,-0.01748056608,-0.02007719595,-0.02382464148,0.0006134155556,0.1,10
fill_1000ms_bid_only,signed_net_depth_flow_l5_5000ms,-0.03128645006,-0.02248569112,-0.07449158281,-0.006515087094,0,10
fill_1000ms_bid_only,signed_net_depth_flow_l5_500ms,0.01226728176,0.01193731884,-0.005185491871,0.03111103922,0.7,10
fill_1000ms_bid_only,signed_obi_l1,-0.1401097357,-0.1356336325,-0.1948957443,-0.1035017595,0,10
fill_1000ms_bid_only,signed_obi_l10,0.01642999565,0.02425350761,-0.09860420972,0.1001044586,0.5,10
fill_1000ms_bid_only,signed_obi_l5,-0.1000432022,-0.07600824907,-0.2513209283,-0.0464162007,0,10
fill_1000ms_bid_only,signed_trade_imbalance_1000ms,0.03318221746,0.03188422322,0.01100145932,0.08461417258,1,10
fill_1000ms_bid_only,signed_trade_imbalance_100ms,0.09324773066,0.09128664434,0.05752480403,0.1181538999,1,10
fill_1000ms_bid_only,signed_trade_imbalance_250ms,0.02101528961,0.01718789944,0.01125821471,0.03679890931,1,10
fill_1000ms_bid_only,signed_trade_imbalance_5000ms,0.0442255659,0.04098451324,0.01880356669,0.0947682336,1,10
fill_1000ms_bid_only,signed_trade_imbalance_500ms,0.01896217726,0.01718857791,0.01357297786,0.02963242866,1,10
fill_1000ms_bid_only,signed_weighted_obi_l10,-0.07226389945,-0.09063702077,-0.1072075889,0.05890445784,0.1,10
fill_1000ms_bid_only,signed_weighted_obi_l5,-0.1373476602,-0.145226486,-0.190436691,-0.07977841049,0,10
fill_1000ms_bid_only,spread_ticks,-0.004288301431,0,-0.01577742398,0,0,10
fill_1000ms_bid_only,time_since_bbo_change_ms,-0.1707499593,-0.1555096358,-0.2167942077,-0.1366389841,0,10
fill_1000ms_bid_only,time_since_depth_ms,-0.002358751057,-0.001176642079,-0.04851411283,0.01648862846,0.5,10
fill_1000ms_bid_only,time_since_mid_change_ms,-0.1707497016,-0.1555096358,-0.2167941928,-0.1366389841,0,10
fill_1000ms_bid_only,time_since_trade_ms,-0.1261210265,-0.09958061203,-0.2144334763,-0.02392008342,0,10
fill_1000ms_bid_only,trade_count_1000ms,0.02582924152,0.02762116119,0.006046363153,0.04592874274,1,10
fill_1000ms_bid_only,trade_count_100ms,0.120812273,0.1244930215,0.09997940063,0.1423055381,1,10
fill_1000ms_bid_only,trade_count_250ms,0.0334789922,0.04494639114,0.006480080541,0.05473824963,1,10
fill_1000ms_bid_only,trade_count_5000ms,0.2014785387,0.2024780735,0.08067720383,0.29946208,1,10
fill_1000ms_bid_only,trade_count_500ms,0.02325155528,0.03174489178,-0.00197481038,0.04606821015,0.7,10
fill_5000ms,backward_mid_abs_change_ticks_1000ms,-0.001072870102,-0.009237269871,-0.04384981841,0.04510859028,0.4,10
fill_5000ms,backward_mid_abs_change_ticks_100ms,-0.007833447261,-0.0132493563,-0.02193276398,0.008413644508,0.4,10
fill_5000ms,backward_mid_abs_change_ticks_250ms,0.002297562768,0.001484706532,-0.02268729545,0.01975315623,0.6,10
fill_5000ms,backward_mid_abs_change_ticks_5000ms,-0.3770614013,-0.3296432644,-0.6199176311,-0.2326651663,0,10
fill_5000ms,backward_mid_abs_change_ticks_500ms,0.0003838146396,-0.002566031122,-0.01442465838,0.01822637394,0.4,10
fill_5000ms,bbo_change_count_1000ms,-0.0920682868,-0.07750392333,-0.1432700157,-0.02804197185,0,10
fill_5000ms,bbo_change_count_100ms,-0.03138607405,-0.03014351986,-0.0457194373,-0.01804099977,0,10
fill_5000ms,bbo_change_count_250ms,-0.001720378015,-0.0001537303906,-0.01315923408,0.004466242157,0.5,10
fill_5000ms,bbo_change_count_5000ms,0.3305677861,0.2452649996,0.1149813086,0.5284848213,1,10
fill_5000ms,bbo_change_count_500ms,0.01074281998,0.01537740789,-0.009084965102,0.02343255468,0.8,10
fill_5000ms,depth_event_count_1000ms,-0.007998304209,-0.007603774546,-0.01033635717,-0.006777780596,0,10
fill_5000ms,depth_event_count_100ms,-0.01509389193,-0.01447946858,-0.02083125897,-0.007287631277,0,10
fill_5000ms,depth_event_count_250ms,-0.004741538875,-0.004755694186,-0.005817129742,-0.0026777694,0,10
fill_5000ms,depth_event_count_5000ms,-0.002872258578,-0.002253816638,-0.006481810473,0.0001225509186,0.1,10
fill_5000ms,depth_event_count_500ms,0.0002073393646,0.0002074173462,-0.00214488362,0.002329112729,0.6,10
fill_5000ms,log_opp_depth_add_l1_1000ms,0.1042236961,0.107442677,0.07172893733,0.1258207262,1,10
fill_5000ms,log_opp_depth_add_l1_100ms,0.05384016484,0.05388079025,0.04259467125,0.06358399242,1,10
fill_5000ms,log_opp_depth_l1,0.2065695472,0.1446811259,0.08384738117,0.6832039952,1,10
fill_5000ms,log_opp_depth_l10,-0.2330021165,-0.1714110002,-0.5928375125,-0.1234128699,0,10
fill_5000ms,log_opp_depth_l5,-0.03411789432,-0.03211166617,-0.1114339456,0.06234166771,0.3,10
fill_5000ms,log_opp_depth_remove_l1_1000ms,0.03283411209,0.03596547991,0.005480792373,0.04584700242,1,10
fill_5000ms,log_opp_depth_remove_l1_100ms,0.0242101891,0.02315920312,0.002191070467,0.04569384083,1,10
fill_5000ms,log_own_depth_add_l1_1000ms,0.05320574919,0.05577854253,0.0005402302486,0.07753281295,1,10
fill_5000ms,log_own_depth_add_l1_100ms,0.01410141946,0.01159268478,-0.006160847843,0.02636129409,0.9,10
fill_5000ms,log_own_depth_l1,-0.5182617664,-0.497407496,-0.628243804,-0.4531210661,0,10
fill_5000ms,log_own_depth_l10,0.3328542292,0.3198098242,0.1590109169,0.5203350782,1,10
fill_5000ms,log_own_depth_l5,0.03998614736,0.02126985602,-0.1594316214,0.351067692,0.6,10
fill_5000ms,log_own_depth_remove_l1_1000ms,0.1210100874,0.1103050932,0.09433347732,0.1564438641,1,10
fill_5000ms,log_own_depth_remove_l1_100ms,0.07029896379,0.06769147702,0.04112181813,0.08908180892,1,10
fill_5000ms,log_queue_ahead_lots,-0.5182617664,-0.497407496,-0.628243804,-0.4531210661,0,10
fill_5000ms,opp_concentration_l10,-0.03302638726,-0.01905258279,-0.1398426443,0.004504550248,0.1,10
fill_5000ms,opp_concentration_l5,0.003763364069,0.002853106358,-0.01383836381,0.02501448058,0.7,10
fill_5000ms,opp_dispersion_ticks_l10,-0.01622488368,-0.01817564387,-0.0432824567,0.02646525577,0.1,10
fill_5000ms,own_concentration_l10,0.1416401327,0.1520908624,0.03354429454,0.1940024346,1,10
fill_5000ms,own_concentration_l5,-0.02309822163,-0.02460381389,-0.03404017165,-0.001675717765,0,10
fill_5000ms,own_dispersion_ticks_l10,0.07037665993,0.07131788507,0.04703422636,0.0916569531,1,10
fill_5000ms,queue_to_own_depth_l5,-0.02310147901,-0.02460713219,-0.03404131532,-0.001679945854,0,10
fill_5000ms,segment_age_ms,0.01655397119,0.0129797929,-0.04305864498,0.1438137591,0.6,10
fill_5000ms,signed_depth_flow_pressure_l10_1000ms,-0.03746058512,-0.03271660954,-0.08131178468,-0.01327066123,0,10
fill_5000ms,signed_depth_flow_pressure_l10_100ms,-0.03551989365,-0.03336016089,-0.04958217964,-0.02985824458,0,10
fill_5000ms,signed_depth_flow_pressure_l10_250ms,-0.01502960455,-0.01501197601,-0.02321619168,-0.008081464097,0,10
fill_5000ms,signed_depth_flow_pressure_l10_5000ms,0.01154227492,-0.001248411252,-0.01421755739,0.07836690545,0.5,10
fill_5000ms,signed_depth_flow_pressure_l10_500ms,-0.04355986919,-0.03996176831,-0.07424559444,-0.02456374653,0,10
fill_5000ms,signed_depth_flow_pressure_l5_1000ms,0.006743890757,-0.003621498821,-0.01420251466,0.0606767647,0.4,10
fill_5000ms,signed_depth_flow_pressure_l5_100ms,0.03162037767,0.02883586846,0.02491608076,0.04400687665,1,10
fill_5000ms,signed_depth_flow_pressure_l5_250ms,0.003147403052,0.001761739928,-0.005492649041,0.01652585529,0.5,10
fill_5000ms,signed_depth_flow_pressure_l5_5000ms,-0.03532815073,-0.03584642708,-0.04764742404,-0.0190936625,0,10
fill_5000ms,signed_depth_flow_pressure_l5_500ms,0.01904163883,0.009335077368,-0.001815718715,0.05892393738,0.9,10
fill_5000ms,signed_log_volume_1000ms,-0.02178472849,-0.02009207103,-0.05430768803,-0.007450565696,0,10
fill_5000ms,signed_log_volume_100ms,-0.08185866177,-0.08011145517,-0.1008795649,-0.06859512627,0,10
fill_5000ms,signed_log_volume_250ms,-0.004564040425,-0.004377712263,-0.01076531131,0.004777980503,0.2,10
fill_5000ms,signed_log_volume_5000ms,0.00205921859,0.0009710850427,-0.003217908554,0.01692096144,0.6,10
fill_5000ms,signed_log_volume_500ms,-0.006995249225,-0.006271549966,-0.01471930742,-0.0005262364866,0,10
fill_5000ms,signed_microprice_offset_ticks,-0.04773712046,-0.07160477154,-0.1495004743,0.08716605604,0.3,10
fill_5000ms,signed_net_depth_flow_l1_1000ms,0.005797336216,0.009257494006,-0.03045397252,0.01834274642,0.8,10
fill_5000ms,signed_net_depth_flow_l1_100ms,0.03798381798,0.03999030404,0.03007061593,0.04545068741,1,10
fill_5000ms,signed_net_depth_flow_l1_250ms,0.006132353283,0.005168357631,-0.002423673868,0.01371408161,0.9,10
fill_5000ms,signed_net_depth_flow_l1_5000ms,-0.04458598423,-0.03861098923,-0.1411933452,-0.000119213888,0,10
fill_5000ms,signed_net_depth_flow_l1_500ms,0.01261090455,0.0142880464,-0.005235779565,0.02458990365,0.9,10
fill_5000ms,signed_net_depth_flow_l5_1000ms,0.01388701729,0.01360935997,0.003497980768,0.02499055862,1,10
fill_5000ms,signed_net_depth_flow_l5_100ms,-0.02106009806,-0.02182372939,-0.02501548827,-0.01199288759,0,10
fill_5000ms,signed_net_depth_flow_l5_250ms,-0.00976706575,-0.01007227181,-0.0176326111,-0.0009614389273,0,10
fill_5000ms,signed_net_depth_flow_l5_5000ms,-0.02961938009,-0.02991691884,-0.04236337543,-0.01507405564,0,10
fill_5000ms,signed_net_depth_flow_l5_500ms,-0.01168227047,-0.01135022147,-0.0179874897,-0.007991389371,0,10
fill_5000ms,signed_obi_l1,-0.05683730319,-0.09877548739,-0.1440298706,0.0961394757,0.3,10
fill_5000ms,signed_obi_l10,-0.1413071908,-0.09652487189,-0.4112887084,-0.04864043742,0,10
fill_5000ms,signed_obi_l5,-0.1957297051,-0.1077321917,-0.6042878628,-0.02858789451,0,10
fill_5000ms,signed_trade_imbalance_1000ms,0.02154613542,0.01974894386,0.00636817608,0.05481926352,1,10
fill_5000ms,signed_trade_imbalance_100ms,0.05369571969,0.05429425277,0.04419630021,0.0623213239,1,10
fill_5000ms,signed_trade_imbalance_250ms,0.003327875916,0.00309989776,-0.00423742272,0.008209303953,0.8,10
fill_5000ms,signed_trade_imbalance_5000ms,0.002703381819,0.003347918508,-0.01430576574,0.02029810101,0.5,10
fill_5000ms,signed_trade_imbalance_500ms,0.006180954142,0.005067458376,0.002643294865,0.01196677703,1,10
fill_5000ms,signed_weighted_obi_l10,0.07445995398,0.04602710903,0.03373946249,0.2657470107,1,10
fill_5000ms,signed_weighted_obi_l5,0.005029985681,0.01009447686,-0.05318498611,0.0608269833,0.6,10
fill_5000ms,spread_ticks,-0.01155928783,0,-0.04011711851,0,0,10
fill_5000ms,time_since_bbo_change_ms,-0.178166458,-0.1723646,-0.204421252,-0.1575699598,0,10
fill_5000ms,time_since_depth_ms,-0.0002833219973,-0.0004206039739,-0.002511970699,0.001545098959,0.4,10
fill_5000ms,time_since_mid_change_ms,-0.1781666428,-0.1723646,-0.2044220865,-0.1575699598,0,10
fill_5000ms,time_since_trade_ms,-0.0931910295,-0.07460609823,-0.1555749476,-0.0308400318,0,10
fill_5000ms,trade_count_1000ms,0.03160309847,0.03028688766,0.009795277379,0.05385960639,1,10
fill_5000ms,trade_count_100ms,0.05102103055,0.05492895842,0.03601779789,0.06443218142,1,10
fill_5000ms,trade_count_250ms,0.008015176933,0.01391032198,-0.0117301885,0.03355127946,0.6,10
fill_5000ms,trade_count_5000ms,0.4040566444,0.3984577209,0.3154228628,0.5938534737,1,10
fill_5000ms,trade_count_500ms,0.008721700776,0.01035033399,-0.005246791989,0.01757199131,0.8,10
fill_500ms,backward_mid_abs_change_ticks_1000ms,0.02516450156,0.024814629,-0.004337073304,0.04192418978,0.9,10
fill_500ms,backward_mid_abs_change_ticks_100ms,-0.04856833611,-0.05670125596,-0.09108079225,-0.01968623139,0,10
fill_500ms,backward_mid_abs_change_ticks_250ms,-0.03583724718,-0.04263645224,-0.08057903498,-0.007153907325,0,10
fill_500ms,backward_mid_abs_change_ticks_5000ms,-0.1793627258,-0.1845366582,-0.2554311156,-0.05509657785,0,10
fill_500ms,backward_mid_abs_change_ticks_500ms,-0.01374217785,-0.01387440972,-0.02896496467,-0.0003143736103,0,10
fill_500ms,bbo_change_count_1000ms,-0.05877281353,-0.0541566927,-0.09486781806,0.01969303563,0.1,10
fill_500ms,bbo_change_count_100ms,-0.03849160746,-0.03965991177,-0.05007235333,-0.02089538239,0,10
fill_500ms,bbo_change_count_250ms,0.01168041274,0.01205319026,-0.0004727412306,0.02422909439,0.9,10
fill_500ms,bbo_change_count_5000ms,0.2869217642,0.2000061125,0.1042331234,0.4717203975,1,10
fill_500ms,bbo_change_count_500ms,0.02152645783,0.02435763553,-0.004617844708,0.03090016916,0.9,10
fill_500ms,depth_event_count_1000ms,-0.03036455158,-0.02726331726,-0.05232586712,-0.01867691614,0,10
fill_500ms,depth_event_count_100ms,-0.04579957724,-0.047294911,-0.05915861949,-0.03117207438,0,10
fill_500ms,depth_event_count_250ms,-0.002953407762,-0.002862797061,-0.01012738049,0.007323177531,0.2,10
fill_500ms,depth_event_count_5000ms,-0.0252163358,-0.02394166216,-0.03124620579,-0.01861098409,0,10
fill_500ms,depth_event_count_500ms,-0.003105404531,-0.007683004718,-0.01324555557,0.01710040495,0.3,10
fill_500ms,log_opp_depth_add_l1_1000ms,0.1443375565,0.1382371485,0.09926383197,0.1806862056,1,10
fill_500ms,log_opp_depth_add_l1_100ms,0.07244785279,0.07336764783,0.0647411719,0.07830235362,1,10
fill_500ms,log_opp_depth_l1,-0.02851387579,-0.02455834392,-0.05702889338,0.01194910705,0.1,10
fill_500ms,log_opp_depth_l10,-0.08616753556,-0.08293113112,-0.1248188019,-0.05497878417,0,10
fill_500ms,log_opp_depth_l5,-0.05681995079,-0.0564784389,-0.07692587376,-0.0360615775,0,10
fill_500ms,log_opp_depth_remove_l1_1000ms,0.0009926181287,0.00509895687,-0.04373536631,0.02080806904,0.6,10
fill_500ms,log_opp_depth_remove_l1_100ms,0.006362872588,0.005541124468,-0.02477342077,0.03880017623,0.6,10
fill_500ms,log_own_depth_add_l1_1000ms,0.01191758581,0.00856606802,-0.03401721269,0.05001161993,0.8,10
fill_500ms,log_own_depth_add_l1_100ms,0.051024298,0.04168288596,0.01016810909,0.08198625594,1,10
fill_500ms,log_own_depth_l1,-0.2732087955,-0.2823402286,-0.3216631711,-0.2051457018,0,10
fill_500ms,log_own_depth_l10,0.04355816077,0.06011632085,-0.04869873822,0.1354364604,0.7,10
fill_500ms,log_own_depth_l5,-0.06665668336,-0.04803859256,-0.1456895918,-0.00256633223,0,10
fill_500ms,log_own_depth_remove_l1_1000ms,0.2197566062,0.2030439973,0.1405479759,0.2910553217,1,10
fill_500ms,log_own_depth_remove_l1_100ms,0.1648955211,0.1622229666,0.1458837837,0.177061066,1,10
fill_500ms,log_queue_ahead_lots,-0.2732087955,-0.2823402286,-0.3216631711,-0.2051457018,0,10
fill_500ms,opp_concentration_l10,-0.05804145565,-0.05695395637,-0.1184381619,-0.0003846265317,0,10
fill_500ms,opp_concentration_l5,0.01369893574,-0.0003926476929,-0.02488969453,0.05951048806,0.5,10
fill_500ms,opp_dispersion_ticks_l10,-0.04403536683,-0.04379774723,-0.08034559339,-0.01151809096,0,10
fill_500ms,own_concentration_l10,0.02746215537,0.03649783228,-0.02682958543,0.07719369978,0.6,10
fill_500ms,own_concentration_l5,-0.01898291707,-0.02023584768,-0.02501795255,-0.01054291707,0,10
fill_500ms,own_dispersion_ticks_l10,0.02978928741,0.04132443666,-0.004585621413,0.05699278042,0.9,10
fill_500ms,queue_to_own_depth_l5,-0.01898226999,-0.02023492008,-0.02501752414,-0.01054101903,0,10
fill_500ms,segment_age_ms,0.02056675754,0.01683170046,-0.04668728635,0.1457367092,0.5,10
fill_500ms,signed_depth_flow_pressure_l10_1000ms,-0.04209420828,-0.0487267375,-0.06784373522,-0.002505531302,0,10
fill_500ms,signed_depth_flow_pressure_l10_100ms,-0.06383577473,-0.05650936067,-0.09178514034,-0.04271837324,0,10
fill_500ms,signed_depth_flow_pressure_l10_250ms,-0.06107325889,-0.05457304418,-0.09462310374,-0.0460329093,0,10
fill_500ms,signed_depth_flow_pressure_l10_5000ms,-0.04746880196,-0.04757106304,-0.06030334532,-0.03493103012,0,10
fill_500ms,signed_depth_flow_pressure_l10_500ms,-0.07319727167,-0.0712095201,-0.09050115943,-0.05819669738,0,10
fill_500ms,signed_depth_flow_pressure_l5_1000ms,-0.004794072337,-0.01112841256,-0.0226829946,0.02696621232,0.3,10
fill_500ms,signed_depth_flow_pressure_l5_100ms,0.05844996944,0.05543912016,0.03143107891,0.08403802663,1,10
fill_500ms,signed_depth_flow_pressure_l5_250ms,0.02790156084,0.02588328067,-0.004028799944,0.07518094778,0.8,10
fill_500ms,signed_depth_flow_pressure_l5_5000ms,-0.0475644391,-0.0489045307,-0.05999755114,-0.0327139087,0,10
fill_500ms,signed_depth_flow_pressure_l5_500ms,0.004687472782,0.0022223735,-0.02340901643,0.04529999197,0.5,10
fill_500ms,signed_log_volume_1000ms,-0.007811675535,-0.007024717052,-0.03974181041,0.02071795985,0.3,10
fill_500ms,signed_log_volume_100ms,-0.2038487718,-0.2034058496,-0.2278478593,-0.1820040941,0,10
fill_500ms,signed_log_volume_250ms,-0.03795217164,-0.03833400086,-0.05460004136,-0.02617079765,0,10
fill_500ms,signed_log_volume_5000ms,-0.02267301604,-0.025971503,-0.03496517614,0.01221052185,0.1,10
fill_500ms,signed_log_volume_500ms,-0.0452423431,-0.04354839213,-0.06394725293,-0.03170007095,0,10
fill_500ms,signed_microprice_offset_ticks,-0.1436780535,-0.1730503365,-0.2062895,-0.07146411389,0,10
fill_500ms,signed_net_depth_flow_l1_1000ms,0.007579196058,0.01444865996,-0.0727442354,0.02325594798,0.9,10
fill_500ms,signed_net_depth_flow_l1_100ms,0.07812763974,0.07817110047,0.04776673019,0.1386929899,1,10
fill_500ms,signed_net_depth_flow_l1_250ms,0.01604434852,0.0159958466,0.003208644688,0.02684376203,1,10
fill_500ms,signed_net_depth_flow_l1_5000ms,-0.01308203165,-0.002696890966,-0.0873169899,0.01195089333,0.5,10
fill_500ms,signed_net_depth_flow_l1_500ms,0.001624957926,-0.002383331826,-0.03560827672,0.02874360979,0.5,10
fill_500ms,signed_net_depth_flow_l5_1000ms,0.01928499038,0.0128374598,0.00604515709,0.08766005933,1,10
fill_500ms,signed_net_depth_flow_l5_100ms,-0.047980747,-0.04818914086,-0.07575354725,-0.02523685619,0,10
fill_500ms,signed_net_depth_flow_l5_250ms,-0.0221240472,-0.02135078516,-0.0404019393,-0.009602090344,0,10
fill_500ms,signed_net_depth_flow_l5_5000ms,-0.02307339651,-0.02093907818,-0.04684400558,-0.006524793338,0,10
fill_500ms,signed_net_depth_flow_l5_500ms,-0.0008684125729,0.000231334765,-0.01115120761,0.01090131328,0.5,10
fill_500ms,signed_obi_l1,-0.1627827749,-0.1799602956,-0.2166153491,-0.1100266948,0,10
fill_500ms,signed_obi_l10,-0.0272273146,-0.01787862642,-0.07923968881,0.03385841101,0.5,10
fill_500ms,signed_obi_l5,-0.07342426516,-0.06864545867,-0.1104337648,-0.04734699801,0,10
fill_500ms,signed_trade_imbalance_1000ms,0.01974697364,0.02179417852,-0.005161846522,0.03826208413,0.9,10
fill_500ms,signed_trade_imbalance_100ms,0.125194601,0.1253604926,0.1124670878,0.1374085099,1,10
fill_500ms,signed_trade_imbalance_250ms,0.02551119756,0.02394831087,0.01766853407,0.04643270373,1,10
fill_500ms,signed_trade_imbalance_5000ms,0.06768594086,0.06788812578,0.01993624866,0.1009188443,1,10
fill_500ms,signed_trade_imbalance_500ms,0.04563106745,0.04157822393,0.02886644378,0.07255298644,1,10
fill_500ms,signed_weighted_obi_l10,-0.08297249526,-0.08882457018,-0.1050484702,-0.05165289715,0,10
fill_500ms,signed_weighted_obi_l5,-0.1095805302,-0.1112030782,-0.1487670988,-0.0740744397,0,10
fill_500ms,spread_ticks,-0.007054695673,0,-0.02487343363,0,0,10
fill_500ms,time_since_bbo_change_ms,-0.1670459107,-0.1514314413,-0.2146591991,-0.1386370212,0,10
fill_500ms,time_since_depth_ms,0.01099790228,0.01437152363,-0.003848745022,0.02127261832,0.9,10
fill_500ms,time_since_mid_change_ms,-0.1670454189,-0.1514314413,-0.214658916,-0.1386370212,0,10
fill_500ms,time_since_trade_ms,-0.1494658068,-0.112254668,-0.2776833177,-0.03381052613,0,10
fill_500ms,trade_count_1000ms,0.01553875352,0.02319152933,-0.04269487038,0.04446205497,0.7,10
fill_500ms,trade_count_100ms,0.1533522591,0.1589212343,0.1314474642,0.1757202297,1,10
fill_500ms,trade_count_250ms,0.05648601558,0.06265237741,0.02232062258,0.1046460345,1,10
fill_500ms,trade_count_5000ms,0.1696373068,0.160556972,0.07530467212,0.2539641857,1,10
fill_500ms,trade_count_500ms,0.02286781814,0.02762232441,-0.00392395677,0.04221906513,0.8,10
good_fill_1s,backward_mid_abs_change_ticks_1000ms,-0.001469661482,-0.000375432428,-0.02504315041,0.02346164361,0.5,10
good_fill_1s,backward_mid_abs_change_ticks_100ms,0.04591978807,0.0542448014,0.01946733706,0.07840211689,1,10
good_fill_1s,backward_mid_abs_change_ticks_250ms,0.02107107211,0.02147725876,0.005542141385,0.03478133306,1,10
good_fill_1s,backward_mid_abs_change_ticks_5000ms,-0.1371307923,-0.1237233058,-0.4359991848,-0.005099844187,0,10
good_fill_1s,backward_mid_abs_change_ticks_500ms,0.04894660832,0.05266349763,0.01560771372,0.1080004424,1,10
good_fill_1s,bbo_change_count_1000ms,0.002036416112,0.001978229964,-0.01905717328,0.02744348533,0.6,10
good_fill_1s,bbo_change_count_100ms,-0.03677503671,-0.03699947149,-0.04962136224,-0.02864330821,0,10
good_fill_1s,bbo_change_count_250ms,0.01228507156,0.01335440995,-0.002290208358,0.0211818926,0.9,10
good_fill_1s,bbo_change_count_5000ms,0.04894634259,0.004441786878,-0.07975693792,0.1877360195,0.6,10
good_fill_1s,bbo_change_count_500ms,-0.01860808798,-0.01899317931,-0.05163706094,0.006497115828,0.3,10
good_fill_1s,depth_event_count_1000ms,0.0006379422233,-8.137528675e-05,-0.002547204262,0.006792857777,0.5,10
good_fill_1s,depth_event_count_100ms,-0.00241931335,-0.002567874384,-0.006980595645,0.00140304747,0.2,10
good_fill_1s,depth_event_count_250ms,0.002439149912,0.0021142388,-0.006580021698,0.018902421,0.6,10
good_fill_1s,depth_event_count_5000ms,0.008035001421,0.007940426003,-0.0006921970635,0.0161429923,0.9,10
good_fill_1s,depth_event_count_500ms,0.0004383408872,0.0007428449171,-0.003201852553,0.00639633229,0.6,10
good_fill_1s,log_opp_depth_add_l1_1000ms,-0.02703763749,-0.02577800117,-0.04603717104,-0.01156131364,0,10
good_fill_1s,log_opp_depth_add_l1_100ms,-0.005744318615,-0.003109001555,-0.01675796881,0.005253510084,0.2,10
good_fill_1s,log_opp_depth_l1,-0.497729969,-0.4447767884,-1.345210671,-0.2771631181,0,10
good_fill_1s,log_opp_depth_l10,0.05457189456,0.03754928336,-0.02232534811,0.146773994,0.9,10
good_fill_1s,log_opp_depth_l5,-0.008817438595,-0.06550940126,-0.1177447364,0.5341408253,0.1,10
good_fill_1s,log_opp_depth_remove_l1_1000ms,-0.01232722676,-0.009262580425,-0.03598326817,0.002638385398,0.2,10
good_fill_1s,log_opp_depth_remove_l1_100ms,-0.0113911296,-0.01184987463,-0.03026552312,0.005359501578,0.4,10
good_fill_1s,log_own_depth_add_l1_1000ms,0.01006510487,0.01325706556,-0.009325481951,0.02371518873,0.7,10
good_fill_1s,log_own_depth_add_l1_100ms,0.03356743259,0.03194293939,0.01474073064,0.05005252361,1,10
good_fill_1s,log_own_depth_l1,0.2917092517,0.316289857,0.1567274481,0.4144458175,1,10
good_fill_1s,log_own_depth_l10,-0.5839465037,-0.6165882945,-0.7593403459,-0.1474483162,0,10
good_fill_1s,log_own_depth_l5,-0.223224185,-0.2273592129,-0.8888735771,0.1099747121,0.3,10
good_fill_1s,log_own_depth_remove_l1_1000ms,0.02401724473,0.02251456585,-0.01333348919,0.05169728771,0.9,10
good_fill_1s,log_own_depth_remove_l1_100ms,0.07734598666,0.0798619017,0.0569640249,0.08477946371,1,10
good_fill_1s,log_queue_ahead_lots,0.2917092517,0.316289857,0.1567274481,0.4144458175,1,10
good_fill_1s,opp_concentration_l10,-0.06955024485,-0.06970837712,-0.1401834637,-0.0005482953275,0,10
good_fill_1s,opp_concentration_l5,0.04861438908,0.05452773534,-0.01057478599,0.09547811747,0.8,10
good_fill_1s,opp_dispersion_ticks_l10,-0.06751908325,-0.07862776145,-0.1094490513,-0.006004834548,0,10
good_fill_1s,own_concentration_l10,-0.2896471843,-0.2845435888,-0.360494256,-0.24202995,0,10
good_fill_1s,own_concentration_l5,0.001868144237,0.00785050285,-0.03876702487,0.02701574378,0.6,10
good_fill_1s,own_dispersion_ticks_l10,-0.09896318279,-0.07000571303,-0.2801301777,-0.04701179639,0,10
good_fill_1s,queue_to_own_depth_l5,0.001868044212,0.007849770132,-0.03875723854,0.02701069228,0.6,10
good_fill_1s,segment_age_ms,-0.06518428437,-0.07064749673,-0.09059424698,-0.01559695229,0,10
good_fill_1s,signed_depth_flow_pressure_l10_1000ms,0.0453016147,0.03364706226,0.009624884464,0.1715539396,1,10
good_fill_1s,signed_depth_flow_pressure_l10_100ms,0.02445645798,0.02336160187,0.01780462451,0.03438134119,1,10
good_fill_1s,signed_depth_flow_pressure_l10_250ms,-0.006967801978,-0.007757276238,-0.0319343321,0.01954497211,0.4,10
good_fill_1s,signed_depth_flow_pressure_l10_5000ms,-0.06360305436,-0.05835393071,-0.1115272492,-0.0352338329,0,10
good_fill_1s,signed_depth_flow_pressure_l10_500ms,0.04365286138,0.02852839977,0.0093922019,0.1367249638,1,10
good_fill_1s,signed_depth_flow_pressure_l5_1000ms,-0.1003859207,-0.08920501545,-0.2157520354,-0.04928445816,0,10
good_fill_1s,signed_depth_flow_pressure_l5_100ms,-0.0460750863,-0.04745881632,-0.05225668475,-0.03501094505,0,10
good_fill_1s,signed_depth_flow_pressure_l5_250ms,-0.01952843834,-0.0180925075,-0.04702723026,0.004088801332,0.1,10
good_fill_1s,signed_depth_flow_pressure_l5_5000ms,0.03132622279,0.02310167346,0.01305375714,0.07207975537,1,10
good_fill_1s,signed_depth_flow_pressure_l5_500ms,-0.07918050326,-0.06764107198,-0.1476421058,-0.0547025688,0,10
good_fill_1s,signed_log_volume_1000ms,0.06041277349,0.06006604247,0.04562783614,0.07344012707,1,10
good_fill_1s,signed_log_volume_100ms,0.04849006496,0.04891418107,0.03596801311,0.05600016192,1,10
good_fill_1s,signed_log_volume_250ms,0.01307856957,0.01279445365,0.0056021614,0.02205331624,1,10
