problem,feature,mean_gain,folds,gain_share
move_within_1000ms,bbo_change_count_1000ms,388.3145773,10,0.0001169344912
move_within_1000ms,trade_imbalance_250ms,365.5271882,10,0.0001100724471
move_within_1000ms,spread_ticks,332.3503407,10,0.00010008179
move_within_1000ms,depth_event_count_500ms,218.5438287,10,6.581084744e-05
move_within_1000ms,bbo_change_count_500ms,85.60023952,10,2.577709166e-05
move_within_1000ms,bbo_change_count_100ms,78.23788681,10,2.356004132e-05
move_within_1000ms,bbo_change_count_250ms,60.25980949,10,1.814624166e-05
move_within_1000ms,depth_event_count_100ms,8.97271595,10,2.701984513e-06
move_within_250ms,trade_count_100ms,596897.3563,10,0.2626061233
move_within_250ms,trade_count_250ms,442347.3252,10,0.1946115442
move_within_250ms,trade_count_500ms,209078.87,10,0.09198464516
move_within_250ms,trade_count_5000ms,128993.5005,10,0.05675093506
move_within_250ms,trade_count_1000ms,108021.0807,10,0.04752407919
move_within_250ms,log_ask_depth_l1,101134.2363,10,0.04449419895
move_within_250ms,log_bid_depth_l1,92146.75296,10,0.04054013862
move_within_250ms,bbo_change_count_5000ms,57424.55895,10,0.02526404355
move_within_250ms,time_since_depth_ms,32187.00124,10,0.01416073221
move_within_250ms,segment_age_ms,31164.2213,10,0.01371075823
move_within_250ms,time_since_bbo_change_ms,30515.71241,10,0.01342544552
move_within_250ms,time_since_trade_ms,30400.13275,10,0.01337459602
move_within_250ms,log_bid_depth_l5,23991.83437,10,0.01055525301
move_within_250ms,log_bid_depth_remove_l1_1000ms,18070.63964,10,0.00795021216
move_within_250ms,backward_mid_abs_change_ticks_5000ms,17143.95003,10,0.007542513309
move_within_250ms,backward_mid_abs_change_ticks_250ms,15486.39772,10,0.006813270029
move_within_250ms,bid_concentration_l10,14778.11809,10,0.006501661064
move_within_250ms,microprice_minus_mid_ticks,14066.83427,10,0.0061887304
move_within_250ms,ask_concentration_l10,13473.15422,10,0.005927539735
move_within_250ms,signed_log_volume_100ms,13221.17788,10,0.005816682269
move_within_250ms,log_ask_depth_l5,13043.05074,10,0.005738314897
move_within_250ms,log_ask_depth_l10,12182.72575,10,0.005359813287
move_within_250ms,time_since_mid_change_ms,12150.75975,10,0.005345749784
move_within_250ms,ask_concentration_l5,11021.67098,10,0.004849005038
move_within_250ms,bid_concentration_l5,9984.78165,10,0.004392823612
move_within_250ms,log_ask_depth_remove_l1_1000ms,9256.396266,10,0.004072369082
move_within_250ms,log_bid_depth_l10,8717.036569,10,0.003835076761
move_within_250ms,net_depth_flow_l1_500ms,7479.931476,10,0.003290810031
move_within_250ms,net_depth_flow_l1_250ms,7411.125253,10,0.003260538602
move_within_250ms,net_depth_flow_l1_100ms,7044.63807,10,0.003099301872
move_within_250ms,net_depth_flow_l5_100ms,6925.770463,10,0.003047005843
move_within_250ms,log_bid_depth_add_l1_1000ms,6551.712318,10,0.002882438253
move_within_250ms,net_depth_flow_l5_250ms,6493.273339,10,0.002856727913
move_within_250ms,trade_imbalance_5000ms,6475.951093,10,0.002849106958
move_within_250ms,log_ask_depth_add_l1_1000ms,6223.66753,10,0.002738114326
move_within_250ms,log_bid_depth_remove_l1_100ms,6049.360627,10,0.002661427674
move_within_250ms,signed_log_volume_5000ms,5967.081715,10,0.002625228911
move_within_250ms,net_depth_flow_l5_500ms,5800.43921,10,0.002551914225
move_within_250ms,log_ask_depth_remove_l1_100ms,5556.406344,10,0.002444551503
move_within_250ms,bid_dispersion_ticks_l10,5483.493163,10,0.002412473211
move_within_250ms,backward_mid_abs_change_ticks_100ms,5479.707045,10,0.002410807501
move_within_250ms,ask_dispersion_ticks_l10,5231.689214,10,0.002301691586
move_within_250ms,backward_mid_abs_change_ticks_1000ms,5018.956348,10,0.002208099358
move_within_250ms,net_depth_flow_l1_5000ms,4930.530007,10,0.002169196022
move_within_250ms,obi_l1,4817.695218,10,0.002119554143
move_within_250ms,backward_mid_abs_change_ticks_500ms,4734.094197,10,0.002082773715
move_within_250ms,net_depth_flow_l5_5000ms,4709.9577,10,0.002072154818
move_within_250ms,trade_imbalance_1000ms,4399.296809,10,0.00193547897
move_within_250ms,net_depth_flow_l1_1000ms,4393.241483,10,0.001932814917
move_within_250ms,depth_flow_pressure_l5_5000ms,4288.086674,10,0.00188655186
move_within_250ms,signed_log_volume_1000ms,4188.788923,10,0.001842865626
move_within_250ms,depth_flow_pressure_l10_5000ms,3969.866971,10,0.001746550498
move_within_250ms,depth_event_count_250ms,3953.558436,10,0.001739375528
move_within_250ms,net_depth_flow_l5_1000ms,3738.353482,10,0.0016446957
move_within_250ms,obi_l10,3675.088702,10,0.00161686224
move_within_250ms,trade_imbalance_100ms,3581.548358,10,0.001575708989
move_within_250ms,depth_event_count_5000ms,3383.834874,10,0.001488724567
move_within_250ms,signed_log_volume_500ms,3319.203612,10,0.00146028992
move_within_250ms,trade_imbalance_250ms,3096.129606,10,0.001362148088
move_within_250ms,trade_imbalance_500ms,3060.980447,10,0.00134668415
move_within_250ms,depth_flow_pressure_l5_1000ms,3040.198014,10,0.001337540879
move_within_250ms,depth_flow_pressure_l10_1000ms,3005.060629,10,0.00132208212
move_within_250ms,obi_l5,2980.827917,10,0.001311420892
move_within_250ms,signed_log_volume_250ms,2953.178787,10,0.001299256605
move_within_250ms,depth_flow_pressure_l10_500ms,2684.156606,10,0.001180899787
move_within_250ms,depth_flow_pressure_l5_500ms,2514.021232,10,0.001106048406
move_within_250ms,depth_flow_pressure_l10_250ms,2477.380991,10,0.001089928463
move_within_250ms,depth_flow_pressure_l5_250ms,2224.461649,10,0.0009786561187
move_within_250ms,weighted_obi_l5,2220.847594,10,0.0009770661085
move_within_250ms,depth_flow_pressure_l10_100ms,2026.926939,10,0.0008917503488
move_within_250ms,log_bid_depth_add_l1_100ms,1888.927179,10,0.0008310370927
move_within_250ms,log_ask_depth_add_l1_100ms,1806.224679,10,0.0007946519712
move_within_250ms,depth_flow_pressure_l5_100ms,1783.008415,10,0.0007844379319
move_within_250ms,weighted_obi_l10,1749.258275,10,0.0007695894936
move_within_250ms,bbo_change_count_1000ms,1504.846837,10,0.0006620602182
move_within_250ms,depth_event_count_1000ms,1314.448406,10,0.0005782940675
move_within_250ms,spread_ticks,1286.787636,10,0.0005661246594
move_within_250ms,depth_event_count_500ms,420.4409971,10,0.0001849738136
move_within_250ms,bbo_change_count_500ms,360.4478597,10,0.0001585797191
move_within_250ms,bbo_change_count_100ms,266.1192836,10,0.0001170796832
move_within_250ms,bbo_change_count_250ms,102.4561269,10,4.507576722e-05
move_within_250ms,depth_event_count_100ms,33.01256959,10,1.452394257e-05
move_within_5000ms,trade_count_5000ms,1808987.157,10,0.3589167071
move_within_5000ms,segment_age_ms,436045.9446,10,0.08651480688
move_within_5000ms,time_since_bbo_change_ms,372027.2904,10,0.07381302265
move_within_5000ms,trade_count_1000ms,288016.0657,10,0.05714456151
move_within_5000ms,log_ask_depth_l1,257596.4626,10,0.05110908264
move_within_5000ms,log_bid_depth_l1,207389.9461,10,0.04114773079
move_within_5000ms,backward_mid_abs_change_ticks_5000ms,112147.8415,10,0.02225097829
move_within_5000ms,log_bid_depth_l5,111593.3052,10,0.02214095412
move_within_5000ms,trade_count_500ms,97089.84046,10,0.01926335723
move_within_5000ms,log_bid_depth_l10,84003.5643,10,0.01666694125
move_within_5000ms,ask_concentration_l5,82776.52533,10,0.01642348746
move_within_5000ms,bid_concentration_l5,76776.06496,10,0.01523295083
move_within_5000ms,time_since_mid_change_ms,75637.03885,10,0.01500695945
move_within_5000ms,log_ask_depth_l10,73215.96923,10,0.01452660096
move_within_5000ms,log_ask_depth_l5,69569.75344,10,0.01380316423
move_within_5000ms,ask_concentration_l10,67558.9199,10,0.01340419967
move_within_5000ms,signed_log_volume_5000ms,63746.59921,10,0.01264780647
move_within_5000ms,ask_dispersion_ticks_l10,63099.54992,10,0.01251942701
move_within_5000ms,bid_dispersion_ticks_l10,59606.44138,10,0.01182636791
move_within_5000ms,bbo_change_count_5000ms,59112.57627,10,0.01172838134
move_within_5000ms,bid_concentration_l10,58083.91571,10,0.01152428732
move_within_5000ms,trade_imbalance_5000ms,57234.75595,10,0.01135580761
move_within_5000ms,trade_count_100ms,52928.96552,10,0.01050150629
move_within_5000ms,net_depth_flow_l1_5000ms,39975.59224,10,0.007931459254
move_within_5000ms,net_depth_flow_l5_5000ms,38155.68048,10,0.007570375025
move_within_5000ms,log_bid_depth_remove_l1_1000ms,31029.89191,10,0.006156564784
move_within_5000ms,microprice_minus_mid_ticks,30153.44853,10,0.005982671801
move_within_5000ms,trade_count_250ms,27120.5651,10,0.005380924835
move_within_5000ms,depth_flow_pressure_l5_5000ms,25225.42061,10,0.005004913861
move_within_5000ms,obi_l10,24855.32247,10,0.004931483597
move_within_5000ms,depth_flow_pressure_l10_5000ms,24559.66262,10,0.004872822451
move_within_5000ms,log_bid_depth_add_l1_1000ms,23437.33577,10,0.004650144332
move_within_5000ms,obi_l5,19841.35082,10,0.003936673775
move_within_5000ms,log_ask_depth_add_l1_1000ms,17057.85362,10,0.003384406919
move_within_5000ms,log_ask_depth_remove_l1_1000ms,16538.73451,10,0.003281409769
move_within_5000ms,weighted_obi_l5,16437.25376,10,0.003261275223
move_within_5000ms,obi_l1,16430.39073,10,0.003259913544
move_within_5000ms,weighted_obi_l10,15063.37428,10,0.002988687162
move_within_5000ms,trade_imbalance_1000ms,7000.456102,10,0.001388943333
move_within_5000ms,backward_mid_abs_change_ticks_1000ms,5321.893062,10,0.001055903756
move_within_5000ms,signed_log_volume_1000ms,4409.498946,10,0.0008748778758
move_within_5000ms,time_since_trade_ms,4181.40976,10,0.0008296232596
move_within_5000ms,backward_mid_abs_change_ticks_250ms,3241.648527,10,0.0006431675372
move_within_5000ms,time_since_depth_ms,1763.821694,10,0.0003499555382
move_within_5000ms,backward_mid_abs_change_ticks_100ms,1602.819313,10,0.0003180114504
move_within_5000ms,net_depth_flow_l5_1000ms,1573.17564,10,0.0003121299221
move_within_5000ms,net_depth_flow_l1_1000ms,1513.483563,10,0.0003002865634
move_within_5000ms,net_depth_flow_l1_100ms,1316.133202,10,0.0002611307621
move_within_5000ms,backward_mid_abs_change_ticks_500ms,864.3556272,10,0.000171494681
move_within_5000ms,depth_flow_pressure_l10_1000ms,694.3576815,10,0.0001377658053
move_within_5000ms,depth_flow_pressure_l5_1000ms,651.0490579,10,0.0001291730475
move_within_5000ms,net_depth_flow_l1_500ms,597.4275808,10,0.0001185341417
move_within_5000ms,net_depth_flow_l5_100ms,596.4277009,10,0.000118335758
move_within_5000ms,log_bid_depth_remove_l1_100ms,454.0226899,10,9.008152885e-05
move_within_5000ms,log_bid_depth_add_l1_100ms,437.0138098,10,8.670683864e-05
move_within_5000ms,trade_imbalance_500ms,415.8106499,10,8.249997166e-05
move_within_5000ms,signed_log_volume_100ms,362.8451178,10,7.199121029e-05
move_within_5000ms,signed_log_volume_500ms,343.1309801,10,6.807977656e-05
move_within_5000ms,log_ask_depth_add_l1_100ms,306.2750353,10,6.076727891e-05
move_within_5000ms,signed_log_volume_250ms,306.1939243,10,6.075118588e-05
move_within_5000ms,net_depth_flow_l5_500ms,263.3402077,10,5.224868502e-05
move_within_5000ms,bbo_change_count_1000ms,241.044589,10,4.782506598e-05
move_within_5000ms,depth_flow_pressure_l5_100ms,228.3457393,10,4.530551833e-05
move_within_5000ms,log_ask_depth_remove_l1_100ms,216.1137402,10,4.287859737e-05
move_within_5000ms,net_depth_flow_l1_250ms,212.3526321,10,4.213236515e-05
move_within_5000ms,depth_event_count_250ms,199.284407,10,3.953953065e-05
move_within_5000ms,net_depth_flow_l5_250ms,170.8923696,10,3.390633609e-05
move_within_5000ms,depth_event_count_5000ms,165.8840596,10,3.29126496e-05
move_within_5000ms,depth_flow_pressure_l5_500ms,95.13893995,10,1.887628384e-05
move_within_5000ms,depth_flow_pressure_l10_500ms,74.76294966,10,1.483353356e-05
move_within_5000ms,trade_imbalance_250ms,49.45683994,10,9.812610368e-06
move_within_5000ms,depth_flow_pressure_l5_250ms,43.6180603,10,8.654152413e-06
move_within_5000ms,bbo_change_count_250ms,24.66978035,10,4.89467064e-06
move_within_5000ms,depth_flow_pressure_l10_250ms,20.63306017,10,4.093754885e-06
move_within_5000ms,depth_event_count_1000ms,20.45912952,10,4.059245733e-06
move_within_5000ms,depth_flow_pressure_l10_100ms,9.997520065,10,1.983583447e-06
move_within_5000ms,bbo_change_count_500ms,7.571009827,10,1.502145499e-06
move_within_5000ms,trade_imbalance_100ms,5.015250015,10,9.950634604e-07
move_within_5000ms,depth_event_count_500ms,2.619219971,10,5.196730133e-07
move_within_5000ms,bbo_change_count_100ms,0,10,0
move_within_5000ms,depth_event_count_100ms,0,10,0
move_within_5000ms,spread_ticks,0,10,0
move_within_500ms,trade_count_500ms,459895.7728,10,0.1700259183
move_within_500ms,trade_count_100ms,357508.4484,10,0.1321727788
move_within_500ms,trade_count_1000ms,315029.5713,10,0.1164681115
move_within_500ms,trade_count_250ms,295467.3452,10,0.1092358523
move_within_500ms,trade_count_5000ms,242709.3729,10,0.08973094875
move_within_500ms,log_ask_depth_l1,140128.2318,10,0.05180615413
move_within_500ms,log_bid_depth_l1,128423.1063,10,0.04747870685
move_within_500ms,bbo_change_count_5000ms,78188.03842,10,0.02890653452
move_within_500ms,segment_age_ms,66397.06987,10,0.02454735061
move_within_500ms,time_since_bbo_change_ms,57904.84307,10,0.0214077291
move_within_500ms,log_bid_depth_l5,36365.56676,10,0.01344454385
move_within_500ms,backward_mid_abs_change_ticks_5000ms,30445.41393,10,0.01125583179
move_within_500ms,time_since_trade_ms,24153.86927,10,0.008929814202
move_within_500ms,log_ask_depth_l5,22492.78618,10,0.008315702929
move_within_500ms,log_bid_depth_remove_l1_1000ms,20466.16286,10,0.007566449487
move_within_500ms,time_since_depth_ms,18432.84833,10,0.00681472227
move_within_500ms,time_since_mid_change_ms,18124.21807,10,0.006700620019
move_within_500ms,log_ask_depth_l10,17698.4494,10,0.006543211071
move_within_500ms,bid_concentration_l10,17233.80382,10,0.006371429123
move_within_500ms,ask_concentration_l10,16936.0901,10,0.006261362774
move_within_500ms,ask_concentration_l5,15973.7199,10,0.005905569384
move_within_500ms,bid_concentration_l5,15502.51905,10,0.005731363917
move_within_500ms,microprice_minus_mid_ticks,15102.18853,10,0.005583359591
move_within_500ms,log_bid_depth_l10,14603.19496,10,0.005398879007
move_within_500ms,log_ask_depth_remove_l1_1000ms,13722.53006,10,0.0050732925
move_within_500ms,trade_imbalance_5000ms,13145.30506,10,0.004859889343
move_within_500ms,log_bid_depth_add_l1_1000ms,12101.88084,10,0.004474129845
move_within_500ms,signed_log_volume_5000ms,11845.38684,10,0.004379302647
move_within_500ms,log_ask_depth_add_l1_1000ms,10737.8791,10,0.003969851132
move_within_500ms,backward_mid_abs_change_ticks_250ms,10213.13753,10,0.003775851378
move_within_500ms,net_depth_flow_l1_5000ms,10089.62088,10,0.003730186613
move_within_500ms,signed_log_volume_100ms,10061.78931,10,0.003719897135
move_within_500ms,ask_dispersion_ticks_l10,10050.15231,10,0.003715594874
move_within_500ms,bid_dispersion_ticks_l10,9710.15142,10,0.003589894732
move_within_500ms,net_depth_flow_l5_5000ms,8841.086934,10,0.00326859696
move_within_500ms,depth_flow_pressure_l5_5000ms,8049.381712,10,0.00297589932
move_within_500ms,obi_l1,7945.887496,10,0.002937636957
move_within_500ms,depth_flow_pressure_l10_5000ms,7412.737686,10,0.00274052863
move_within_500ms,trade_imbalance_1000ms,7068.034491,10,0.002613090022
move_within_500ms,signed_log_volume_1000ms,6786.329677,10,0.002508942251
move_within_500ms,net_depth_flow_l1_500ms,6757.659008,10,0.002498342552
move_within_500ms,net_depth_flow_l1_1000ms,6617.941726,10,0.002446688328
move_within_500ms,net_depth_flow_l5_250ms,6381.81768,10,0.002359392009
move_within_500ms,net_depth_flow_l1_250ms,6341.638622,10,0.002344537598
move_within_500ms,net_depth_flow_l5_500ms,6232.132095,10,0.002304052451
move_within_500ms,obi_l10,5860.411406,10,0.002166625331
move_within_500ms,backward_mid_abs_change_ticks_100ms,5222.351468,10,0.001930731171
move_within_500ms,net_depth_flow_l5_1000ms,4934.521701,10,0.001824318973
move_within_500ms,backward_mid_abs_change_ticks_1000ms,4733.519656,10,0.001750007445
move_within_500ms,net_depth_flow_l5_100ms,4598.89647,10,0.001700236536
move_within_500ms,obi_l5,4267.028249,10,0.001577543086
move_within_500ms,log_bid_depth_remove_l1_100ms,4229.720183,10,0.001563750095
move_within_500ms,net_depth_flow_l1_100ms,4001.221899,10,0.001479273061
move_within_500ms,depth_flow_pressure_l5_1000ms,3923.757984,10,0.001450634239
move_within_500ms,depth_flow_pressure_l10_1000ms,3686.454518,10,0.001362901883
move_within_500ms,signed_log_volume_500ms,3508.066406,10,0.001296950847
move_within_500ms,weighted_obi_l5,3210.72622,10,0.001187022596
move_within_500ms,trade_imbalance_500ms,3022.734321,10,0.001117520989
move_within_500ms,depth_event_count_5000ms,2735.878318,10,0.001011468796
move_within_500ms,backward_mid_abs_change_ticks_500ms,2704.989426,10,0.001000049008
move_within_500ms,log_ask_depth_remove_l1_100ms,2687.835476,10,0.0009937071008
move_within_500ms,weighted_obi_l10,2683.975022,10,0.0009922798705
move_within_500ms,depth_event_count_250ms,2575.641438,10,0.0009522283672
move_within_500ms,depth_flow_pressure_l5_500ms,2389.453882,10,0.0008833938352
move_within_500ms,depth_flow_pressure_l10_500ms,2340.399093,10,0.0008652580183
move_within_500ms,trade_imbalance_100ms,2182.350114,10,0.0008068264683
move_within_500ms,signed_log_volume_250ms,1779.268461,10,0.0006578050331
move_within_500ms,log_bid_depth_add_l1_100ms,1631.784229,10,0.0006032793264
move_within_500ms,depth_flow_pressure_l10_250ms,1526.709614,10,0.0005644326811
move_within_500ms,log_ask_depth_add_l1_100ms,1400.320591,10,0.0005177059858
move_within_500ms,depth_flow_pressure_l5_250ms,1251.707836,10,0.0004627630583
move_within_500ms,trade_imbalance_250ms,1238.629945,10,0.0004579280924
move_within_500ms,depth_flow_pressure_l10_100ms,1074.59338,10,0.0003972829
move_within_500ms,depth_event_count_1000ms,1043.285025,10,0.0003857080342
move_within_500ms,bbo_change_count_1000ms,879.3203299,10,0.0003250894125
move_within_500ms,depth_flow_pressure_l5_100ms,816.2666711,10,0.0003017781388
move_within_500ms,spread_ticks,787.5016741,10,0.0002911435661
move_within_500ms,depth_event_count_500ms,242.0970329,10,8.950456337e-05
move_within_500ms,bbo_change_count_500ms,238.5095293,10,8.817824416e-05
move_within_500ms,bbo_change_count_250ms,76.50055168,10,2.828266168e-05
move_within_500ms,bbo_change_count_100ms,73.82341003,10,2.729290815e-05
move_within_500ms,depth_event_count_100ms,1.504109955,10,5.560774668e-07
price_direction,obi_l1,679890.276,10,0.1518188002
price_direction,weighted_obi_l5,550570.4107,10,0.1229418072
price_direction,microprice_minus_mid_ticks,521720.9101,10,0.1164997433
price_direction,segment_age_ms,510672.6569,10,0.1140326797
price_direction,time_since_bbo_change_ms,177544.6074,10,0.03964552845
price_direction,ask_concentration_l5,141955.8526,10,0.03169859607
price_direction,bid_concentration_l5,141213.5968,10,0.0315328511
price_direction,log_ask_depth_l1,123750.4962,10,0.02763335868
price_direction,obi_l10,121179.8316,10,0.02705933192
price_direction,log_bid_depth_l5,116323.6473,10,0.02597495096
price_direction,ask_dispersion_ticks_l10,115181.113,10,0.02571982421
price_direction,ask_concentration_l10,108526.2942,10,0.02423381
price_direction,log_bid_depth_l1,107435.9124,10,0.02399032887
price_direction,bid_concentration_l10,103662.0621,10,0.02314763198
price_direction,bid_dispersion_ticks_l10,102387.9327,10,0.02286312019
price_direction,log_bid_depth_l10,95503.5191,10,0.02132583771
price_direction,obi_l5,91143.79289,10,0.02035231533
price_direction,log_ask_depth_l10,90724.86063,10,0.02025876818
price_direction,log_ask_depth_l5,87099.18895,10,0.01944915942
price_direction,trade_count_5000ms,75662.67603,10,0.01689539783
price_direction,weighted_obi_l10,49574.79991,10,0.01107000189
price_direction,signed_log_volume_5000ms,49514.04564,10,0.01105643553
price_direction,backward_mid_abs_change_ticks_5000ms,38222.84366,10,0.008535121726
price_direction,trade_imbalance_5000ms,36346.55657,10,0.008116148746
price_direction,time_since_mid_change_ms,36308.11932,10,0.008107565748
price_direction,net_depth_flow_l1_5000ms,33582.44108,10,0.007498924595
price_direction,net_depth_flow_l5_5000ms,29101.34037,10,0.006498299411
price_direction,depth_flow_pressure_l5_5000ms,17433.24358,10,0.003892825384
price_direction,depth_flow_pressure_l10_5000ms,14431.85327,10,0.00322261801
price_direction,signed_log_volume_100ms,14218.94522,10,0.003175075862
price_direction,log_bid_depth_remove_l1_1000ms,10461.78377,10,0.00233610557
price_direction,trade_count_100ms,9831.959577,10,0.002195466474
price_direction,log_bid_depth_add_l1_1000ms,9494.386175,10,0.00212008668
price_direction,bbo_change_count_5000ms,7990.934637,10,0.001784367496
price_direction,log_ask_depth_remove_l1_1000ms,7610.709927,10,0.001699463709
price_direction,log_ask_depth_add_l1_1000ms,5754.67072,10,0.00128501206
price_direction,backward_mid_abs_change_ticks_250ms,4744.242934,10,0.001059384574
price_direction,trade_imbalance_100ms,4284.385498,10,0.0009566988807
price_direction,net_depth_flow_l5_1000ms,4190.862474,10,0.0009358152854
price_direction,net_depth_flow_l1_1000ms,3398.777999,10,0.0007589436357
price_direction,trade_count_1000ms,3084.2484,10,0.0006887094995
price_direction,signed_log_volume_1000ms,2973.313091,10,0.000663937759
price_direction,net_depth_flow_l5_500ms,2251.135499,10,0.0005026762444
price_direction,trade_imbalance_1000ms,1936.17277,10,0.0004323453907
price_direction,depth_flow_pressure_l10_100ms,1766.14967,10,0.0003943794072
price_direction,time_since_depth_ms,1457.785587,10,0.0003255220241
price_direction,net_depth_flow_l5_250ms,1359.637782,10,0.0003036057201
price_direction,backward_mid_abs_change_ticks_1000ms,1306.690999,10,0.0002917827579
price_direction,backward_mid_abs_change_ticks_500ms,1302.405368,10,0.0002908257809
price_direction,depth_flow_pressure_l10_1000ms,994.5808479,10,0.0002220888817
price_direction,net_depth_flow_l1_500ms,935.6421378,10,0.0002089279283
price_direction,log_bid_depth_add_l1_100ms,873.6977155,10,0.0001950958024
price_direction,net_depth_flow_l1_250ms,840.0414831,10,0.0001875804003
price_direction,depth_flow_pressure_l10_250ms,786.6751406,10,0.0001756637508
price_direction,net_depth_flow_l5_100ms,756.4287252,10,0.0001689097573
price_direction,time_since_trade_ms,727.591229,10,0.000162470374
price_direction,trade_count_250ms,662.2139408,10,0.0001478716927
price_direction,signed_log_volume_500ms,545.8284897,10,0.0001218829411
price_direction,trade_imbalance_250ms,535.133136,10,0.0001194946796
price_direction,log_ask_depth_remove_l1_100ms,469.5729971,10,0.0001048551679
price_direction,depth_flow_pressure_l10_500ms,417.5068476,10,9.322885019e-05
price_direction,depth_flow_pressure_l5_500ms,410.5859501,10,9.168342089e-05
price_direction,depth_flow_pressure_l5_1000ms,395.5814693,10,8.833293575e-05
price_direction,log_ask_depth_add_l1_100ms,390.8595821,10,8.727854319e-05
price_direction,depth_event_count_5000ms,352.7849976,10,7.877652756e-05
price_direction,log_bid_depth_remove_l1_100ms,314.8687794,10,7.030987499e-05
price_direction,trade_imbalance_500ms,292.6161385,10,6.534088313e-05
price_direction,signed_log_volume_250ms,290.3485497,10,6.48345329e-05
price_direction,trade_count_500ms,261.6959196,10,5.843643003e-05
price_direction,net_depth_flow_l1_100ms,247.9479589,10,5.536652453e-05
price_direction,backward_mid_abs_change_ticks_100ms,174.2917984,10,3.891917954e-05
price_direction,depth_flow_pressure_l5_250ms,135.7735687,10,3.031809843e-05
price_direction,depth_event_count_250ms,128.6471174,10,2.872676917e-05
price_direction,depth_flow_pressure_l5_100ms,84.37607851,10,1.884109166e-05
price_direction,bbo_change_count_250ms,77.83469849,10,1.738040822e-05
price_direction,depth_event_count_1000ms,56.14454956,10,1.253702024e-05
price_direction,bbo_change_count_1000ms,31.95147953,10,7.134732558e-06
price_direction,bbo_change_count_500ms,20.99342003,10,4.687809127e-06
price_direction,bbo_change_count_100ms,4.647869873,10,1.037864568e-06
price_direction,depth_event_count_100ms,0,10,0
price_direction,depth_event_count_500ms,0,10,0
price_direction,spread_ticks,0,10,0
through_given_fill,log_own_depth_l1,1117046.443,10,0.2524468131
through_given_fill,signed_obi_l1,490207.9936,10,0.1107845126
through_given_fill,segment_age_ms,438184.0607,10,0.09902736843
through_given_fill,signed_microprice_offset_ticks,275790.7512,10,0.06232730668
through_given_fill,time_since_bbo_change_ms,155483.6025,10,0.03513850314
through_given_fill,log_own_depth_l5,140495.679,10,0.03175130869
through_given_fill,log_queue_ahead_lots,122774.637,10,0.02774644335
through_given_fill,opp_concentration_l5,121885.225,10,0.02754544075
through_given_fill,own_concentration_l5,96334.10905,10,0.02177101854
through_given_fill,own_concentration_l10,96267.17661,10,0.02175589215
through_given_fill,signed_log_volume_5000ms,93108.84454,10,0.02104212517
through_given_fill,trade_count_100ms,85523.0205,10,0.01932776753
through_given_fill,opp_concentration_l10,84065.22294,10,0.0189983127
through_given_fill,own_dispersion_ticks_l10,83589.59218,10,0.01889082257
through_given_fill,opp_dispersion_ticks_l10,82733.94352,10,0.01869745032
through_given_fill,log_opp_depth_l1,80837.87676,10,0.01826894888
through_given_fill,log_opp_depth_l10,73048.36298,10,0.0165085584
through_given_fill,trade_count_5000ms,70969.805,10,0.01603881487
through_given_fill,log_own_depth_l10,70714.22477,10,0.01598105504
through_given_fill,log_opp_depth_l5,60904.63582,10,0.01376413784
through_given_fill,signed_obi_l10,47475.93702,10,0.01072932023
through_given_fill,signed_trade_imbalance_5000ms,46684.25715,10,0.01055040461
through_given_fill,log_own_depth_add_l1_1000ms,44934.13441,10,0.01015488577
through_given_fill,backward_mid_abs_change_ticks_5000ms,41086.40668,10,0.009285318882
through_given_fill,signed_weighted_obi_l5,40601.03582,10,0.009175627537
through_given_fill,queue_to_own_depth_l5,35762.66208,10,0.008082179686
through_given_fill,time_since_mid_change_ms,34182.71573,10,0.007725119849
through_given_fill,signed_net_depth_flow_l1_5000ms,32980.29183,10,0.007453378165
through_given_fill,signed_obi_l5,29962.76448,10,0.006771432336
through_given_fill,signed_net_depth_flow_l5_5000ms,23806.3019,10,0.005380103114
through_given_fill,signed_weighted_obi_l10,21078.58861,10,0.004763653787
through_given_fill,signed_depth_flow_pressure_l10_5000ms,15088.63151,10,0.003409953957
through_given_fill,signed_depth_flow_pressure_l5_5000ms,14544.47554,10,0.003286977476
through_given_fill,signed_log_volume_1000ms,14198.2265,10,0.003208726954
through_given_fill,trade_count_250ms,12184.10961,10,0.002753546785
through_given_fill,signed_trade_imbalance_1000ms,11496.41919,10,0.002598132247
through_given_fill,trade_count_1000ms,11382.3656,10,0.002572356716
through_given_fill,backward_mid_abs_change_ticks_250ms,11290.63974,10,0.00255162714
through_given_fill,time_since_trade_ms,8921.179657,10,0.002016141216
through_given_fill,bbo_change_count_5000ms,8525.146422,10,0.001926639719
through_given_fill,log_own_depth_remove_l1_1000ms,7493.63214,10,0.001693522739
through_given_fill,log_own_depth_add_l1_100ms,6643.17022,10,0.001501322672
through_given_fill,log_opp_depth_remove_l1_1000ms,6618.515121,10,0.001495750745
through_given_fill,log_opp_depth_add_l1_1000ms,5715.925548,10,0.001291770094
through_given_fill,trade_count_500ms,5026.093771,10,0.001135871622
through_given_fill,log_own_depth_remove_l1_100ms,4477.86199,10,0.001011974029
through_given_fill,backward_mid_abs_change_ticks_500ms,4228.963192,10,0.0009557241663
through_given_fill,time_since_depth_ms,4213.758544,10,0.0009522879934
through_given_fill,backward_mid_abs_change_ticks_1000ms,4053.905118,10,0.0009161619322
through_given_fill,signed_trade_imbalance_500ms,3500.710816,10,0.0007911428345
