problem,feature,mean_coefficient,median_coefficient,folds_positive,folds
catastrophic_50_conservative,has_replenished,-0.008026302059,-0.01690791873,0.4,10
catastrophic_50_conservative,log_add_events,0.509898451,0.5151537061,1,10
catastrophic_50_conservative,log_cum_add,-0.09879614972,-0.09853427112,0,10
catastrophic_50_conservative,log_cum_remove,0.1328604762,0.1310139075,1,10
catastrophic_50_conservative,log_cum_replenish,0.05158569082,0.07225866988,0.9,10
catastrophic_50_conservative,log_cum_trade_at_quote,-0.0009930251748,0.007230588468,0.6,10
catastrophic_50_conservative,log_cum_trade_through,0.01481355927,0.0141813471,0.9,10
catastrophic_50_conservative,log_current_qty,0.02753949473,0.02417541295,0.8,10
catastrophic_50_conservative,log_initial_qty,-0.03551445277,-0.02433242742,0.4,10
catastrophic_50_conservative,log_level_age_ms,-0.4883553207,-0.4746435285,0,10
catastrophic_50_conservative,log_max_qty,-0.1534091143,-0.1410709769,0,10
catastrophic_50_conservative,log_opp_depth_l1,0.1565461092,0.1268870309,1,10
catastrophic_50_conservative,log_opp_depth_l10,-0.2790753245,-0.2704078406,0,10
catastrophic_50_conservative,log_opp_depth_l5,0.1650917575,0.1027410291,1,10
catastrophic_50_conservative,log_own_depth_l1,0.02754143635,0.02417541295,0.8,10
catastrophic_50_conservative,log_own_depth_l10,0.2553003155,0.2712332457,1,10
catastrophic_50_conservative,log_own_depth_l5,-0.06031808741,-0.1190604195,0.2,10
catastrophic_50_conservative,log_prints_at_quote,0.1359562778,0.1293021552,1,10
catastrophic_50_conservative,log_prints_through,0.03802616298,0.03649787977,1,10
catastrophic_50_conservative,log_remove_events,-0.03791924343,-0.03699320368,0.4,10
catastrophic_50_conservative,log_replenish_events,-0.1222811669,-0.1161734238,0,10
catastrophic_50_conservative,log_time_since_add_ms,-0.04748269692,-0.02920592111,0,10
catastrophic_50_conservative,log_time_since_print_ms,-0.04487533909,-0.04737992957,0,10
catastrophic_50_conservative,log_time_since_qty_change_ms,-0.006983953144,-0.01353493892,0.3,10
catastrophic_50_conservative,log_time_since_remove_ms,-0.01198134662,-0.01588494144,0.1,10
catastrophic_50_conservative,log_time_since_replenish_ms,0.03647663721,0.02115244232,1,10
catastrophic_50_conservative,opp_concentration_l10,-0.08964661885,-0.08320138976,0.1,10
catastrophic_50_conservative,opp_concentration_l5,0.04552364997,0.03865479678,1,10
catastrophic_50_conservative,opp_dispersion_ticks_l10,0.002991272369,-0.01115888869,0.3,10
catastrophic_50_conservative,own_concentration_l10,0.1982615575,0.2011508271,1,10
catastrophic_50_conservative,own_concentration_l5,-0.07311426308,-0.07841650024,0,10
catastrophic_50_conservative,own_dispersion_ticks_l10,-0.01558899665,-0.02433140483,0.4,10
catastrophic_50_conservative,relative_remaining_qty,0.04725943878,0.03217545059,0.8,10
catastrophic_50_conservative,relative_to_max_qty,-0.04920819718,-0.0495703686,0,10
catastrophic_50_conservative,removal_ratio,0.1051402299,-0.00222385698,0.4,10
catastrophic_50_conservative,replenishment_ratio,0.01918355944,0.01858864445,1,10
catastrophic_50_conservative,signed_depth_flow_pressure_l10_1000ms,-0.001582969155,0.0009921829333,0.5,10
catastrophic_50_conservative,signed_depth_flow_pressure_l10_100ms,0.003158556321,0.002726066275,0.7,10
catastrophic_50_conservative,signed_depth_flow_pressure_l10_250ms,0.01052059266,0.01203967584,1,10
catastrophic_50_conservative,signed_depth_flow_pressure_l10_5000ms,-0.007298532815,-0.007893264527,0.3,10
catastrophic_50_conservative,signed_depth_flow_pressure_l10_500ms,0.02338550333,0.01975192223,1,10
catastrophic_50_conservative,signed_log_volume_1000ms,-0.02231564298,-0.01988787111,0,10
catastrophic_50_conservative,signed_log_volume_100ms,-0.0177955791,-0.01724047493,0.1,10
catastrophic_50_conservative,signed_log_volume_250ms,0.000512725208,0.008176220581,0.6,10
catastrophic_50_conservative,signed_log_volume_5000ms,-0.01001402771,-0.01078284439,0.2,10
catastrophic_50_conservative,signed_log_volume_500ms,-0.01379036624,-0.01894097961,0.2,10
catastrophic_50_conservative,signed_microprice_offset_ticks,0.07930086181,0.0702828113,0.7,10
catastrophic_50_conservative,signed_net_depth_flow_l1_1000ms,0.008083919654,0.005797469523,0.9,10
catastrophic_50_conservative,signed_net_depth_flow_l1_100ms,0.01923420554,0.01747635845,1,10
catastrophic_50_conservative,signed_net_depth_flow_l1_250ms,-0.00130949078,9.930491797e-05,0.5,10
catastrophic_50_conservative,signed_net_depth_flow_l1_5000ms,0.03950586589,0.04510844685,0.9,10
catastrophic_50_conservative,signed_net_depth_flow_l1_500ms,-0.00970371915,-0.01555576315,0.2,10
catastrophic_50_conservative,signed_net_depth_flow_l5_1000ms,-0.01217360809,-0.01723033888,0.1,10
catastrophic_50_conservative,signed_net_depth_flow_l5_100ms,-0.02091756379,-0.02064516488,0,10
catastrophic_50_conservative,signed_net_depth_flow_l5_250ms,0.001713035745,0.003132060519,0.6,10
catastrophic_50_conservative,signed_net_depth_flow_l5_5000ms,-0.04781964961,-0.05119650438,0,10
catastrophic_50_conservative,signed_net_depth_flow_l5_500ms,-0.03247034103,-0.02370275278,0,10
catastrophic_50_conservative,signed_obi_l1,0.1460253835,0.14565368,1,10
catastrophic_50_conservative,signed_obi_l10,0.1009146262,0.02603203757,0.7,10
catastrophic_50_conservative,signed_obi_l5,-0.1221661244,-0.1341314241,0,10
catastrophic_50_conservative,signed_trade_imbalance_1000ms,0.04977838024,0.05135236867,1,10
catastrophic_50_conservative,signed_trade_imbalance_100ms,0.02122591222,0.02100974042,0.8,10
catastrophic_50_conservative,signed_trade_imbalance_250ms,0.02094208557,0.01631789142,1,10
catastrophic_50_conservative,signed_trade_imbalance_5000ms,0.09310908765,0.09078848362,1,10
catastrophic_50_conservative,signed_trade_imbalance_500ms,0.03352860371,0.0370579306,0.9,10
catastrophic_50_conservative,signed_weighted_obi_l10,-0.0371861577,0.09459353983,0.6,10
catastrophic_50_conservative,signed_weighted_obi_l5,-0.003366759419,0.01527668256,0.5,10
catastrophic_50_conservative,spread_ticks,0.001213801699,0,0.3,10
catastrophic_50_conservative,time_since_bbo_change_ms,0.03691728003,0.03857677989,1,10
catastrophic_50_conservative,time_since_depth_ms,0.02237491161,0.01609693887,0.9,10
catastrophic_50_conservative,time_since_mid_change_ms,0.03691566959,0.03857462667,1,10
catastrophic_50_conservative,time_since_trade_ms,0.01052396009,0.01279069344,0.8,10
catastrophic_50_conservative,trade_count_1000ms,-0.02393297425,-0.03433035314,0.1,10
catastrophic_50_conservative,trade_count_100ms,0.002498720968,0.001803135732,0.8,10
catastrophic_50_conservative,trade_count_250ms,-0.0006185774371,0.001833687216,0.7,10
catastrophic_50_conservative,trade_count_5000ms,0.001602667815,-0.007097821392,0.4,10
catastrophic_50_conservative,trade_count_500ms,0.02615566379,0.02732937224,1,10
catastrophic_50_conservative,unexplained_removal_share,-0.006763177784,0.008706868859,0.6,10
catastrophic_50_midpoint,addition_ratio,-0.07101714427,0.001476403209,0.5,10
catastrophic_50_midpoint,backward_mid_abs_change_ticks_1000ms,-0.005092207668,-0.009554988006,0.4,10
catastrophic_50_midpoint,backward_mid_abs_change_ticks_100ms,-0.01355383288,-0.01797985006,0.4,10
catastrophic_50_midpoint,backward_mid_abs_change_ticks_250ms,-0.01575495321,-0.01471743616,0.3,10
catastrophic_50_midpoint,backward_mid_abs_change_ticks_5000ms,0.06830157607,0.06670403481,0.8,10
catastrophic_50_midpoint,backward_mid_abs_change_ticks_500ms,0.002926473931,0.00441956264,0.7,10
catastrophic_50_midpoint,bbo_change_count_1000ms,-0.0009975446854,0.007678803755,0.6,10
catastrophic_50_midpoint,bbo_change_count_100ms,-0.03183134936,-0.01369124092,0.2,10
catastrophic_50_midpoint,bbo_change_count_250ms,-0.01062649004,-0.01109536272,0.4,10
catastrophic_50_midpoint,bbo_change_count_5000ms,0.07105467427,0.03696831688,0.9,10
catastrophic_50_midpoint,bbo_change_count_500ms,-0.01032917718,-0.01267260546,0.2,10
catastrophic_50_midpoint,consumption_ratio,-0.03263681307,-0.03187905625,0,10
catastrophic_50_midpoint,depth_event_count_1000ms,0.0121078643,0.0119832186,1,10
catastrophic_50_midpoint,depth_event_count_100ms,0.0004544219584,0.001973425911,0.6,10
catastrophic_50_midpoint,depth_event_count_250ms,0.009963091835,0.008075071266,1,10
catastrophic_50_midpoint,depth_event_count_5000ms,-0.007070101902,-0.005224669119,0.1,10
catastrophic_50_midpoint,depth_event_count_500ms,-0.01083053432,-0.01199631952,0,10
catastrophic_50_midpoint,drawdown_from_max,0.06059794053,0.05909251049,1,10
catastrophic_50_midpoint,has_replenished,-0.01317360024,-0.01628562668,0.3,10
catastrophic_50_midpoint,log_add_events,0.407200107,0.4190375209,1,10
catastrophic_50_midpoint,log_cum_add,-0.04769166447,-0.04072277434,0,10
catastrophic_50_midpoint,log_cum_remove,0.05237223295,0.04278126545,0.9,10
catastrophic_50_midpoint,log_cum_replenish,0.04344686873,0.05324142985,0.7,10
catastrophic_50_midpoint,log_cum_trade_at_quote,0.02040949184,0.02994979545,0.8,10
catastrophic_50_midpoint,log_cum_trade_through,0.00147136373,0.0004074367462,0.5,10
catastrophic_50_midpoint,log_current_qty,-0.01605562316,-0.0160483215,0.4,10
catastrophic_50_midpoint,log_initial_qty,0.02372615561,0.03030702472,0.7,10
catastrophic_50_midpoint,log_level_age_ms,-0.5034607325,-0.5402510166,0,10
catastrophic_50_midpoint,log_max_qty,-0.1310413565,-0.127574034,0,10
catastrophic_50_midpoint,log_opp_depth_l1,0.2464104854,0.167947948,1,10
catastrophic_50_midpoint,log_opp_depth_l10,-0.3347290322,-0.2654655278,0,10
catastrophic_50_midpoint,log_opp_depth_l5,0.1438313056,0.1105532795,1,10
catastrophic_50_midpoint,log_own_depth_l1,-0.01605573362,-0.0160483215,0.4,10
catastrophic_50_midpoint,log_own_depth_l10,0.280750668,0.2901881039,1,10
catastrophic_50_midpoint,log_own_depth_l5,-0.1094852101,-0.1285860389,0.2,10
catastrophic_50_midpoint,log_prints_at_quote,-0.009583047777,-0.04517065734,0.4,10
catastrophic_50_midpoint,log_prints_through,0.05735573173,0.05932575651,1,10
catastrophic_50_midpoint,log_remove_events,0.02108409829,0.08351549506,0.6,10
catastrophic_50_midpoint,log_replenish_events,-0.01237472391,-0.01355334837,0.3,10
catastrophic_50_midpoint,log_time_since_add_ms,0.0204338127,0.009844248183,0.9,10
catastrophic_50_midpoint,log_time_since_print_ms,-0.04464241741,-0.04629922286,0.1,10
catastrophic_50_midpoint,log_time_since_qty_change_ms,-0.01419370046,-0.02208581381,0.1,10
catastrophic_50_midpoint,log_time_since_remove_ms,-0.009908734128,-0.01313892752,0.3,10
catastrophic_50_midpoint,log_time_since_replenish_ms,-0.02067425498,-0.01954404078,0.1,10
catastrophic_50_midpoint,opp_concentration_l10,-0.1089252556,-0.1087506823,0,10
catastrophic_50_midpoint,opp_concentration_l5,0.04024817911,0.04744777642,0.9,10
catastrophic_50_midpoint,opp_dispersion_ticks_l10,0.01737271382,0.006722073653,0.6,10
catastrophic_50_midpoint,own_concentration_l10,0.2181411564,0.2196056992,1,10
catastrophic_50_midpoint,own_concentration_l5,-0.09963874072,-0.1102649681,0,10
catastrophic_50_midpoint,own_dispersion_ticks_l10,0.01263922234,0.01233733725,0.6,10
catastrophic_50_midpoint,relative_remaining_qty,0.01105827505,0.0003856745316,0.5,10
catastrophic_50_midpoint,relative_to_max_qty,-0.06059818193,-0.05909225345,0,10
catastrophic_50_midpoint,removal_ratio,0.02160880193,-0.03866691701,0.3,10
catastrophic_50_midpoint,replenishment_ratio,0.009429371404,0.00810254924,1,10
catastrophic_50_midpoint,signed_depth_flow_pressure_l10_1000ms,-0.006952879968,-0.003100592992,0.3,10
catastrophic_50_midpoint,signed_depth_flow_pressure_l10_100ms,0.009977135935,0.01199331088,1,10
catastrophic_50_midpoint,signed_depth_flow_pressure_l10_250ms,0.005358173558,0.00660728151,0.7,10
catastrophic_50_midpoint,signed_depth_flow_pressure_l10_5000ms,-0.02698735446,-0.02885004412,0.1,10
catastrophic_50_midpoint,signed_depth_flow_pressure_l10_500ms,0.02339536101,0.02189245541,1,10
catastrophic_50_midpoint,signed_log_volume_1000ms,-0.02603531573,-0.0265769111,0,10
catastrophic_50_midpoint,signed_log_volume_100ms,-0.01744268148,-0.01695729047,0.1,10
catastrophic_50_midpoint,signed_log_volume_250ms,-0.01360672275,-0.01544372691,0.2,10
catastrophic_50_midpoint,signed_log_volume_5000ms,-0.01409426089,-0.02122075763,0.2,10
catastrophic_50_midpoint,signed_log_volume_500ms,-0.0002890026313,0.0003555777366,0.5,10
catastrophic_50_midpoint,signed_microprice_offset_ticks,0.1243752107,0.1012559608,0.9,10
catastrophic_50_midpoint,signed_net_depth_flow_l1_1000ms,0.006866709923,0.00847950927,0.7,10
catastrophic_50_midpoint,signed_net_depth_flow_l1_100ms,0.02352249618,0.02799427789,0.9,10
catastrophic_50_midpoint,signed_net_depth_flow_l1_250ms,-0.01145649214,-0.007842583116,0.2,10
catastrophic_50_midpoint,signed_net_depth_flow_l1_5000ms,0.03924185098,0.04415486939,1,10
catastrophic_50_midpoint,signed_net_depth_flow_l1_500ms,-0.02897541039,-0.03007253073,0,10
catastrophic_50_midpoint,signed_net_depth_flow_l5_1000ms,-0.0112753856,-0.01354451897,0.1,10
catastrophic_50_midpoint,signed_net_depth_flow_l5_100ms,-0.02638301775,-0.02915779781,0,10
catastrophic_50_midpoint,signed_net_depth_flow_l5_250ms,0.01702210699,0.01649555098,0.6,10
catastrophic_50_midpoint,signed_net_depth_flow_l5_5000ms,-0.05497450233,-0.0555360876,0,10
catastrophic_50_midpoint,signed_net_depth_flow_l5_500ms,-0.01419951296,-0.005320251919,0.1,10
catastrophic_50_midpoint,signed_obi_l1,0.1404293463,0.1311344914,1,10
catastrophic_50_midpoint,signed_obi_l10,0.02206079019,0.01010416029,0.5,10
catastrophic_50_midpoint,signed_obi_l5,-0.1289199281,-0.06892932951,0,10
catastrophic_50_midpoint,signed_trade_imbalance_1000ms,0.06412919313,0.06434871629,1,10
catastrophic_50_midpoint,signed_trade_imbalance_100ms,0.01742565515,0.01855952386,0.7,10
catastrophic_50_midpoint,signed_trade_imbalance_250ms,0.02829872412,0.03450485133,1,10
catastrophic_50_midpoint,signed_trade_imbalance_5000ms,0.1233344201,0.1352105811,1,10
catastrophic_50_midpoint,signed_trade_imbalance_500ms,0.02973363735,0.03106797021,0.9,10
catastrophic_50_midpoint,signed_weighted_obi_l10,0.06468053022,0.08091859519,0.8,10
catastrophic_50_midpoint,signed_weighted_obi_l5,-0.02389359665,-0.02218386438,0.3,10
catastrophic_50_midpoint,spread_ticks,-0.0001389527461,0,0.3,10
catastrophic_50_midpoint,time_since_bbo_change_ms,0.04145079209,0.04331233539,1,10
catastrophic_50_midpoint,time_since_depth_ms,0.03162062373,0.03114094865,1,10
catastrophic_50_midpoint,time_since_mid_change_ms,0.0414485543,0.04331233539,1,10
catastrophic_50_midpoint,time_since_trade_ms,0.005743195953,0.006055120612,0.8,10
catastrophic_50_midpoint,trade_count_1000ms,-0.01230359823,-0.01945656538,0.3,10
catastrophic_50_midpoint,trade_count_100ms,0.01630655406,0.01339075901,1,10
catastrophic_50_midpoint,trade_count_250ms,0.00645609973,0.0077939888,0.8,10
catastrophic_50_midpoint,trade_count_5000ms,-0.009067914169,-0.01424883166,0.4,10
catastrophic_50_midpoint,trade_count_500ms,0.02056804402,0.02553975768,0.9,10
catastrophic_50_midpoint,unexplained_removal_share,0.01206236344,0.02503245603,0.7,10
catastrophic_50_optimistic,addition_ratio,0.01147341076,0.04500429146,0.7,10
catastrophic_50_optimistic,backward_mid_abs_change_ticks_1000ms,-0.01837233724,-0.01303751871,0.5,10
catastrophic_50_optimistic,backward_mid_abs_change_ticks_100ms,-0.0285457036,-0.03532697447,0,10
catastrophic_50_optimistic,backward_mid_abs_change_ticks_250ms,-0.02285176923,-0.02870703302,0.4,10
catastrophic_50_optimistic,backward_mid_abs_change_ticks_5000ms,0.01064367602,0.01700542402,0.6,10
catastrophic_50_optimistic,backward_mid_abs_change_ticks_500ms,-0.02369290956,-0.01847000793,0,10
catastrophic_50_optimistic,bbo_change_count_1000ms,0.01151967766,0.01212033117,0.6,10
catastrophic_50_optimistic,bbo_change_count_100ms,-0.004115862306,0.00291053066,0.5,10
catastrophic_50_optimistic,bbo_change_count_250ms,-0.004643577384,-0.007142825751,0.4,10
catastrophic_50_optimistic,bbo_change_count_5000ms,0.1470747851,0.1216820814,0.9,10
catastrophic_50_optimistic,bbo_change_count_500ms,0.006590586831,0.0014044157,0.5,10
catastrophic_50_optimistic,consumption_ratio,0.02755750123,0.03342658654,0.9,10
catastrophic_50_optimistic,depth_event_count_1000ms,-0.00718621852,-0.007322749821,0.2,10
catastrophic_50_optimistic,depth_event_count_100ms,-0.01829215009,-0.01625317894,0,10
catastrophic_50_optimistic,depth_event_count_250ms,0.006035830901,0.00608170568,0.7,10
catastrophic_50_optimistic,depth_event_count_5000ms,-0.02637555925,-0.02637687884,0,10
catastrophic_50_optimistic,depth_event_count_500ms,-0.007955019659,-0.008778875694,0.2,10
catastrophic_50_optimistic,drawdown_from_max,0.04884529531,0.05200359598,0.9,10
catastrophic_50_optimistic,has_replenished,-0.04121910712,-0.04896808602,0.1,10
catastrophic_50_optimistic,log_add_events,-0.001281348616,0.03412732482,0.6,10
catastrophic_50_optimistic,log_cum_add,0.01413875225,0.01162598515,0.7,10
catastrophic_50_optimistic,log_cum_remove,-0.006858358299,-0.005660814,0.5,10
catastrophic_50_optimistic,log_cum_replenish,0.1459270194,0.1402035207,1,10
catastrophic_50_optimistic,log_cum_trade_at_quote,0.03448318578,0.05164344795,0.9,10
catastrophic_50_optimistic,log_cum_trade_through,0.006643852848,0.0043354386,0.6,10
catastrophic_50_optimistic,log_current_qty,-0.07350463774,-0.06510351971,0,10
catastrophic_50_optimistic,log_initial_qty,0.02603378762,0.03555112146,0.8,10
catastrophic_50_optimistic,log_level_age_ms,-0.4857509747,-0.5563001633,0,10
catastrophic_50_optimistic,log_max_qty,0.03062202681,0.006598539185,0.7,10
catastrophic_50_optimistic,log_opp_depth_l1,-0.04554400928,-0.1042242609,0.2,10
catastrophic_50_optimistic,log_opp_depth_l10,-0.168544931,-0.1354299039,0,10
catastrophic_50_optimistic,log_opp_depth_l5,-0.1076269839,-0.1231410354,0,10
catastrophic_50_optimistic,log_own_depth_l1,-0.07350463774,-0.06510351971,0,10
catastrophic_50_optimistic,log_own_depth_l10,-0.01768347374,-0.0101982269,0.5,10
catastrophic_50_optimistic,log_own_depth_l5,0.002014903747,-0.02484898362,0.2,10
catastrophic_50_optimistic,log_prints_at_quote,0.01674766205,-0.05229551159,0.4,10
catastrophic_50_optimistic,log_prints_through,0.04411379155,0.05080035515,1,10
catastrophic_50_optimistic,log_remove_events,-0.0002401249949,-0.01672253222,0.5,10
catastrophic_50_optimistic,log_replenish_events,0.04565801192,0.05910117552,0.6,10
catastrophic_50_optimistic,log_time_since_add_ms,-0.08190676123,-0.05721547827,0,10
catastrophic_50_optimistic,log_time_since_print_ms,-0.1186652254,-0.1210267171,0,10
catastrophic_50_optimistic,log_time_since_qty_change_ms,0.08069479455,0.09210885316,0.9,10
catastrophic_50_optimistic,log_time_since_remove_ms,-0.06376606077,-0.06229958683,0,10
catastrophic_50_optimistic,log_time_since_replenish_ms,0.002011631923,-0.01803450938,0.3,10
catastrophic_50_optimistic,opp_concentration_l10,-0.04896609874,-0.03808863088,0.2,10
catastrophic_50_optimistic,opp_concentration_l5,-0.02680128312,-0.0351864351,0.3,10
catastrophic_50_optimistic,opp_dispersion_ticks_l10,-0.01120533049,-0.005629842752,0.5,10
catastrophic_50_optimistic,own_concentration_l10,0.1415654637,0.1302100718,1,10
catastrophic_50_optimistic,own_concentration_l5,-0.06151492363,-0.06903484091,0,10
catastrophic_50_optimistic,own_dispersion_ticks_l10,0.05591532267,0.06431024522,0.9,10
catastrophic_50_optimistic,relative_remaining_qty,-0.02590881945,-0.02555467375,0.1,10
catastrophic_50_optimistic,relative_to_max_qty,-0.04884541645,-0.05200337432,0.1,10
catastrophic_50_optimistic,removal_ratio,-0.04365277141,-0.04306483269,0,10
catastrophic_50_optimistic,replenishment_ratio,-0.01465624485,-0.01451455615,0,10
catastrophic_50_optimistic,signed_depth_flow_pressure_l10_1000ms,-0.07922461629,-0.0838255845,0,10
catastrophic_50_optimistic,signed_depth_flow_pressure_l10_100ms,0.01029488103,0.01120459475,1,10
catastrophic_50_optimistic,signed_depth_flow_pressure_l10_250ms,0.0205650185,0.01445707865,1,10
catastrophic_50_optimistic,signed_depth_flow_pressure_l10_5000ms,-0.07833748348,-0.07576597109,0,10
catastrophic_50_optimistic,signed_depth_flow_pressure_l10_500ms,-0.01467681285,-0.01851398684,0.2,10
catastrophic_50_optimistic,signed_log_volume_1000ms,-0.06294853352,-0.05405771919,0,10
catastrophic_50_optimistic,signed_log_volume_100ms,-0.007468559424,-0.009570851456,0.3,10
catastrophic_50_optimistic,signed_log_volume_250ms,0.01846099449,0.01821977179,0.6,10
catastrophic_50_optimistic,signed_log_volume_5000ms,-0.05197426975,-0.04964912124,0.1,10
catastrophic_50_optimistic,signed_log_volume_500ms,-0.02256211387,-0.02399500739,0.1,10
catastrophic_50_optimistic,signed_microprice_offset_ticks,-0.1475448906,-0.1447601169,0,10
catastrophic_50_optimistic,signed_net_depth_flow_l1_1000ms,0.008291944163,0.01402806211,0.8,10
catastrophic_50_optimistic,signed_net_depth_flow_l1_100ms,0.0006075722631,-0.005922302837,0.4,10
catastrophic_50_optimistic,signed_net_depth_flow_l1_250ms,0.02193950471,0.01352663059,0.9,10
catastrophic_50_optimistic,signed_net_depth_flow_l1_5000ms,0.0315219027,0.04232837446,0.9,10
catastrophic_50_optimistic,signed_net_depth_flow_l1_500ms,-0.009378202715,-0.007872751914,0.2,10
catastrophic_50_optimistic,signed_net_depth_flow_l5_1000ms,0.009965863905,-0.006137134507,0.3,10
catastrophic_50_optimistic,signed_net_depth_flow_l5_100ms,-0.02800760707,-0.02125526778,0.3,10
catastrophic_50_optimistic,signed_net_depth_flow_l5_250ms,-0.03019688074,-0.01962359808,0,10
catastrophic_50_optimistic,signed_net_depth_flow_l5_5000ms,-0.0630907435,-0.06498688459,0.1,10
catastrophic_50_optimistic,signed_net_depth_flow_l5_500ms,-0.01192339051,-0.001007229352,0.3,10
catastrophic_50_optimistic,signed_obi_l1,-0.163018842,-0.1541028023,0,10
catastrophic_50_optimistic,signed_obi_l10,-0.05243325494,-0.0581592638,0.1,10
catastrophic_50_optimistic,signed_obi_l5,-0.05914729866,-0.03848768119,0.1,10
catastrophic_50_optimistic,signed_trade_imbalance_1000ms,0.09608384743,0.09297142178,1,10
catastrophic_50_optimistic,signed_trade_imbalance_100ms,0.04287447017,0.04358289577,1,10
catastrophic_50_optimistic,signed_trade_imbalance_250ms,-0.006143386103,-9.329989552e-05,0.5,10
catastrophic_50_optimistic,signed_trade_imbalance_5000ms,0.1916629806,0.1975487694,1,10
catastrophic_50_optimistic,signed_trade_imbalance_500ms,0.0974777557,0.1013213024,1,10
catastrophic_50_optimistic,signed_weighted_obi_l10,-0.03012317717,-0.03645957448,0.1,10
catastrophic_50_optimistic,signed_weighted_obi_l5,-0.05649602003,-0.05165702477,0,10
catastrophic_50_optimistic,spread_ticks,-0.0009564471125,0,0.1,10
catastrophic_50_optimistic,time_since_bbo_change_ms,-0.05724968482,-0.05818485655,0,10
catastrophic_50_optimistic,time_since_depth_ms,0.02289807093,0.01824262924,0.7,10
catastrophic_50_optimistic,time_since_mid_change_ms,-0.05725209471,-0.05818982981,0,10
catastrophic_50_optimistic,time_since_trade_ms,-0.005743130902,0.01489302749,0.6,10
catastrophic_50_optimistic,trade_count_1000ms,-0.001932668855,-0.004099619488,0.4,10
catastrophic_50_optimistic,trade_count_100ms,0.0714820914,0.07004695013,1,10
catastrophic_50_optimistic,trade_count_250ms,0.02249454462,0.0249567451,0.9,10
catastrophic_50_optimistic,trade_count_5000ms,0.02482984276,0.009802449495,0.7,10
catastrophic_50_optimistic,trade_count_500ms,0.03173440001,0.02851575427,1,10
catastrophic_50_optimistic,unexplained_removal_share,0.01074358405,0.01170767983,0.9,10
level_disappears_1000ms,addition_ratio,0.000788023416,-0.007702859119,0.4,10
level_disappears_1000ms,backward_mid_abs_change_ticks_1000ms,-0.02098018355,-0.02016972844,0.2,10
level_disappears_1000ms,backward_mid_abs_change_ticks_100ms,-0.06467893496,-0.06192968786,0,10
level_disappears_1000ms,backward_mid_abs_change_ticks_250ms,-0.06940464117,-0.07532994449,0,10
level_disappears_1000ms,backward_mid_abs_change_ticks_5000ms,-0.160744594,-0.1611879244,0,10
level_disappears_1000ms,backward_mid_abs_change_ticks_500ms,-0.0245826656,-0.02252695523,0.1,10
level_disappears_1000ms,bbo_change_count_1000ms,0.01269721653,0.01253581746,0.7,10
level_disappears_1000ms,bbo_change_count_100ms,-0.01150310922,-0.01238247193,0.2,10
level_disappears_1000ms,bbo_change_count_250ms,0.03238378344,0.03507336788,0.9,10
level_disappears_1000ms,bbo_change_count_5000ms,0.288399303,0.2157490477,1,10
level_disappears_1000ms,bbo_change_count_500ms,0.0236324613,0.02257432602,1,10
level_disappears_1000ms,consumption_ratio,0.01474511502,0.01397292595,1,10
level_disappears_1000ms,depth_event_count_1000ms,0.02800552003,0.02924393117,0.9,10
level_disappears_1000ms,depth_event_count_100ms,0.0004207754471,0.0005517348582,0.6,10
level_disappears_1000ms,depth_event_count_250ms,0.03926488338,0.03917878307,1,10
level_disappears_1000ms,depth_event_count_5000ms,-0.03613099456,-0.03418990038,0,10
level_disappears_1000ms,depth_event_count_500ms,-0.007950862823,-0.01040575327,0.2,10
level_disappears_1000ms,drawdown_from_max,-0.09961247742,-0.1039851457,0,10
level_disappears_1000ms,has_replenished,-0.08577168584,-0.0882689245,0,10
level_disappears_1000ms,log_add_events,-0.09872462768,-0.09748768061,0.1,10
level_disappears_1000ms,log_cum_add,0.08920095339,0.09017442167,1,10
level_disappears_1000ms,log_cum_remove,0.02235381491,0.02950431127,0.9,10
level_disappears_1000ms,log_cum_replenish,0.2233797953,0.2252876237,1,10
level_disappears_1000ms,log_cum_trade_at_quote,0.06436512657,0.06472730637,1,10
level_disappears_1000ms,log_cum_trade_through,-0.09000057429,-0.09435767308,0,10
level_disappears_1000ms,log_current_qty,-0.4245964408,-0.4346189052,0,10
level_disappears_1000ms,log_initial_qty,0.06349804308,0.06366938911,1,10
level_disappears_1000ms,log_level_age_ms,-0.5858789295,-0.636936605,0,10
level_disappears_1000ms,log_max_qty,0.2465186045,0.2414511293,1,10
level_disappears_1000ms,log_opp_depth_l1,-0.4409735382,-0.4581405669,0,10
level_disappears_1000ms,log_opp_depth_l10,0.08412416577,0.07979586348,0.9,10
level_disappears_1000ms,log_opp_depth_l5,-0.1295684129,-0.1302213222,0,10
level_disappears_1000ms,log_own_depth_l1,-0.4245964408,-0.4346189052,0,10
level_disappears_1000ms,log_own_depth_l10,0.09002712928,0.09441094473,0.9,10
level_disappears_1000ms,log_own_depth_l5,-0.1119479068,-0.1039411724,0,10
level_disappears_1000ms,log_prints_at_quote,0.2611934701,0.2886037529,1,10
level_disappears_1000ms,log_prints_through,0.2320162117,0.2108841687,1,10
level_disappears_1000ms,log_remove_events,-0.009674724611,-0.02000814164,0.3,10
level_disappears_1000ms,log_replenish_events,-0.1660710216,-0.1652316302,0,10
level_disappears_1000ms,log_time_since_add_ms,0.06907922199,0.0840157643,0.8,10
level_disappears_1000ms,log_time_since_print_ms,-0.119886452,-0.1202091835,0,10
level_disappears_1000ms,log_time_since_qty_change_ms,-0.0276098473,-0.02536585275,0,10
